sale_id,line_no,product_id,product_barcode,product_name,quantity,unit_price,line_amount
41429,3,4406,9787501324538,Ren wen she hui ke xue xin xi jian suo,1,83.74,83.74
41430,1,4407,9780894354298,"Rdb/VMS, developing the data warehouse",3,79.0,237.0
41430,2,4408,9784888901840,A guide to commands,1,81.37,81.37
41430,3,4409,9788814035029,L'Informatica giuridico ambientale in Italia,2,83.74,167.48
41431,1,4410,9783893180042,Rechtsinformation--online,1,79.0,79.0
41431,2,4411,9780824715427,The Retrieval of information in the humanities and the social sciences,2,81.37,162.74
41431,3,4412,9781573870085,Key guide to electronic resources,3,83.74,251.22
41432,1,4413,9783642576812,Data Warehousing 2000,2,79.0,158.0
41432,2,4414,096302778X,Books and periodicals online,3,81.37,244.11
41432,3,4415,9780796907134,Vereistes vir 'n werkkragdatabasis op biblioteek- en inligtinggebied in die Republiek van Suid-Afrika,1,83.74,83.74
41433,1,4416,9781573870009,Key guide to electronic resources,3,79.0,237.0
41433,2,4417,9781466602779,Advancing technologies for Asian business and economics,1,81.37,81.37
41433,3,4418,9784790712817,Kontentsu-gaku,2,83.74,167.48
41434,1,4419,9783540307372,Progress in Artificial Intelligence,1,79.0,79.0
41434,2,4420,9780735680807,Managing the Store  DAG,2,81.37,162.74
41434,3,4421,9780764543685,Professional Sql Server 2000 Dts,3,83.74,251.22
41435,1,4422,9782920003194,Le Guide d'accès du juriste au monde de la télématique,2,79.0,158.0
41435,2,4423,9781565922396,Mastering Oracle Power Objects,3,81.37,244.11
41435,3,4424,9789576415081,dBASE 5 for Windows tʻu li ju men,1,83.74,83.74
41436,1,4425,9781852337834,Environmental online communication,3,79.0,237.0
41436,2,4426,9783642690358,Datenbanksystem für CAD-Arbeitsplätze,1,81.37,81.37
41436,3,4427,9788814076626,Computer e documentazione giuridica,2,83.74,167.48
41437,1,4428,9780132280167,"Mastering Tools, Taming Daemons",1,79.0,79.0
41437,2,4429,9781849517300,Hadoop Beginner's Guide,2,81.37,162.74
41437,3,4430,9780470010501,Information integration with ontologies,3,83.74,251.22
41438,1,4431,9783642108440,Communication and Networking,2,79.0,158.0
41438,2,4432,9780124058910,Data Warehousing In The Age Of Big Data,3,81.37,244.11
41438,3,4433,9783540573425,Object technologies for advanced software,1,83.74,83.74
41439,1,4434,9780716754756,Data analysis for research designs,3,79.0,237.0
41439,2,4435,9780792374565,Data management and Internet computing for image/pattern analysis,1,81.37,81.37
41439,3,4436,9781493900718,Advanced Web Services,2,83.74,167.48
41440,1,4437,9781306813044,Monitoring With Ganglia,1,79.0,79.0
41440,2,4438,9780764547706,Novell's CNE Study Guide for NetWare 5.1 (with CD-ROM),2,81.37,162.74
41440,3,4439,9780735685406,Exam Ref 70-413,3,83.74,251.22
41441,1,4440,9783642412813,Approaches in Integrative Bioinformatics,2,79.0,158.0
41441,2,4441,9780838908723,Library Web sites,3,81.37,244.11
41441,3,4442,9780585331744,Materialized views,1,83.74,83.74
41442,1,4443,9780131197749,Computer-aided legal research (CALR) on the Internet,3,79.0,237.0
41442,2,4444,9781555583217,"Oracle 10g RAC Grid, Services & Clustering",1,81.37,81.37
41442,3,4445,9789401596657,State-of-the-Art in Content-Based Image and Video Retrieval,2,83.74,167.48
41443,1,4446,9783540451945,Intelligent search on XML data,1,79.0,79.0
41443,2,4447,9783540383291,The Semantic Web-- ASWC 2006,2,81.37,162.74
41443,3,4448,9783319253596,Cyber Security and Privacy,3,83.74,251.22
41444,1,4449,9781444356861,Searching Skills Toolkit,2,79.0,158.0
41444,2,4450,9781562763787,PCWEEK guide to Lotus Notes release 4,3,81.37,244.11
41444,3,4451,9781565925984,"Oracle8i internal services for waits, latches, locks and memory",1,83.74,83.74
41445,1,4452,9780557466689,Aʻmāl al-Nadwah al-Dawlīyah li-ʻUlūm wa-Handasat al-Ḥāsūb,3,79.0,237.0
41445,2,4453,9780471934363,Chemical searching on an array processor,1,81.37,81.37
41445,3,4454,9783642128424,"Artificial Intelligence: Theories, Models and Applications",2,83.74,167.48
41446,1,4455,9783642148873,New frontiers in artificial intelligence,1,79.0,79.0
41446,2,4456,9783642158490,Digital Libraries,2,81.37,162.74
41446,3,4457,9783642152450,PRICAI 2010,3,83.74,251.22
41447,1,4458,9781423917175,Student Manual : Lotus Notes 7,2,79.0,158.0
41447,2,4459,9780128006658,Entity Information Life Cycle for Big Data,3,81.37,244.11
41447,3,4460,9783540314264,Journal on Data Semantics V,1,83.74,83.74
41448,1,4461,9780769506975,Workshop on Content-Based Access of Image and Video Libraries (Cbaivl 2000) Proceedings,3,79.0,237.0
41448,2,4462,9780072257687,Oracle HTML DB handbook,1,81.37,81.37
41448,3,4463,9781555580735,Rdb/VMS,2,83.74,167.48
41449,1,4464,9780938734840,"15th National Online Meeting proceedings, 1994, New York, May 10-12, 1994",1,79.0,79.0
41449,2,4465,9783540393924,"Multimedia content representation, classification and security",2,81.37,162.74
41449,3,4466,9780789712806,Special Edition Using Oracle Applications (Using,3,83.74,251.22
41450,1,4467,9783540245223,Data mining with computational intelligence,2,79.0,158.0
41450,2,4468,9781522547532,Techniques for Coding Imagery and Multimedia,3,81.37,244.11
41450,3,4469,9781849686013,Oracle Business Intelligence 11g R1 Cookbook,1,83.74,83.74
41451,1,4470,9781441903310,Foundations for Efficient Web Service Selection,3,79.0,237.0
41451,2,4471,9780782113532,Mastering Oracle7 & client/server computing,1,81.37,81.37
41451,3,4472,9783319112688,Science Gateways for Distributed Computing Infrastructures,2,83.74,167.48
41452,1,4473,9783540003939,Mobile data management,1,79.0,79.0
41452,2,4474,9780442246556,IMS programming techniques,2,81.37,162.74
41452,3,4475,9783540756675,Mobile Response,3,83.74,251.22
41453,1,4476,9780136060864,Objects first with Java,2,79.0,158.0
41453,2,4477,9781000796346,Human Factors in Intelligent Vehicles,3,81.37,244.11
41453,3,4478,9781856048910,Managing research data,1,83.74,83.74
41454,1,4479,9781590590294,UNIX storage management,3,79.0,237.0
41454,2,4480,9783642043468,Research and Advanced Technology for Digital Libraries,1,81.37,81.37
41454,3,4481,9783211897522,Recht online gratis. RIS/EUR-Lex,2,83.74,167.48
41455,1,4482,9783642403200,Trends and Applications in Knowledge Discovery and Data Mining : PAKDD 2013 Workshops,1,79.0,79.0
41455,2,4483,9783319131863,Trends and Applications in Knowledge Discovery and Data Mining : PAKDD 2014 International Workshops,2,81.37,162.74
41455,3,4484,9783540232025,Web services,3,83.74,251.22
41456,1,4485,9780321927750,Virtualizing SQL Server with VMware,2,79.0,158.0
41456,2,4486,9781849514378,Alfresco 3 records management,3,81.37,244.11
41456,3,4487,9783642149597,Temporal information processing technology and its applications,1,83.74,83.74
41457,1,4488,9781565920101,DNS and BIND in a nutshell,3,79.0,237.0
41457,2,4489,9781555581862,Rdb,1,81.37,81.37
41457,3,4490,9783319480503,Information Retrieval Technology,2,83.74,167.48
41458,1,4491,9783642382888,The Semantic Web: Semantics and Big Data,1,79.0,79.0
41458,2,4492,9781439801567,Applied semantic web technologies,2,81.37,162.74
41458,3,4493,9780691164540,Genetics in the madhouse,3,83.74,251.22
41459,1,4494,9781565926745,Oracle PL/SQL developer's workbook,2,79.0,158.0
41459,2,4495,9781280363269,High-Performance Oracle,3,81.37,244.11
41459,3,4496,9783319117164,Knowledge Engineering and the Semantic Web,1,83.74,83.74
41460,1,4497,9780028971414,Business information desk reference,3,79.0,237.0
41460,2,4498,9780585360034,Writing stored procedures with Microsoft SQL server,1,81.37,81.37
41460,3,4499,9783319226590,Web Programming with PHP and MySQL,2,83.74,167.48
41461,1,4500,9783540926733,Handbook on ontologies,1,79.0,79.0
41461,2,4501,9781447125655,Fundamentals of predictive text mining,2,81.37,162.74
41461,3,4502,9783540336402,Long-term preservation of digital documents,3,83.74,251.22
41462,1,4503,9781933097107,Windows Admin Scripting Little Black Book (Little Black Books (Paraglyph Press)),2,79.0,158.0
41462,2,4504,9783540213826,Advances in information retrieval,3,81.37,244.11
41462,3,4505,9780818675607,Fourth International Conference on Image Management and Communication (IMAC 95),1,83.74,83.74
41463,1,4506,9783642346798,Data and Knowledge Engineering,3,79.0,237.0
41463,2,4507,9780750646246,PC interfacing and data acquisition,1,81.37,81.37
41463,3,4508,9780672321580,Oracle DBA on Unix and Linux,2,83.74,167.48
41464,1,4509,9781880124697,Holdings statements for bibliographic items,1,79.0,79.0
41464,2,4510,9783540441731,Cooperative information agents VI,2,81.37,162.74
41464,3,4511,9783540202936,Discovery science,3,83.74,251.22
41465,1,4512,9780124114616,Business Intelligence Guidebook,2,79.0,158.0
41465,2,4513,9780070460270,The Direct marketing handbook,3,81.37,244.11
41465,3,4514,9783540797210,Rough sets and knowledge technology,1,83.74,83.74
41466,1,4515,9780596005276,Optimizing Oracle performance,3,79.0,237.0
41466,2,4516,9780718704353,LUCIS guide to computer-based information services,1,81.37,81.37
41466,3,4517,9780672321443,WMI Essentials for Automating Windows Management,2,83.74,167.48
41467,1,4518,9784771901346,Bunken kensaku to seiri: Toshokan CD-ROM kara no kensaku to pasokon ni yoru seiriho,1,79.0,79.0
41467,2,4519,9781555583231,Oracle SQL jumpstart with examples,2,81.37,162.74
41467,3,4520,9780738496184,IBM DB2 Document Manager With IBM Records Manager Solution Guide,3,83.74,251.22
41468,1,4521,9780738430003,Ims in the Parallel Sysplex,2,79.0,158.0
41468,2,4522,9780738453453,Ims in the Parallel Sysplex Imsplex Implementation and Operations,3,81.37,244.11
41468,3,4523,9780897917926,Sigir 96: Proceedings of the 19th Annual International Acm Sigir Conference on Research and Development in Information Retrieval,1,83.74,83.74
41469,1,4524,9781118789506,Exam 70-414 Implementing an Advanced Server Infrastructure,3,79.0,237.0
41469,2,4525,9780078811869,Oracle workgroup server handbook,1,81.37,81.37
41469,3,4526,9782551149230,Droit d'auteur et banques d'information dans l'administration,2,83.74,167.48
41470,1,4527,9780672308864,Oracle performance tuning and optimization,1,79.0,79.0
41470,2,4528,9780596001155,Oracle Backup and Recovery Using RMAN,2,81.37,162.74
41470,3,4529,9789811529894,Society 5.0,3,83.74,251.22
41471,1,4530,9780897914482,SIGIR '91,2,79.0,158.0
41471,2,4531,9781898150008,Emerging information technologies,3,81.37,244.11
41471,3,4532,9781847199553,Pentaho 3.2 data integration,1,83.74,83.74
41472,1,4533,9780712308069,How to find information,3,79.0,237.0
41472,2,4534,9780738435053,IBM Scale Out Network Attached Storage,1,81.37,81.37
41472,3,4535,9781466639003,Information retrieval methods for multidisciplinary applications,2,83.74,167.48
41473,1,4536,9780672227943,Oracle 7.3 developer's guide,1,79.0,79.0
41473,2,4537,9780897913225,Proceedings of the conference,2,81.37,162.74
41473,3,4538,9780321464187,Information visualization,3,83.74,251.22
41474,1,4539,9780596002107,Perl for Oracle DBAs,2,79.0,158.0
41474,2,4540,9781590597125,SMS 2003 Recipes,3,81.37,244.11
41474,3,4541,9780895885036,Understanding R:BASE,1,83.74,83.74
41475,1,4542,9781612096896,Data collection and storage,3,79.0,237.0
41475,2,4543,9781555583316,Oracle 10g Developing Media Rich Applications,1,81.37,81.37
41475,3,4544,9781847196866,Oracle Essbase 9 Implementation Guide Develop Highperformance Multidimensional Analytic Olap Solutions With Oracle Essbase,2,83.74,167.48
41476,1,4545,9780897912303,ACM Sigart International Conference on Artificial Intelligence and Law,1,79.0,79.0
41476,2,4546,9788478982431,Panorama actual de la filología hispánica y clásica en la red,2,81.37,162.74
41476,3,4547,9781199013231,Humanities data dictionary of the Canadian Heritage Information Network,3,83.74,251.22
41477,1,4548,9780538693097,Data Entry Activities for Windows,2,79.0,158.0
41477,2,4549,9780787609801,E-Mail White Pages,3,81.37,244.11
41477,3,4550,9780868041766,Information online 87,1,83.74,83.74
41478,1,4551,9780662172055,Linking artists and audiences,3,79.0,237.0
41478,2,4552,9783540205890,Progress in artificial intelligence,1,81.37,81.37
41478,3,4553,9780596000660,Unix for Oracle DBAs,2,83.74,167.48
41479,1,4554,9780080921211,Master Data Management,1,79.0,79.0
41479,2,4555,9780863801457,Three-dimensional chemical similarity searching,2,81.37,162.74
41479,3,4556,9783662119570,Handbook on Ontologies,3,83.74,251.22
41480,1,4557,9780387887548,Access To Mobile Services,2,79.0,158.0
41480,2,4558,9783642132070,Artificial Intelligence And Soft Computing 10th International Conference Icaisc 2010 Zakopane Poland June 1317 2010,3,81.37,244.11
41480,3,4559,9783642158773,Future Internet - FIS 2010,1,83.74,83.74
41481,1,4560,9780660157573,Natural sciences data dictionary of the Canadian Heritage Information Network,3,79.0,237.0
41481,2,4561,9780760053935,e-Course Microsoft Access 7,1,81.37,81.37
41481,3,4562,9783540542681,An approach to knowledge base management,2,83.74,167.48
41482,1,4563,9783642351440,User Centric Media,1,79.0,79.0
41482,2,4564,9780818681189,"Proceedings, the Sixth IEEE International Symposium on High Performance Distributed Computing, Portland State University, Portland, Oregon, August 5-8, 1997",2,81.37,162.74
41482,3,4565,9783642367274,Selected Topics in Performance Evaluation and Benchmarking,3,83.74,251.22
41483,1,4566,9783642152993,Geographic information science,2,79.0,158.0
41483,2,4567,9783540425373,Research and advanced technology for digital libraries,3,81.37,244.11
41483,3,4568,9783642245732,Advances In Conceptual Modeling Recent Developments And New Directions Er 2011 Workshops Fpuml Morebi Ontocom Secogis Variabilityer Wism Brussels Belgium October 31 November 3 2011 Proceedings,1,83.74,83.74
41484,1,4569,9781441984654,Service Composition for the Semantic Web,3,79.0,237.0
41484,2,4570,9781489999917,Change management for semantic web services,1,81.37,81.37
41484,3,4571,9781565926424,Unix Backup & Recovery,2,83.74,167.48
41485,1,4572,9780198242512,Research in humanities computing 1,1,79.0,79.0
41485,2,4573,9780718704346,Searching ERIC on-line using Dialog,2,81.37,162.74
41485,3,4574,9780198028963,Precious heritage,3,83.74,251.22
41486,1,4575,9780738435169,"IBM Optim Performance Manager for DB2 for Linux, Unix, and Windows",2,79.0,158.0
41486,2,4576,9783631544471,Die Stecknadel Im Heuhaufen,3,81.37,244.11
41486,3,4577,9780585369051,Data modeling with ERwin,1,83.74,83.74
41487,1,4578,9780596150518,Oracle design,3,79.0,237.0
41487,2,4579,9781482234077,Oracle Business Intelligence and Essbase Solutions Guide,1,81.37,81.37
41487,3,4580,9783540573401,Advances in Cryptology,2,83.74,167.48
41488,1,4581,9783540770169,Emerging Technologies in Knowledge Discovery and Data Mining,1,79.0,79.0
41488,2,4582,9780596520373,Oracle SQL*Loader,2,81.37,162.74
41488,3,4583,9780782143690,OCP,3,83.74,251.22
41489,1,4584,9780072262711,OCA Oracle Application Server 10g Administrator Exam Guide,2,79.0,158.0
41489,2,4585,9780071629324,Oracle WebCenter 11g handbook,3,81.37,244.11
41489,3,4586,9780078823237,Oracle backup & recovery handbook,1,83.74,83.74
41490,1,4587,9783540219378,Methods and applications of artificial intelligence,3,79.0,237.0
41490,2,4588,9781591585473,The Portable MLIS,1,81.37,81.37
41490,3,4589,9780387306322,Ontology Learning and Population from Text,2,83.74,167.48
41491,1,4590,9783319062440,Big Data,1,79.0,79.0
41491,2,4591,9781563081576,Online retrieval,2,81.37,162.74
41491,3,4592,9780071779722,Oracle Ebusiness Suite Financials Handbook,3,83.74,251.22
41492,1,4593,9781138190726,Visual Analytics for Management,2,79.0,158.0
41492,2,4594,9783642344473,Contemporary Research on E-business Technology and Strategy,3,81.37,244.11
41492,3,4595,9781491947937,"Field Guide to Hadoop: An Introduction to Hadoop, Its Ecosystem, and Aligned Technologies",1,83.74,83.74
41493,1,4596,9781449319335,Programming Hive,3,79.0,237.0
41493,2,4597,9780133498585,Modern Analytics Methodologies,1,81.37,81.37
41493,3,4598,9781591400684,Integrative document & content management,2,83.74,167.48
41494,1,4599,9783642273926,Resource Discovery,1,79.0,79.0
41494,2,4600,9783642406515,Service-Oriented and Cloud Computing,2,81.37,162.74
41494,3,4601,9783642135774,Advances in computer science and information technology,3,83.74,251.22
41495,1,4602,9781599047799,User centered design for medical visualization,2,79.0,158.0
41495,2,4603,9781461460671,Business Process Reengineering,3,81.37,244.11
41495,3,4604,9780521268653,Research and development in information retrieval,1,83.74,83.74
41496,1,4605,9783642154638,Research and Advanced Technology for Digital Libraries,3,79.0,237.0
41496,2,4606,9783642155727,Empirical Methods In Natural Language Generation Dataoriented Methods And Empirical Evaluation,1,81.37,81.37
41496,3,4607,9783540664901,Principles of data mining and knowledge discovery,2,83.74,167.48
41497,1,4608,9783319034362,Metadata and Semantics Research,1,79.0,79.0
41497,2,4609,9780974358420,Web Analytics Demystified,2,81.37,162.74
41497,3,4610,9780201741476,Microsoft Office XP for Windows,3,83.74,251.22
41498,1,4611,9781789809411,Geospatial Data Science Quick Start Guide,2,79.0,158.0
41498,2,4612,9780897745932,Using science and technology information sources,3,81.37,244.11
41498,3,4613,9783642037290,Data warehousing and knowledge discovery,1,83.74,83.74
41499,1,4614,9780133038460,Db2 Sql Tuning Tips For Zos Developers,3,79.0,237.0
41499,2,4615,9780782110173,Mastering Paradox 4 for DOS,1,81.37,81.37
41499,3,4616,9783642132322,Artifical Intelligence and Soft Computing,2,83.74,167.48
41500,1,4617,9783642039638,E-Commerce and Web Technologies,1,79.0,79.0
41500,2,4618,9783540287988,Secure Data Management (vol. # 3674),2,81.37,162.74
41500,3,4619,9783642152856,Artificial intelligence in theory and practice III,3,83.74,251.22
41501,1,4620,9783540458913,Autonomic networking,2,79.0,158.0
41501,2,4621,9783540786450,Advances in information retrieval,3,81.37,244.11
41501,3,4622,9780471608387,Business online,1,83.74,83.74
41502,1,4623,9780071833127,Running Applications on Oracle Exadata: Tuning Tips & Techniques,3,79.0,237.0
41502,2,4624,9781598297416,Data Integration - The Relational Logic Approach,1,81.37,81.37
41502,3,4625,9781893347021,Wrestling Legacy Data to the Web & Beyond,2,83.74,167.48
41503,1,4626,9780763741372,Building an intelligent Web,1,79.0,79.0
41503,2,4627,9783540895329,Digital libraries,2,81.37,162.74
41503,3,4628,9781489984579,Trust Management for Service-Oriented Environments,3,83.74,251.22
41504,1,4629,9781447174929,Principles of Data Mining,2,79.0,158.0
41504,2,4630,9780199658558,Building Bioinformatics Solutions,3,81.37,244.11
41504,3,4631,9781565926912,Building Oracle XML applications,1,83.74,83.74
41505,1,4632,9780470127186,Oracle Data Warehousing and Business Intelligence Solutions,3,79.0,237.0
41505,2,4633,9781557980557,Search PsycINFO,1,81.37,81.37
41505,3,4634,9781405179751,Principles of gene manipulation and genomics,2,83.74,167.48
41506,1,4635,9782130493570,Le droit à l'épreuve du numérique,1,79.0,79.0
41506,2,4636,9781590472163,SAS/ACCESS 9.1 Interface To CA-Datacom/DB,2,81.37,162.74
41506,3,4637,9780471588108,Embedded SQL for DB2,3,83.74,251.22
41507,1,4638,9781856046039,Business Information Sources,2,79.0,158.0
41507,2,4639,9781581134445,Proceedings of the Third International Workshop on Web Information and Data Management (WIDM),3,81.37,244.11
41507,3,4640,9781550930238,The Lawyer's guide to the online galaxy,1,83.74,83.74
41508,1,4641,9789280716368,Spatial data sets for environmental assessment,3,79.0,237.0
41508,2,4642,9781424406821,2006 1st International Conference on Digital Information Management,1,81.37,81.37
41508,3,4643,9788272182488,Norsk forskning på den internajonale arena,2,83.74,167.48
41509,1,4644,9780738436340,Set up security and integration with the DataPower XI50z for zEnterprise,1,79.0,79.0
41509,2,4645,9788971055250,Tijit'ŏl sidae ŭi minjok munhwa yusan kwa minjok t'onghap,2,81.37,162.74
41509,3,4646,9780782117653,Microsoft Access 95 developer's handbook,3,83.74,251.22
41510,1,4647,9780672310805,Teach yourself Lotus Notes 4.5 in 14 days,2,79.0,158.0
41510,2,4648,9781782165040,"Pentaho Data Integration Beginner's Guide, Second Edition",3,81.37,244.11
41510,3,4649,9780078822056,Lotus Notes,1,83.74,83.74
41511,1,4650,9789213213872,Clasificaciones estadísticas internacionales incorporadas en el Banco de Datos del Comercio Exterior de América Latina y el Caribe de la CEPAL,3,79.0,237.0
41511,2,4651,9783540445555,Object-Oriented Technology,1,81.37,81.37
41511,3,4652,9781562433512,Lotus Notes 4.5,2,83.74,167.48
41512,1,4653,9783642633836,The SGML Implementation Guide,1,79.0,79.0
41512,2,4654,9789213214725,Clasificaciones estadísticas internacionales incorporadas en el Banco de Datos del Comercio Exterior de América Latina y el Caribe de la CEPAL,2,81.37,162.74
41512,3,4655,9780789715364,10 minute guide to Lotus Notes 4.6,3,83.74,251.22
41513,1,4656,9780871960634,Sourcebook of global statistics,2,79.0,158.0
41513,2,4657,9780782123425,Mastering Lotus Notes 4.6,3,81.37,244.11
41513,3,4658,9781567615821,10 minute guide to Lotus Notes 4,1,83.74,83.74
41514,1,4659,9780789709455,10 minute guide to Lotus Notes 4.5,3,79.0,237.0
41514,2,4660,9780789709462,Easy Lotus Notes 4.5,1,81.37,81.37
41514,3,4661,9781683922179,Data Cleaning,2,83.74,167.48
41515,1,4662,9780789721068,Easy Lotus Notes R5,1,79.0,79.0
41515,2,4663,9780782121858,Mastering Lotus Notes R5,2,81.37,162.74
41515,3,4664,9780071602365,Transforming infoglut!,3,83.74,251.22
41516,1,4665,9780769531519,"International Symposium on Information Processing, ISIP 2008",2,79.0,158.0
41516,2,4666,9780470484302,Professional Oracle Weblogic Server,3,81.37,244.11
41516,3,4667,9781590479339,SAS/ACCESS 9.2 interface to CA-DATACOM/DB,1,83.74,83.74
41517,1,4668,9783540438991,Image and video retrieval,3,79.0,237.0
41517,2,4669,9781430235125,Expert Oracle application express,1,81.37,81.37
41517,3,4670,9784906671748,Kinmirai no hō moderu to hōjōhō,2,83.74,167.48
41518,1,4671,9783540311980,SOFSEM 2006: Theory and Practice of Computer Science,1,79.0,79.0
41518,2,4672,9780071745383,Oracle Crm On Demand Combined Analyses,2,81.37,162.74
41518,3,4673,9780262560979,Advances In Knowledge Discovery And Data Mining,3,83.74,251.22
41519,1,4674,9781846287657,Principles of Data Mining (Undergraduate Topics in Computer Science),2,79.0,158.0
41519,2,4675,9781849682169,Oracle Enterprise Manager Grid Control 11g R1,3,81.37,244.11
41519,3,4676,9780863421662,Directory of digital data sources in the UK,1,83.74,83.74
41520,1,4677,9780824781651,The Retrieval of information in the humanities and the social sciences,3,79.0,237.0
41520,2,4678,9780675208444,"Applications Exercises Using Vp-Planner, dBASE Iii-III Plus and Wordstar With Vp Planner, dBASE Iii-III Plus and Wordstar Student Software Disks",1,81.37,81.37
41520,3,4679,9780877151050,Key papers on the use of computer-based bibliographic services,2,83.74,167.48
41521,1,4680,9780897914086,"Proceedings of the 13th International Conference on Research and Development in Information Retrieval, Brussels, Belgium, 5-7 September 1990",1,79.0,79.0
41521,2,4681,9780596005870,Oracle PL/SQL for DBAs,2,81.37,162.74
41521,3,4682,9781849697316,Instant Edmodo How-To,3,83.74,251.22
41522,1,4683,9781782170457,Citrix XenApp Performance Essentials,2,79.0,158.0
41522,2,4684,9789799398079,"Information integration and web-based applications & services, 2000",3,81.37,244.11
41522,3,4685,9780130157430,Oracle PL/SQL interactive workbook,1,83.74,83.74
41523,1,4686,9781558280991,"The power of-- R,Base",3,79.0,237.0
41523,2,4687,9781590599174,Troubleshooting Oracle Performance,1,81.37,81.37
41523,3,4688,9780071741378,Designing an IAM framework with Oracle Identity and access management suite,2,83.74,167.48
41524,1,4689,9780262720144,Handbook of Theoretical Computer Science,1,79.0,79.0
41524,2,4690,9780130621542,JumpStart Technology,2,81.37,162.74
41524,3,4691,9780877151029,Survey of commercially available computerreadable bibliographic data bases,3,83.74,251.22
41525,1,4692,9783319129792,Multidisciplinary Information Retrieval,2,79.0,158.0
41525,2,4693,9783319128436,Information Retrieval Technology,3,81.37,244.11
41525,3,4694,9783642399312,New Frontiers In Artificial Intelligence,1,83.74,83.74
41526,1,4695,9783642322808,Webage Information Management 13th International Conference Waim 2012 Harbin China August 1820 2012 Proceedings,3,79.0,237.0
41526,2,4696,9781461468554,Webscale Data Management For The Cloud,1,81.37,81.37
41526,3,4697,9783642009570,Advances In Information Retrieval 31th Ie 31st European Conference On Ir Research Ecir 2009 Toulouse France April 69 2009 Proceedings,2,83.74,167.48
41527,1,4698,9783642342226,Provenance and Annotation of Data and Processes,1,79.0,79.0
41527,2,4699,9781489985231,Handbook of Multimedia for Digital Entertainment and Arts [e-book],2,81.37,162.74
41527,3,4700,9783319111674,Internet of Vehicles -- Technologies and Services,3,83.74,251.22
41528,1,4701,9783540458166,Conceptual Modeling ER 2002 00,2,79.0,158.0
41528,2,4702,9783540007364,Efficiency and effectiveness of XML tools and techniques and data integration over the Web,3,81.37,244.11
41528,3,4703,9781555701864,Teaching electronic information literacy,1,83.74,83.74
41529,1,4704,9780201433159,Managing knowledge,3,79.0,237.0
41529,2,4705,9780387249919,EndNote 1 - 2 - 3  Easy!,1,81.37,81.37
41529,3,4706,9780596006211,Oracle application server 10g essentials,2,83.74,167.48
41530,1,4707,9780738497372,A deep blue view of DB2 performance,1,79.0,79.0
41530,2,4708,9780130830333,Information modeling,2,81.37,162.74
41530,3,4709,9781441941732,Data mining and knowledge discovery approaches based on rule induction techniques,3,83.74,251.22
41531,1,4710,9780134964157,X/Open CAE specification,2,79.0,158.0
41531,2,4711,9781774634844,Big Data with Hadoop Mapreduce,3,81.37,244.11
41531,3,4712,9783540333623,Intelligence and Security Informatics,1,83.74,83.74
41532,1,4713,9780071634229,Oracle Enterprise manager 10g grid control handbook,3,79.0,237.0
41532,2,4714,9780071833189,Master Competitive Analytics with Oracle Endeca Information Discovery,1,81.37,81.37
41532,3,4715,9783642043284,Semantic Web Information Management,2,83.74,167.48
41533,1,4716,9783540859017,Focused Access to XML Documents,1,79.0,79.0
41533,2,4717,9783642180088,Algorithms And Models For The Web Graph 7th International Workshop Waw 2010 Stanford Ca Usa December 16 2010 Proceedings,2,81.37,162.74
41533,3,4718,9780160604928,Public access to the National Practitioner Data Bank,3,83.74,251.22
41534,1,4719,9781461463108,Managing and Mining Sensor Data,2,79.0,158.0
41534,2,4720,9783642180491,Knowledge Representation for Health-Care,3,81.37,244.11
41534,3,4721,9780911625646,DB2 for the COBOL programmer,1,83.74,83.74
41535,1,4722,9780195118315,Handbook of data mining and knowledge discovery,3,79.0,237.0
41535,2,4723,9781568847030,Foundations of World Wide Web programming with HTML & CGI,1,81.37,81.37
41535,3,4724,9783319108933,eScience on Distributed Computing Infrastructure,2,83.74,167.48
41536,1,4725,9783319098722,Euro-Par 2014 : Parallel Processing,1,79.0,79.0
41536,2,4726,9783642178290,Advances in Multimedia Modeling,2,81.37,162.74
41536,3,4727,9781590594902,Beginning MapServer,3,83.74,251.22
41537,1,4728,9781846282935,R-trees,2,79.0,158.0
41537,2,4729,9783642151040,Data warehousing and knowledge discovery,3,81.37,244.11
41537,3,4730,9783540229834,Secure data management,1,83.74,83.74
41538,1,4731,9781597493055,Virtualization for security,3,79.0,237.0
41538,2,4732,9783319416038,Linked Open Data -- Creating Knowledge Out of Interlinked Data,1,81.37,81.37
41538,3,4733,9783642155154,E-Health,2,83.74,167.48
41539,1,4734,9780387498638,Digital enterprise technology,1,79.0,79.0
41539,2,4735,9783540625919,Cooperative information agents,2,81.37,162.74
41539,3,4736,9780511836503,Data refinement,3,83.74,251.22
41540,1,4737,9781420018837,Document and image compression,2,79.0,158.0
41540,2,4738,9783642155093,"Enterprise Architecture, Integration and Interoperability",3,81.37,244.11
41540,3,4739,9783642130618,Advances in intelligent data analysis IX,1,83.74,83.74
41541,1,4740,9783319085906,Data Integration in the Life Sciences,3,79.0,237.0
41541,2,4741,9781441942524,Knowledge and data management in GRIDs,1,81.37,81.37
41541,3,4742,9780130258557,Resource Management (Sun Bluprints),2,83.74,167.48
41542,1,4743,9780072119756,Oracle Certified Professional Application Developer Exam Guide (Oracle Press),1,79.0,79.0
41542,2,4744,9783642326868,"Internet of Things, Smart Spaces, and Next Generation Networking",2,81.37,162.74
41542,3,4745,9780135130414,Go! with,3,83.74,251.22
