purchase_order_id,line_no,product_id,product_barcode,product_name,quantity,purchase_price,line_amount
20413,10,4249,9783540884231,Rough sets and current trends in computing,30,48.98,1469.4
20414,1,4250,9780895885340,Understanding Oracle,19,47.4,900.6
20414,2,4251,9780810847606,Hunting and gathering on the information savanna,23,48.98,1126.54
20414,3,4252,9783790825190,Intelligent Exploration of the Web,27,50.56,1365.12
20414,4,4253,9780071824385,Using R to Unlock the Value of Big Data,31,45.82,1420.42
20414,5,4254,9781590592984,Storage Networks,35,47.4,1659.0
20414,6,4255,9781299875852,Enterprise Architecture and Information Assurance,15,48.98,734.7
20414,7,4256,9783642326271,"Topics in Performance Evaluation, Measurement and Characterization",19,50.56,960.64
20414,8,4257,9783642413650,Model and Data Engineering,23,45.82,1053.86
20414,9,4258,9783319017907,Spatial Information Theory,27,47.4,1279.8
20414,10,4259,9781859810897,Create great web pages,31,48.98,1518.38
20415,1,4260,9781583810576,"Conference on Virtual Observatories of the Future, 2000, Pasadena, Ca (Astronomical Society of the Pacific Conference Series)",20,47.4,948.0
20415,2,4261,9780672321474,e-Business for the Oracle DBA,24,48.98,1175.52
20415,3,4262,9780072255119,Oracle application server 10g Web development,28,50.56,1415.68
20415,4,4263,9780738494913,Moving forward with the on demand real-time enterprise,32,45.82,1466.24
20415,5,4264,9781581133318,Proceedings of the 24th Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,36,47.4,1706.4
20415,6,4265,9781581135619,SIGIR 2002,16,48.98,783.68
20415,7,4266,9783898251303,What you click is what you get?,20,50.56,1011.2
20415,8,4267,9781581132267,SIGIR 2000,24,45.82,1099.68
20415,9,4268,9789735922825,Arheogis,28,47.4,1327.2
20415,10,4269,9781562761608,Help! Lotus notes 3.0,32,48.98,1567.36
20416,1,4270,9780077076214,Engineering data management,16,47.4,758.4
20416,2,4271,9780738436111,IBM zEnterprise 114 technical guide,20,48.98,979.6
20416,3,4272,9780596529642,SQL Injection Defenses,24,50.56,1213.44
20416,4,4273,9781461422549,Data Dissemination and Query in Mobile Social Networks,28,45.82,1282.96
20416,5,4274,9781565929494,Oracle8i & Windows NT,32,47.4,1516.8
20416,6,4275,9781559584333,Lotus notes 3 revealed!,12,48.98,587.76
20416,7,4276,9780890067604,Principles of data fusion automation,16,50.56,808.96
20416,8,4277,9781565296381,Using Lotus notes,20,45.82,916.4
20416,9,4278,9780471585374,Implementing a corporate repository,24,47.4,1137.6
20416,10,4279,9780679751595,dBASE compiler for DOS developer's guide,28,48.98,1371.44
20417,1,4280,9780738436050,IBM zEnterprise 196 technical guide,17,47.4,805.8
20417,2,4281,9780738438863,IBM zEnterprise EC12 technical guide,21,48.98,1028.58
20417,3,4282,9780738437521,Using zEnterprise for smarter analytics,25,50.56,1264.0
20417,4,4283,9780738438252,Using zEnterprise for smart analytics,29,45.82,1328.78
20417,5,4284,9780738438061,IBM zEnterprise EC12 configuration setup,33,47.4,1564.2
20417,6,4285,9780738437866,Migration use cases with the Migration Manager version 7.5,13,48.98,636.74
20417,7,4286,9781590596791,Pro Oracle Collaboration Suite 10g (Pro),17,50.56,859.52
20417,8,4287,9781785881305,Mastering Redmine - Second Edition,21,45.82,962.22
20417,9,4288,9781608452736,Data stream management,25,47.4,1185.0
20417,10,4289,9781118957684,OCP Oracle Certified Professional on Oracle 12c Certification Kit,29,48.98,1420.42
20418,1,4290,9784004390039,Watakushi no chiteki seisan no gijutsu,18,47.4,853.2
20418,2,4291,9787800938962,Huan jing xin xi guo ji yan tao hui lun wen ji,22,48.98,1077.56
20418,3,4292,9780769542614,Proceedings,26,50.56,1314.56
20418,4,4293,9780933438132,Ins and outs of health and population data,30,45.82,1374.6
20418,5,4294,9780387527123,"Knowledge, data, and computer-assisted decisions",34,47.4,1611.6
20418,6,4295,9780387127330,Sprachen für Datenbanken,14,48.98,685.72
20418,7,4296,9780029487006,Effective design of CODASYL data base,18,50.56,910.08
20418,8,4297,9783540789987,Model-based software and data integration,22,45.82,1008.04
20418,9,4298,9780764533266,Oracle WebDB bible,26,47.4,1232.4
20418,10,4299,9788770235587,Informationssøgning og dokumentation inden for humaniora og samfundsvidenskab,30,48.98,1469.4
20419,1,4300,9780132557467,Planning and designing the data warehouse,19,47.4,900.6
20419,2,4301,9787030196897,Ke ji xin xi jian suo,23,48.98,1126.54
20419,3,4302,9783211999417,"Preferences and Similarities
            
                CISM International Centre for Mechanical Sciences",27,50.56,1365.12
20419,4,4303,9780078820458,Lotus Notes Answers,31,45.82,1420.42
20419,5,4304,9780071763226,Building And Managing A Cloud Using Oracle Enterprise Manager 12c,35,47.4,1659.0
20419,6,4305,9783790824599,"Rough Sets in Knowledge Discovery 2
            
                Studies in Fuzziness and Soft Computing",15,48.98,734.7
20419,7,4306,9782271051035,La commercialisation des banques de données,19,50.56,960.64
20419,8,4307,9780851422770,Going online 1991,23,45.82,1053.86
20419,9,4308,9781581136463,SIGIR 2003,27,47.4,1279.8
20419,10,4309,9780893039271,Using Paradox,31,48.98,1518.38
20420,1,4310,9780851422077,Going online 1987,20,47.4,948.0
20420,2,4311,9783642360077,Semantics in Data and Knowledge Bases,24,48.98,1175.52
20420,3,4312,9781930513976,Electronic health records,28,50.56,1415.68
20420,4,4313,9783319371979,Collaborative Information Seeking,32,45.82,1466.24
20420,5,4314,9783540397335,Journal on Data Semantics I,36,47.4,1706.4
20420,6,4315,9783642367267,Selected Topics In Performance Evaluation And Benchmarking 4th Tpc Technology Conference Tpctc 2012 Istanbul Turkey August 27 2012 Revised Selected Papers,16,48.98,783.68
20420,7,4316,9780309051934,Computer-aided materials selection during structural design,20,50.56,1011.2
20420,8,4317,9781441966544,Adaptive Cryptographic Access Control,24,45.82,1099.68
20420,9,4318,9780071837262,Data Visualization for Oracle Business Intelligence 11g,28,47.4,1327.2
20420,10,4319,9781423711179,Encyclopedia of data warehousing and mining,32,48.98,1567.36
20421,1,4320,9781430234951,Pro Oracle Application Express 4,16,47.4,758.4
20421,2,4321,9780122755507,New applications of data bases,20,48.98,979.6
20421,3,4322,9780122661709,Automated information retrieval,24,50.56,1213.44
20421,4,4323,9783030248888,EndNote 1 - 2 - 3 Easy!,28,45.82,1282.96
20421,5,4324,9780138150402,Understanding IBM SOA foundation suite,32,47.4,1516.8
20421,6,4325,9780071825351,Oracle Weblogic Server 12c Administration Handbook,12,48.98,587.76
20421,7,4326,9783642363177,Business Intelligence,16,50.56,808.96
20421,8,4327,9783540617709,"Computer security, ESORICS 96",20,45.82,916.4
20421,9,4328,9783211005873,Recht online gratis. RIS/EUR-Lex,24,47.4,1137.6
20421,10,4329,9780838915035,Migrating library data,28,48.98,1371.44
20422,1,4330,9783540850342,Computer Music Modeling And Retrieval Sense Of Sounds 4th International Symposium Cmmr 2007 Copenhagen Denmark August 2731 2007 Revised Papers,17,47.4,805.8
20422,2,4331,9783540002161,Mental Representation and Processing of Geographic Knowledge,21,48.98,1028.58
20422,3,4332,9783540442530,Geographic information science,25,50.56,1264.0
20422,4,4333,9783540259947,Exploratory analysis of spatial and temporal data,29,45.82,1328.78
20422,5,4334,9780130834584,Core MCSE,33,47.4,1564.2
20422,6,4335,9781555704438,XML in libraries,13,48.98,636.74
20422,7,4336,9780792380993,Workflow and process automation,17,50.56,859.52
20422,8,4337,9781138339798,Applied Machine Learning for Smart Data Analysis,21,45.82,962.22
20422,9,4338,9783642004391,Mobile response,25,47.4,1185.0
20422,10,4339,9780072227291,Oracle wait interface,29,48.98,1420.42
20423,1,4340,9781461915768,Scripting SQL Management Objects in Windows PowerShell,18,47.4,853.2
20423,2,4341,9781849681742,Oracle Data Integrator 11g Cookbook,22,48.98,1077.56
20423,3,4342,9780123725158,Modeling & simulation-based data engineering,26,50.56,1314.56
20423,4,4343,9781783984497,Building Scalable Apps with Redis and Node. js,30,45.82,1374.6
20423,5,4344,9780130850331,Programming Oracle Triggers and Stored Procedures (3rd Edition) (Prentice Hall PTR Oracle Series),34,47.4,1611.6
20423,6,4345,9781555444129,SAS/ACCESS interface to CA-DATACOM/DB,14,48.98,685.72
20423,7,4346,9781568849546,dBASE 5 for DOS for dummies quick reference,18,50.56,910.08
20423,8,4347,9780947568047,Text Retrieval in Context,22,45.82,1008.04
20423,9,4348,9780892583119,Document Management,26,47.4,1232.4
20423,10,4349,9783540213314,Intelligent information processing and web mining,30,48.98,1469.4
20424,1,4350,9780071841665,Oracle Data Integration,19,47.4,900.6
20424,2,4351,9780072127034,MCDBA Administering SQL Server 2000 Study Guide (Exam 70-228),23,48.98,1126.54
20424,3,4352,9781430235064,Oracle Application Express 4 Recipes,27,50.56,1365.12
20424,4,4353,9783540310679,Technologies for e-services,31,45.82,1420.42
20424,5,4354,9781590595251,"Expert Oracle, Signature Edition Programming Techniques and Solutions for Oracle 7.3 through 8.1.7 (Expert One-On-One)",35,47.4,1659.0
20424,6,4355,9780738435138,Tivoli integration scenarios,15,48.98,734.7
20424,7,4356,9780738439211,Customizing and extending IBM Content Navigator,19,50.56,960.64
20424,8,4357,9782551087655,APL*PLUS/PC,23,45.82,1053.86
20424,9,4358,9783642143991,Advances in data mining,27,47.4,1279.8
20424,10,4359,9780470334706,Professional SQL Server 2000 DTS (Data Transformation Services),31,48.98,1518.38
20425,1,4360,9783540410669,Principles of data mining and knowledge discovery,20,47.4,948.0
20425,2,4361,9780905984100,On-line information retrieval,24,48.98,1175.52
20425,3,4362,9783642385636,Web-Age Information Management,28,50.56,1415.68
20425,4,4363,9781938904646,Analytics in Healthcare,32,45.82,1466.24
20425,5,4364,9783319143125,Euro-Par 2014 : Parallel Processing Workshops,36,47.4,1706.4
20425,6,4365,9783319458137,Web Technologies and Applications,16,48.98,783.68
20425,7,4366,9780897913218,SIGIR '89,20,50.56,1011.2
20425,8,4367,9781461555896,Data Mining Methods for Knowledge Discovery,24,45.82,1099.68
20425,9,4368,9783642105616,Journal On Data Semantics Xiv,28,47.4,1327.2
20425,10,4369,9781849511537,Alfresco 3 web services,32,48.98,1567.36
20426,1,4370,9783540230137,Research and advanced technology for digital libraries,16,47.4,758.4
20426,2,4371,9780662534532,PHOCUS,20,48.98,979.6
20426,3,4372,9783540492924,Discovery science,24,50.56,1213.44
20426,4,4373,9780764508103,MCSE Migrating from Windows NT to Windows 2000 for Dummies,28,45.82,1282.96
20426,5,4374,9783540440451,Advances in Web-age information management,32,47.4,1516.8
20426,6,4375,9783642437670,A Real-Time In-Memory Discovery Service,12,48.98,587.76
20426,7,4376,9780137035656,Viral data in SOA,16,50.56,808.96
20426,8,4377,9780412731303,Introduction to VHDL,20,45.82,916.4
20426,9,4378,9780585439525,Ado.net professional projects,24,47.4,1137.6
20426,10,4379,9781118388082,Records Management For Dummies,28,48.98,1371.44
20427,1,4380,9780672328664,Sams teach yourself Oracle PL/SQL in 10 minutes,17,47.4,805.8
20427,2,4381,9780607950311,Public review draft,21,48.98,1028.58
20427,3,4382,9783319122557,Advances in Conceptual Modeling,25,50.56,1264.0
20427,4,4383,9783642222474,Integrated Computing Technology,29,45.82,1328.78
20427,5,4384,9780976627906,Coding,33,47.4,1564.2
20427,6,4385,9783540228813,Intelligent data engineering and automated learning,13,48.98,636.74
20427,7,4386,9781430250449,Expert Oracle RAC 12c (The Expert's Voice),17,50.56,859.52
20427,8,4387,9781118869451,Creating Business Agility,21,45.82,962.22
20427,9,4388,9780849350801,Building Trustworthy Semantic Webs,25,47.4,1185.0
20427,10,4389,9781461449188,Spatio-temporal Networks,29,48.98,1420.42
20428,1,4390,9783642178184,Provenance and Annotation of Data and Processes,18,47.4,853.2
20428,2,4391,9783642025587,Human Interface And The Management Of Information,22,48.98,1077.56
20428,3,4392,9783642274527,Information Computing and Applications,26,50.56,1314.56
20428,4,4393,9781135261535,Urban and Regional Data Management,30,45.82,1374.6
20428,5,4394,9780429065965,Intelligent technologies for web applications,34,47.4,1611.6
20428,6,4395,9780471919353,Communications and data management,14,48.98,685.72
20428,7,4396,9780735624054,Microsoft SQL server 2005 integration services step by step,18,50.56,910.08
20428,8,4397,9789073077072,"Explore CDS/ISIS, a training vehicle",22,45.82,1008.04
20428,9,4398,9781260121131,Microsoft SQL Server 2017 on Linux,26,47.4,1232.4
20428,10,4399,9781634621175,Data Lake Architecture,30,48.98,1469.4
20429,1,4400,9780738434841,Implementing IBM Maximo for service providers,19,47.4,900.6
20429,2,4401,9780818640827,Proceedings : Second Workshop on Enabling Technologies,23,48.98,1126.54
20429,3,4402,9783540198857,"Rough sets, fuzzy sets, and knowledge discovery",27,50.56,1365.12
20429,4,4403,9781450313568,CIKM '11 Vol. 3,31,45.82,1420.42
20429,5,4404,9783540328100,Knowledge Discovery in Life Science Literature,35,47.4,1659.0
20429,6,4405,9780131902657,Understanding the Oracle Server,15,48.98,734.7
20429,7,4406,9787501324538,Ren wen she hui ke xue xin xi jian suo,19,50.56,960.64
20429,8,4407,9780894354298,"Rdb/VMS, developing the data warehouse",23,45.82,1053.86
20429,9,4408,9784888901840,A guide to commands,27,47.4,1279.8
20429,10,4409,9788814035029,L'Informatica giuridico ambientale in Italia,31,48.98,1518.38
20430,1,4410,9783893180042,Rechtsinformation--online,20,47.4,948.0
20430,2,4411,9780824715427,The Retrieval of information in the humanities and the social sciences,24,48.98,1175.52
20430,3,4412,9781573870085,Key guide to electronic resources,28,50.56,1415.68
20430,4,4413,9783642576812,Data Warehousing 2000,32,45.82,1466.24
20430,5,4414,096302778X,Books and periodicals online,36,47.4,1706.4
20430,6,4415,9780796907134,Vereistes vir 'n werkkragdatabasis op biblioteek- en inligtinggebied in die Republiek van Suid-Afrika,16,48.98,783.68
20430,7,4416,9781573870009,Key guide to electronic resources,20,50.56,1011.2
20430,8,4417,9781466602779,Advancing technologies for Asian business and economics,24,45.82,1099.68
20430,9,4418,9784790712817,Kontentsu-gaku,28,47.4,1327.2
20430,10,4419,9783540307372,Progress in Artificial Intelligence,32,48.98,1567.36
20431,1,4420,9780735680807,Managing the Store  DAG,16,47.4,758.4
20431,2,4421,9780764543685,Professional Sql Server 2000 Dts,20,48.98,979.6
20431,3,4422,9782920003194,Le Guide d'accès du juriste au monde de la télématique,24,50.56,1213.44
20431,4,4423,9781565922396,Mastering Oracle Power Objects,28,45.82,1282.96
20431,5,4424,9789576415081,dBASE 5 for Windows tʻu li ju men,32,47.4,1516.8
20431,6,4425,9781852337834,Environmental online communication,12,48.98,587.76
20431,7,4426,9783642690358,Datenbanksystem für CAD-Arbeitsplätze,16,50.56,808.96
20431,8,4427,9788814076626,Computer e documentazione giuridica,20,45.82,916.4
20431,9,4428,9780132280167,"Mastering Tools, Taming Daemons",24,47.4,1137.6
20431,10,4429,9781849517300,Hadoop Beginner's Guide,28,48.98,1371.44
20432,1,4430,9780470010501,Information integration with ontologies,17,47.4,805.8
20432,2,4431,9783642108440,Communication and Networking,21,48.98,1028.58
20432,3,4432,9780124058910,Data Warehousing In The Age Of Big Data,25,50.56,1264.0
20432,4,4433,9783540573425,Object technologies for advanced software,29,45.82,1328.78
20432,5,4434,9780716754756,Data analysis for research designs,33,47.4,1564.2
20432,6,4435,9780792374565,Data management and Internet computing for image/pattern analysis,13,48.98,636.74
20432,7,4436,9781493900718,Advanced Web Services,17,50.56,859.52
20432,8,4437,9781306813044,Monitoring With Ganglia,21,45.82,962.22
20432,9,4438,9780764547706,Novell's CNE Study Guide for NetWare 5.1 (with CD-ROM),25,47.4,1185.0
20432,10,4439,9780735685406,Exam Ref 70-413,29,48.98,1420.42
20433,1,4440,9783642412813,Approaches in Integrative Bioinformatics,18,47.4,853.2
20433,2,4441,9780838908723,Library Web sites,22,48.98,1077.56
20433,3,4442,9780585331744,Materialized views,26,50.56,1314.56
20433,4,4443,9780131197749,Computer-aided legal research (CALR) on the Internet,30,45.82,1374.6
20433,5,4444,9781555583217,"Oracle 10g RAC Grid, Services & Clustering",34,47.4,1611.6
20433,6,4445,9789401596657,State-of-the-Art in Content-Based Image and Video Retrieval,14,48.98,685.72
20433,7,4446,9783540451945,Intelligent search on XML data,18,50.56,910.08
20433,8,4447,9783540383291,The Semantic Web-- ASWC 2006,22,45.82,1008.04
20433,9,4448,9783319253596,Cyber Security and Privacy,26,47.4,1232.4
20433,10,4449,9781444356861,Searching Skills Toolkit,30,48.98,1469.4
20434,1,4450,9781562763787,PCWEEK guide to Lotus Notes release 4,19,47.4,900.6
20434,2,4451,9781565925984,"Oracle8i internal services for waits, latches, locks and memory",23,48.98,1126.54
20434,3,4452,9780557466689,Aʻmāl al-Nadwah al-Dawlīyah li-ʻUlūm wa-Handasat al-Ḥāsūb,27,50.56,1365.12
20434,4,4453,9780471934363,Chemical searching on an array processor,31,45.82,1420.42
20434,5,4454,9783642128424,"Artificial Intelligence: Theories, Models and Applications",35,47.4,1659.0
20434,6,4455,9783642148873,New frontiers in artificial intelligence,15,48.98,734.7
20434,7,4456,9783642158490,Digital Libraries,19,50.56,960.64
20434,8,4457,9783642152450,PRICAI 2010,23,45.82,1053.86
20434,9,4458,9781423917175,Student Manual : Lotus Notes 7,27,47.4,1279.8
20434,10,4459,9780128006658,Entity Information Life Cycle for Big Data,31,48.98,1518.38
20435,1,4460,9783540314264,Journal on Data Semantics V,20,47.4,948.0
20435,2,4461,9780769506975,Workshop on Content-Based Access of Image and Video Libraries (Cbaivl 2000) Proceedings,24,48.98,1175.52
20435,3,4462,9780072257687,Oracle HTML DB handbook,28,50.56,1415.68
20435,4,4463,9781555580735,Rdb/VMS,32,45.82,1466.24
20435,5,4464,9780938734840,"15th National Online Meeting proceedings, 1994, New York, May 10-12, 1994",36,47.4,1706.4
20435,6,4465,9783540393924,"Multimedia content representation, classification and security",16,48.98,783.68
20435,7,4466,9780789712806,Special Edition Using Oracle Applications (Using,20,50.56,1011.2
20435,8,4467,9783540245223,Data mining with computational intelligence,24,45.82,1099.68
20435,9,4468,9781522547532,Techniques for Coding Imagery and Multimedia,28,47.4,1327.2
20435,10,4469,9781849686013,Oracle Business Intelligence 11g R1 Cookbook,32,48.98,1567.36
20436,1,4470,9781441903310,Foundations for Efficient Web Service Selection,16,47.4,758.4
20436,2,4471,9780782113532,Mastering Oracle7 & client/server computing,20,48.98,979.6
20436,3,4472,9783319112688,Science Gateways for Distributed Computing Infrastructures,24,50.56,1213.44
20436,4,4473,9783540003939,Mobile data management,28,45.82,1282.96
20436,5,4474,9780442246556,IMS programming techniques,32,47.4,1516.8
20436,6,4475,9783540756675,Mobile Response,12,48.98,587.76
20436,7,4476,9780136060864,Objects first with Java,16,50.56,808.96
20436,8,4477,9781000796346,Human Factors in Intelligent Vehicles,20,45.82,916.4
20436,9,4478,9781856048910,Managing research data,24,47.4,1137.6
20436,10,4479,9781590590294,UNIX storage management,28,48.98,1371.44
20437,1,4480,9783642043468,Research and Advanced Technology for Digital Libraries,17,47.4,805.8
20437,2,4481,9783211897522,Recht online gratis. RIS/EUR-Lex,21,48.98,1028.58
20437,3,4482,9783642403200,Trends and Applications in Knowledge Discovery and Data Mining : PAKDD 2013 Workshops,25,50.56,1264.0
20437,4,4483,9783319131863,Trends and Applications in Knowledge Discovery and Data Mining : PAKDD 2014 International Workshops,29,45.82,1328.78
20437,5,4484,9783540232025,Web services,33,47.4,1564.2
20437,6,4485,9780321927750,Virtualizing SQL Server with VMware,13,48.98,636.74
20437,7,4486,9781849514378,Alfresco 3 records management,17,50.56,859.52
20437,8,4487,9783642149597,Temporal information processing technology and its applications,21,45.82,962.22
20437,9,4488,9781565920101,DNS and BIND in a nutshell,25,47.4,1185.0
20437,10,4489,9781555581862,Rdb,29,48.98,1420.42
20438,1,4490,9783319480503,Information Retrieval Technology,18,47.4,853.2
20438,2,4491,9783642382888,The Semantic Web: Semantics and Big Data,22,48.98,1077.56
20438,3,4492,9781439801567,Applied semantic web technologies,26,50.56,1314.56
20438,4,4493,9780691164540,Genetics in the madhouse,30,45.82,1374.6
20438,5,4494,9781565926745,Oracle PL/SQL developer's workbook,34,47.4,1611.6
20438,6,4495,9781280363269,High-Performance Oracle,14,48.98,685.72
20438,7,4496,9783319117164,Knowledge Engineering and the Semantic Web,18,50.56,910.08
20438,8,4497,9780028971414,Business information desk reference,22,45.82,1008.04
20438,9,4498,9780585360034,Writing stored procedures with Microsoft SQL server,26,47.4,1232.4
20438,10,4499,9783319226590,Web Programming with PHP and MySQL,30,48.98,1469.4
20439,1,4500,9783540926733,Handbook on ontologies,19,47.4,900.6
20439,2,4501,9781447125655,Fundamentals of predictive text mining,23,48.98,1126.54
20439,3,4502,9783540336402,Long-term preservation of digital documents,27,50.56,1365.12
20439,4,4503,9781933097107,Windows Admin Scripting Little Black Book (Little Black Books (Paraglyph Press)),31,45.82,1420.42
20439,5,4504,9783540213826,Advances in information retrieval,35,47.4,1659.0
20439,6,4505,9780818675607,Fourth International Conference on Image Management and Communication (IMAC 95),15,48.98,734.7
20439,7,4506,9783642346798,Data and Knowledge Engineering,19,50.56,960.64
20439,8,4507,9780750646246,PC interfacing and data acquisition,23,45.82,1053.86
20439,9,4508,9780672321580,Oracle DBA on Unix and Linux,27,47.4,1279.8
20439,10,4509,9781880124697,Holdings statements for bibliographic items,31,48.98,1518.38
20440,1,4510,9783540441731,Cooperative information agents VI,20,47.4,948.0
20440,2,4511,9783540202936,Discovery science,24,48.98,1175.52
20440,3,4512,9780124114616,Business Intelligence Guidebook,28,50.56,1415.68
20440,4,4513,9780070460270,The Direct marketing handbook,32,45.82,1466.24
20440,5,4514,9783540797210,Rough sets and knowledge technology,36,47.4,1706.4
20440,6,4515,9780596005276,Optimizing Oracle performance,16,48.98,783.68
20440,7,4516,9780718704353,LUCIS guide to computer-based information services,20,50.56,1011.2
20440,8,4517,9780672321443,WMI Essentials for Automating Windows Management,24,45.82,1099.68
20440,9,4518,9784771901346,Bunken kensaku to seiri: Toshokan CD-ROM kara no kensaku to pasokon ni yoru seiriho,28,47.4,1327.2
20440,10,4519,9781555583231,Oracle SQL jumpstart with examples,32,48.98,1567.36
20441,1,4520,9780738496184,IBM DB2 Document Manager With IBM Records Manager Solution Guide,16,47.4,758.4
20441,2,4521,9780738430003,Ims in the Parallel Sysplex,20,48.98,979.6
20441,3,4522,9780738453453,Ims in the Parallel Sysplex Imsplex Implementation and Operations,24,50.56,1213.44
20441,4,4523,9780897917926,Sigir 96: Proceedings of the 19th Annual International Acm Sigir Conference on Research and Development in Information Retrieval,28,45.82,1282.96
20441,5,4524,9781118789506,Exam 70-414 Implementing an Advanced Server Infrastructure,32,47.4,1516.8
20441,6,4525,9780078811869,Oracle workgroup server handbook,12,48.98,587.76
20441,7,4526,9782551149230,Droit d'auteur et banques d'information dans l'administration,16,50.56,808.96
20441,8,4527,9780672308864,Oracle performance tuning and optimization,20,45.82,916.4
20441,9,4528,9780596001155,Oracle Backup and Recovery Using RMAN,24,47.4,1137.6
20441,10,4529,9789811529894,Society 5.0,28,48.98,1371.44
20442,1,4530,9780897914482,SIGIR '91,17,47.4,805.8
20442,2,4531,9781898150008,Emerging information technologies,21,48.98,1028.58
20442,3,4532,9781847199553,Pentaho 3.2 data integration,25,50.56,1264.0
20442,4,4533,9780712308069,How to find information,29,45.82,1328.78
20442,5,4534,9780738435053,IBM Scale Out Network Attached Storage,33,47.4,1564.2
20442,6,4535,9781466639003,Information retrieval methods for multidisciplinary applications,13,48.98,636.74
20442,7,4536,9780672227943,Oracle 7.3 developer's guide,17,50.56,859.52
20442,8,4537,9780897913225,Proceedings of the conference,21,45.82,962.22
20442,9,4538,9780321464187,Information visualization,25,47.4,1185.0
20442,10,4539,9780596002107,Perl for Oracle DBAs,29,48.98,1420.42
20443,1,4540,9781590597125,SMS 2003 Recipes,18,47.4,853.2
20443,2,4541,9780895885036,Understanding R:BASE,22,48.98,1077.56
20443,3,4542,9781612096896,Data collection and storage,26,50.56,1314.56
20443,4,4543,9781555583316,Oracle 10g Developing Media Rich Applications,30,45.82,1374.6
20443,5,4544,9781847196866,Oracle Essbase 9 Implementation Guide Develop Highperformance Multidimensional Analytic Olap Solutions With Oracle Essbase,34,47.4,1611.6
20443,6,4545,9780897912303,ACM Sigart International Conference on Artificial Intelligence and Law,14,48.98,685.72
20443,7,4546,9788478982431,Panorama actual de la filología hispánica y clásica en la red,18,50.56,910.08
20443,8,4547,9781199013231,Humanities data dictionary of the Canadian Heritage Information Network,22,45.82,1008.04
20443,9,4548,9780538693097,Data Entry Activities for Windows,26,47.4,1232.4
20443,10,4549,9780787609801,E-Mail White Pages,30,48.98,1469.4
20444,1,4550,9780868041766,Information online 87,19,47.4,900.6
20444,2,4551,9780662172055,Linking artists and audiences,23,48.98,1126.54
20444,3,4552,9783540205890,Progress in artificial intelligence,27,50.56,1365.12
20444,4,4553,9780596000660,Unix for Oracle DBAs,31,45.82,1420.42
20444,5,4554,9780080921211,Master Data Management,35,47.4,1659.0
20444,6,4555,9780863801457,Three-dimensional chemical similarity searching,15,48.98,734.7
20444,7,4556,9783662119570,Handbook on Ontologies,19,50.56,960.64
20444,8,4557,9780387887548,Access To Mobile Services,23,45.82,1053.86
20444,9,4558,9783642132070,Artificial Intelligence And Soft Computing 10th International Conference Icaisc 2010 Zakopane Poland June 1317 2010,27,47.4,1279.8
20444,10,4559,9783642158773,Future Internet - FIS 2010,31,48.98,1518.38
20445,1,4560,9780660157573,Natural sciences data dictionary of the Canadian Heritage Information Network,20,47.4,948.0
20445,2,4561,9780760053935,e-Course Microsoft Access 7,24,48.98,1175.52
20445,3,4562,9783540542681,An approach to knowledge base management,28,50.56,1415.68
20445,4,4563,9783642351440,User Centric Media,32,45.82,1466.24
20445,5,4564,9780818681189,"Proceedings, the Sixth IEEE International Symposium on High Performance Distributed Computing, Portland State University, Portland, Oregon, August 5-8, 1997",36,47.4,1706.4
20445,6,4565,9783642367274,Selected Topics in Performance Evaluation and Benchmarking,16,48.98,783.68
20445,7,4566,9783642152993,Geographic information science,20,50.56,1011.2
20445,8,4567,9783540425373,Research and advanced technology for digital libraries,24,45.82,1099.68
20445,9,4568,9783642245732,Advances In Conceptual Modeling Recent Developments And New Directions Er 2011 Workshops Fpuml Morebi Ontocom Secogis Variabilityer Wism Brussels Belgium October 31 November 3 2011 Proceedings,28,47.4,1327.2
20445,10,4569,9781441984654,Service Composition for the Semantic Web,32,48.98,1567.36
20446,1,4570,9781489999917,Change management for semantic web services,16,47.4,758.4
20446,2,4571,9781565926424,Unix Backup & Recovery,20,48.98,979.6
20446,3,4572,9780198242512,Research in humanities computing 1,24,50.56,1213.44
20446,4,4573,9780718704346,Searching ERIC on-line using Dialog,28,45.82,1282.96
20446,5,4574,9780198028963,Precious heritage,32,47.4,1516.8
20446,6,4575,9780738435169,"IBM Optim Performance Manager for DB2 for Linux, Unix, and Windows",12,48.98,587.76
20446,7,4576,9783631544471,Die Stecknadel Im Heuhaufen,16,50.56,808.96
20446,8,4577,9780585369051,Data modeling with ERwin,20,45.82,916.4
20446,9,4578,9780596150518,Oracle design,24,47.4,1137.6
20446,10,4579,9781482234077,Oracle Business Intelligence and Essbase Solutions Guide,28,48.98,1371.44
20447,1,4580,9783540573401,Advances in Cryptology,17,47.4,805.8
20447,2,4581,9783540770169,Emerging Technologies in Knowledge Discovery and Data Mining,21,48.98,1028.58
20447,3,4582,9780596520373,Oracle SQL*Loader,25,50.56,1264.0
20447,4,4583,9780782143690,OCP,29,45.82,1328.78
20447,5,4584,9780072262711,OCA Oracle Application Server 10g Administrator Exam Guide,33,47.4,1564.2
20447,6,4585,9780071629324,Oracle WebCenter 11g handbook,13,48.98,636.74
20447,7,4586,9780078823237,Oracle backup & recovery handbook,17,50.56,859.52
20447,8,4587,9783540219378,Methods and applications of artificial intelligence,21,45.82,962.22
20447,9,4588,9781591585473,The Portable MLIS,25,47.4,1185.0
20447,10,4589,9780387306322,Ontology Learning and Population from Text,29,48.98,1420.42
