store_id,product_id,product_barcode,product_name,stock_qty,safety_stock_qty
1,3801,9783598100345,"Konzepte Von Datenbanken : Aus : Datenbasen, Datenbanken, Netzwerke",47,9
2,3801,9783598100345,"Konzepte Von Datenbanken : Aus : Datenbasen, Datenbanken, Netzwerke",65,13
1,3802,9781306731621,Unervised Learning Via Self-Organization,54,10
2,3802,9781306731621,Unervised Learning Via Self-Organization,70,14
1,3803,9780471569206,RDB - VMS,61,12
2,3803,9780471569206,RDB - VMS,75,15
1,3804,9780471328889,Building the Operational Data Store,68,13
2,3804,9780471328889,Building the Operational Data Store,80,16
1,3805,9781783988181,Mastering Redis,75,15
2,3805,9781783988181,Mastering Redis,85,17
1,3806,9789051990362,Current trends in knowledge acquisition,82,16
2,3806,9789051990362,Current trends in knowledge acquisition,90,18
1,3807,9780738437569,IMS 12 selected performance topics,89,17
2,3807,9780738437569,IMS 12 selected performance topics,95,19
1,3808,9789075051032,Data historica,96,19
2,3808,9789075051032,Data historica,100,20
1,3809,9783598100338,"Datenbasen, Datenbanken, Netzwerke",103,20
2,3809,9783598100338,"Datenbasen, Datenbanken, Netzwerke",105,21
1,3810,9780080492025,Oracle performance tuning for 10gR2,110,22
2,3810,9780080492025,Oracle performance tuning for 10gR2,110,22
1,3811,9789185212576,A study on concurrent data base reorganization,117,23
2,3811,9789185212576,A study on concurrent data base reorganization,115,23
1,3812,9782551151264,La géomatique,124,24
2,3812,9782551151264,La géomatique,120,24
1,3813,9781484243503,"Oracle High Availability, Disaster Recovery, and Cloud Services",131,26
2,3813,9781484243503,"Oracle High Availability, Disaster Recovery, and Cloud Services",125,25
1,3814,9781788291804,SQL Server on Linux: Configuring and administering your SQL Server solution on Linux,138,27
2,3814,9781788291804,SQL Server on Linux: Configuring and administering your SQL Server solution on Linux,130,26
1,3815,9781849686907,"Oracle Primavera Contract Management, BI Version 14",145,29
2,3815,9781849686907,"Oracle Primavera Contract Management, BI Version 14",135,27
1,3816,9780471621850,"IMS administration, programming, and data base design",152,30
2,3816,9780471621850,"IMS administration, programming, and data base design",140,28
1,3817,9783884571439,"Proceedings of the European Knowledge Acquisition Workshop (EKAW'88) June 19-23, 1988",159,31
2,3817,9783884571439,"Proceedings of the European Knowledge Acquisition Workshop (EKAW'88) June 19-23, 1988",145,29
1,3818,9785902598046,Opticheskie t︠s︡ifrovye assot︠s︡iativnye informat︠s︡ionnye tekhnologii,166,33
2,3818,9785902598046,Opticheskie t︠s︡ifrovye assot︠s︡iativnye informat︠s︡ionnye tekhnologii,150,30
1,3819,9785902598060,Opticheskie t︠s︡ifrovye logicheskie sistemy,173,34
2,3819,9785902598060,Opticheskie t︠s︡ifrovye logicheskie sistemy,155,31
1,3820,9787030115959,Di li xin xi xi tong ji cheng yuan li yu fang fa,180,36
2,3820,9787030115959,Di li xin xi xi tong ji cheng yuan li yu fang fa,160,32
1,3821,9781590479315,SAS/ACCESS 9.2 data step interface to CA-IDMS,187,37
2,3821,9781590479315,SAS/ACCESS 9.2 data step interface to CA-IDMS,165,33
1,3822,9780387193984,PRODIA und PRODAT,194,38
2,3822,9780387193984,PRODIA und PRODAT,170,34
1,3823,9780442805050,IMS programming techniques,21,5
2,3823,9780442805050,IMS programming techniques,175,35
1,3824,9788486094621,Los Servicios de información electrónica,28,5
2,3824,9788486094621,Los Servicios de información electrónica,180,36
1,3825,9780750607391,Data modelling and process modelling using the most popular methods,35,7
2,3825,9780750607391,Data modelling and process modelling using the most popular methods,185,37
1,3826,9780819461131,"Multimedia content analysis, management, and retrieval 2006",42,8
2,3826,9780819461131,"Multimedia content analysis, management, and retrieval 2006",190,38
1,3827,9780387733371,Understanding Multimedia Documents,49,9
2,3827,9780387733371,Understanding Multimedia Documents,195,39
1,3828,9780309087384,IT roadmap to a geospatial future,56,11
2,3828,9780309087384,IT roadmap to a geospatial future,20,5
1,3829,9780387231518,Intelligent information processing II,63,12
2,3829,9780387231518,Intelligent information processing II,25,5
1,3830,9785945601154,Dokumentalʹnye bazy dannykh,70,14
2,3830,9785945601154,Dokumentalʹnye bazy dannykh,30,6
1,3831,9788872414279,Archiviare la tradizione,77,15
2,3831,9788872414279,Archiviare la tradizione,35,7
1,3832,9780273088264,Data and knowledge base integration,84,16
2,3832,9780273088264,Data and knowledge base integration,40,8
1,3833,9783446153431,Information Engineering,91,18
2,3833,9783446153431,Information Engineering,45,9
1,3834,9783832229870,Musikalische Datenbanken,98,19
2,3834,9783832229870,Musikalische Datenbanken,50,10
1,3835,9781306124294,Natural Language Processing,105,21
2,3835,9781306124294,Natural Language Processing,55,11
1,3836,9789955094869,Informacijos sistemos ir duomenų bazės,112,22
2,3836,9789955094869,Informacijos sistemos ir duomenų bazės,60,12
1,3837,9783815100387,Der Einsatz von dezentralen Rechnern für die Erschliessung von Volltextdatenbanken,119,23
2,3837,9783815100387,Der Einsatz von dezentralen Rechnern für die Erschliessung von Volltextdatenbanken,65,13
1,3838,9781784392451,Redis Essentials,126,25
2,3838,9781784392451,Redis Essentials,70,14
1,3839,9780557712847,DB2 9 Certification Questions for Exams 730 And 731,133,26
2,3839,9780557712847,DB2 9 Certification Questions for Exams 730 And 731,75,15
1,3840,9780738438856,Flexible decision automation for your zEnterprise with business rules and events,140,28
2,3840,9780738438856,Flexible decision automation for your zEnterprise with business rules and events,80,16
1,3841,9780071802956,IBM DB2 Version 10,147,29
2,3841,9780071802956,IBM DB2 Version 10,85,17
1,3842,9780819466921,"Data mining, intrusion detection, information assurance, and data networks security 2007",154,30
2,3842,9780819466921,"Data mining, intrusion detection, information assurance, and data networks security 2007",90,18
1,3843,9781565924505,Oracle Security,161,32
2,3843,9781565924505,Oracle Security,95,19
1,3844,9783030531997,Knowledge Graphs and Big Data Processing,168,33
2,3844,9783030531997,Knowledge Graphs and Big Data Processing,100,20
1,3845,9780782152494,OCP : Oracle9i DBA Fundamentals II Study Guide,175,35
2,3845,9780782152494,OCP : Oracle9i DBA Fundamentals II Study Guide,105,21
1,3846,9781566091305,The little online book,182,36
2,3846,9781566091305,The little online book,110,22
1,3847,9789985597330,Long-term changes of nutrient fluxes in the drainage basin of the gulf of Finland,189,37
2,3847,9789985597330,Long-term changes of nutrient fluxes in the drainage basin of the gulf of Finland,115,23
1,3848,9781573870207,Key guide to electronic resources,196,39
2,3848,9781573870207,Key guide to electronic resources,120,24
1,3849,9789287109095,Access to legal data bases in Europe,23,5
2,3849,9789287109095,Access to legal data bases in Europe,125,25
1,3850,9783642752148,Informatik im Umweltschutz,30,6
2,3850,9783642752148,Informatik im Umweltschutz,130,26
1,3851,9783319444819,Service Oriented and Cloud Computing,37,7
2,3851,9783319444819,Service Oriented and Cloud Computing,135,27
1,3852,9780471399612,Corporate information factory,44,8
2,3852,9780471399612,Corporate information factory,140,28
1,3853,9781584888789,Computational methods of feature selection,51,10
2,3853,9781584888789,Computational methods of feature selection,145,29
1,3854,9780133075625,Advanced dBASE IV,58,11
2,3854,9780133075625,Advanced dBASE IV,150,30
1,3855,9780471075509,"Data bases, computers, and the social sciences",65,13
2,3855,9780471075509,"Data bases, computers, and the social sciences",155,31
1,3856,9780367501082,Data Protection and Privacy in Healthcare,72,14
2,3856,9780367501082,Data Protection and Privacy in Healthcare,160,32
1,3857,9781420064636,Building and Maintaining a Data Warehouse,79,15
2,3857,9781420064636,Building and Maintaining a Data Warehouse,165,33
1,3858,9783319202297,Agents and Data Mining Interaction,86,17
2,3858,9783319202297,Agents and Data Mining Interaction,170,34
1,3859,9783709148426,Information Reuse and Integration in Academia and Industry,93,18
2,3859,9783709148426,Information Reuse and Integration in Academia and Industry,175,35
1,3860,9783642151064,Data warehousing and knowledge discovery,100,20
2,3860,9783642151064,Data warehousing and knowledge discovery,180,36
1,3861,9780072126068,Oracle PL/SQL 101,107,21
2,3861,9780072126068,Oracle PL/SQL 101,185,37
1,3862,9780895881748,Selecting the right data base software for the IBM PC,114,22
2,3862,9780895881748,Selecting the right data base software for the IBM PC,190,38
1,3863,9780872874398,Guide to information sources in the botanical sciences,121,24
2,3863,9780872874398,Guide to information sources in the botanical sciences,195,39
1,3864,9781040059463,Data Mining Mobile Devices,128,25
2,3864,9781040059463,Data Mining Mobile Devices,20,5
1,3865,9780596150952,Oracle scripts,135,27
2,3865,9780596150952,Oracle scripts,25,5
1,3866,9780803100206,A manual on methods for retrieving and correlating technical data,142,28
2,3866,9780803100206,A manual on methods for retrieving and correlating technical data,30,6
1,3867,9783642037306,Data Warehousing and Knowledge Discovery,149,29
2,3867,9783642037306,Data Warehousing and Knowledge Discovery,35,7
1,3868,9781498785648,Patterns of data modeling,156,31
2,3868,9781498785648,Patterns of data modeling,40,8
1,3869,9781526508386,Blockchain and Cryptocurrency,163,32
2,3869,9781526508386,Blockchain and Cryptocurrency,45,9
1,3870,9783540199502,Practical usage of ISPF dialog manager,170,34
2,3870,9783540199502,Practical usage of ISPF dialog manager,50,10
1,3871,9780321504814,Agile analytics,177,35
2,3871,9780321504814,Agile analytics,55,11
1,3872,9780072191479,Oracle9i PL/SQL programming,184,36
2,3872,9780072191479,Oracle9i PL/SQL programming,60,12
1,3873,9783540237228,Conceptual modeling for advanced application domains,191,38
2,3873,9783540237228,Conceptual modeling for advanced application domains,65,13
1,3874,9783540441236,Data warehousing and knowledge discovery,198,39
2,3874,9783540441236,Data warehousing and knowledge discovery,70,14
1,3875,9780309513142,Bioinformatics,25,5
2,3875,9780309513142,Bioinformatics,75,15
1,3876,9781799827740,Handbook of Research on Engineering Innovations and Technology Management in Organizations,32,6
2,3876,9781799827740,Handbook of Research on Engineering Innovations and Technology Management in Organizations,80,16
1,3877,9781784391324,Windows Server 2012 R2 administrator cookbook,39,7
2,3877,9781784391324,Windows Server 2012 R2 administrator cookbook,85,17
1,3878,9783642347511,The outreach of digital libraries,46,9
2,3878,9783642347511,The outreach of digital libraries,90,18
1,3879,9781783980772,Oracle GoldenGate 12c implementer's guide,53,10
2,3879,9781783980772,Oracle GoldenGate 12c implementer's guide,95,19
1,3880,9781599042282,Web data management practices,60,12
2,3880,9781599042282,Web data management practices,100,20
1,3881,9780072263008,Oracle Collaboration Suite Handbook,67,13
2,3881,9780072263008,Oracle Collaboration Suite Handbook,105,21
1,3882,9781499437928,Strategic Searches Using Digital Tools,74,14
2,3882,9781499437928,Strategic Searches Using Digital Tools,110,22
1,3883,9781782161523,Python Geospatial Development - Second Edition,81,16
2,3883,9781782161523,Python Geospatial Development - Second Edition,115,23
1,3884,9781849687416,Oracle Enterprise Manager 12c Administration Cookbook,88,17
2,3884,9781849687416,Oracle Enterprise Manager 12c Administration Cookbook,120,24
1,3885,9783662090848,Ontologies,95,19
2,3885,9783662090848,Ontologies,125,25
1,3886,9781565923751,Oracle Built in Packages,102,20
2,3886,9781565923751,Oracle Built in Packages,130,26
1,3887,9780130473202,Oracle PL/SQL,109,21
2,3887,9780130473202,Oracle PL/SQL,135,27
1,3888,9780939190386,Trademark searching,116,23
2,3888,9780939190386,Trademark searching,140,28
1,3889,9781903450062,Flash 5 dynamic content studio,123,24
2,3889,9781903450062,Flash 5 dynamic content studio,145,29
1,3890,9783642039997,Applications of Supervised and Unsupervised Ensemble Methods,130,26
2,3890,9783642039997,Applications of Supervised and Unsupervised Ensemble Methods,150,30
1,3891,9783540250562,Intelligent information processing and web mining,137,27
2,3891,9783540250562,Intelligent information processing and web mining,155,31
1,3892,9783540354406,Data engineering issues in e-commerce and services,144,28
2,3892,9783540354406,Data engineering issues in e-commerce and services,160,32
1,3893,9780851423142,Online search interface design,151,30
2,3893,9780851423142,Online search interface design,165,33
1,3894,9781534155954,Blockchain,158,31
2,3894,9781534155954,Blockchain,170,34
1,3895,9789056623104,Information is alive,165,33
2,3895,9789056623104,Information is alive,175,35
1,3896,9780904020403,Visual processing in information retrieval searching,172,34
2,3896,9780904020403,Visual processing in information retrieval searching,180,36
1,3897,9781783553532,Learning internet of things : explore and learn about Internet of things with the help of engaging and enlightening tutorials designed for Raspberry Pi,179,35
2,3897,9781783553532,Learning internet of things : explore and learn about Internet of things with the help of engaging and enlightening tutorials designed for Raspberry Pi,185,37
1,3898,9781879102620,Modeling our world,186,37
2,3898,9781879102620,Modeling our world,190,38
1,3899,9781032475783,Working with Oracle Goldengate 12c,193,38
2,3899,9781032475783,Working with Oracle Goldengate 12c,195,39
1,3900,9783662203903,Computer Security - Esorics 94,20,5
2,3900,9783662203903,Computer Security - Esorics 94,20,5
1,3901,9783540447948,Principles of data mining and knowledge discovery,27,5
2,3901,9783540447948,Principles of data mining and knowledge discovery,25,5
1,3902,9781493919048,Cloud Computing for Data-Intensive Applications,34,6
2,3902,9781493919048,Cloud Computing for Data-Intensive Applications,30,6
1,3903,9781441901026,Production Grids in Asia,41,8
2,3903,9781441901026,Production Grids in Asia,35,7
1,3904,9781592290383,Inside Web Dynpro for Java,48,9
2,3904,9781592290383,Inside Web Dynpro for Java,40,8
1,3905,9781493215317,SAP Bw/4hana,55,11
2,3905,9781493215317,SAP Bw/4hana,45,9
1,3906,9781852210090,Biotechnology information '86,62,12
2,3906,9781852210090,Biotechnology information '86,50,10
1,3907,9780596551995,Oracle RMAN,69,13
2,3907,9780596551995,Oracle RMAN,55,11
1,3908,9780782113068,Mastering Approach 3 for Windows,76,15
2,3908,9780782113068,Mastering Approach 3 for Windows,60,12
1,3909,9780764546235,Oracle8i DBA bible,83,16
2,3909,9780764546235,Oracle8i DBA bible,65,13
1,3910,9780660149554,Humanities data dictionary of the Canadian Heritage Information Network,90,18
2,3910,9780660149554,Humanities data dictionary of the Canadian Heritage Information Network,70,14
1,3911,9780201788938,Principles of the Business Rule Approach,97,19
2,3911,9780201788938,Principles of the Business Rule Approach,75,15
1,3912,9780988330009,Microsoft Access SQL comprehensive,104,20
2,3912,9780988330009,Microsoft Access SQL comprehensive,80,16
1,3913,9781582780054,Quick Course in Microsoft Access 2000 (Education/Training Edition),111,22
2,3913,9781582780054,Quick Course in Microsoft Access 2000 (Education/Training Edition),85,17
1,3914,9780880666466,Databanks,118,23
2,3914,9780880666466,Databanks,90,18
1,3915,9781572317222,Quick course in Microsoft Access 97,125,25
2,3915,9781572317222,Quick course in Microsoft Access 97,95,19
1,3916,9780123743190,DW 2.0,132,26
2,3916,9780123743190,DW 2.0,100,20
1,3917,9781572312241,Microsoft SQL Server Solutions,139,27
2,3917,9781572312241,Microsoft SQL Server Solutions,105,21
1,3918,9781849680394,The Oracle universal content management handbook,146,29
2,3918,9781849680394,The Oracle universal content management handbook,110,22
1,3919,9780913248089,Directory of electronic information resources,153,30
2,3919,9780913248089,Directory of electronic information resources,115,23
1,3920,9783540260769,Advances in Knowledge Discovery and Data Mining (vol. # 3518),160,32
2,3920,9783540260769,Advances in Knowledge Discovery and Data Mining (vol. # 3518),120,24
1,3921,9783642382765,Moving Objects Management,167,33
2,3921,9783642382765,Moving Objects Management,125,25
1,3922,9781849682206,"Oracle information integration, migration, and consolidation",174,34
2,3922,9781849682206,"Oracle information integration, migration, and consolidation",130,26
1,3923,9781441984630,Social Network Data Analytics,181,36
2,3923,9781441984630,Social Network Data Analytics,135,27
1,3924,9783642453632,Advances in service-oriented and cloud computing,188,37
2,3924,9783642453632,Advances in service-oriented and cloud computing,140,28
1,3925,9781032058283,Data Driven Decision Making Using Analytics,195,39
2,3925,9781032058283,Data Driven Decision Making Using Analytics,145,29
1,3926,9780387784168,Grid Computing,22,5
2,3926,9780387784168,Grid Computing,150,30
1,3927,9780471131274,Lotus Notes release 3 in the OS/2 environment,29,5
2,3927,9780471131274,Lotus Notes release 3 in the OS/2 environment,155,31
1,3928,9783319178769,New Frontiers in Mining Complex Patterns,36,7
2,3928,9783319178769,New Frontiers in Mining Complex Patterns,160,32
1,3929,9783319698991,Pattern recognition and machine intelligence,43,8
2,3929,9783319698991,Pattern recognition and machine intelligence,165,33
1,3930,9780738489568,Ilm Library,50,10
2,3930,9780738489568,Ilm Library,170,34
1,3931,9783540316787,Image and video retrieval,57,11
2,3931,9783540316787,Image and video retrieval,175,35
1,3932,9780321262516,Storage virtualization,64,12
2,3932,9780321262516,Storage virtualization,180,36
1,3933,9780792360162,Software prototyping in data and knowledge engineering,71,14
2,3933,9780792360162,Software prototyping in data and knowledge engineering,185,37
1,3934,9780964723306,Learning Oracle Forms 4.5,78,15
2,3934,9780964723306,Learning Oracle Forms 4.5,190,38
1,3935,9781783280216,Instant Redis Persistence,85,17
2,3935,9781783280216,Instant Redis Persistence,195,39
1,3936,9781450313537,CIKM'11,92,18
2,3936,9781450313537,CIKM'11,20,5
1,3937,9781784390600,Learning Alfresco Web Scripts,99,19
2,3937,9781784390600,Learning Alfresco Web Scripts,25,5
1,3938,9781430248101,Oracle SQL Tuning with Oracle SQLTXPLAIN,106,21
2,3938,9781430248101,Oracle SQL Tuning with Oracle SQLTXPLAIN,30,6
1,3939,9780128029152,Repurposing Legacy Data,113,22
2,3939,9780128029152,Repurposing Legacy Data,35,7
1,3940,9781557384034,Nasdaq Handbook: The Stock Market for the Next 100 Years,120,24
2,3940,9781557384034,Nasdaq Handbook: The Stock Market for the Next 100 Years,40,8
1,3941,9780471796763,Business online,127,25
2,3941,9780471796763,Business online,45,9
1,3942,9780834210721,Transforming home care,134,26
2,3942,9780834210721,Transforming home care,50,10
1,3943,9783540755623,Conceptual Modeling Er 2007 26th International Conference On Conceptual Modeling Auckland New Zealand November 59 2007 Proceedings,141,28
2,3943,9783540755623,Conceptual Modeling Er 2007 26th International Conference On Conceptual Modeling Auckland New Zealand November 59 2007 Proceedings,55,11
1,3944,9783540293897,Conceptual modeling,148,29
2,3944,9783540293897,Conceptual modeling,60,12
1,3945,9781581134360,Proceedings of the 2001 ACM CIKM,155,31
2,3945,9781581134360,Proceedings of the 2001 ACM CIKM,65,13
1,3946,9781581134926,Proceedings of the Eleventh International Conference on Information and Knowledge Management,162,32
2,3946,9781581134926,Proceedings of the Eleventh International Conference on Information and Knowledge Management,70,14
1,3947,9783540651895,Conceptual modeling - ER '98,169,33
2,3947,9783540651895,Conceptual modeling - ER '98,75,15
1,3948,9783540659266,Conceptual modeling,176,35
2,3948,9783540659266,Conceptual modeling,80,16
1,3949,9783319837727,Outlier Analysis,183,36
2,3949,9783319837727,Outlier Analysis,85,17
1,3950,9780072223040,Oracle9i UNIX administration handbook,190,38
2,3950,9780072223040,Oracle9i UNIX administration handbook,90,18
1,3951,9783540819561,Data Management in Grids,197,39
2,3951,9783540819561,Data Management in Grids,95,19
1,3952,9783540874737,Geographic information science,24,5
2,3952,9783540874737,Geographic information science,100,20
1,3953,9781590472064,Doing More with SAS/ASSIST 9.1,31,6
2,3953,9781590472064,Doing More with SAS/ASSIST 9.1,105,21
1,3954,9781590472057,Getting Started with SAS/ASSIST 9.1,38,7
2,3954,9781590472057,Getting Started with SAS/ASSIST 9.1,110,22
1,3955,9781590472088,SAS/ASSITS 9.1 Administrator's Guide,45,9
2,3955,9781590472088,SAS/ASSITS 9.1 Administrator's Guide,115,23
1,3956,9780769509570,11th International Workshop on Research Issues on Data Engineering (Ride-Dm 2001),52,10
2,3956,9780769509570,11th International Workshop on Research Issues on Data Engineering (Ride-Dm 2001),120,24
1,3957,9780596100490,Oracle DBA,59,11
2,3957,9780596100490,Oracle DBA,125,25
1,3958,9781581130966,Research and Development in Information Retrieval,66,13
2,3958,9781581130966,Research and Development in Information Retrieval,130,26
1,3959,9780738494227,Ims Connectivity in an on Demand Environment,73,14
2,3959,9780738494227,Ims Connectivity in an on Demand Environment,135,27
1,3960,9780738491196,Microsoft SQL Server to IBM DB2 Udb Conversion Guide,80,16
2,3960,9780738491196,Microsoft SQL Server to IBM DB2 Udb Conversion Guide,140,28
1,3961,9780898715002,Computational Information Retrieval (Proceedings in Applied Mathematics),87,17
2,3961,9780898715002,Computational Information Retrieval (Proceedings in Applied Mathematics),145,29
1,3962,9783540198895,SIGIR '94,94,18
2,3962,9783540198895,SIGIR '94,150,30
1,3963,9780897917148,SIGIR '95,101,20
2,3963,9780897917148,SIGIR '95,155,31
1,3964,9783938945001,Naturwissenschaftlich-technische Information,108,21
2,3964,9783938945001,Naturwissenschaftlich-technische Information,160,32
1,3965,9780672306815,Oracle DBA survival guide,115,23
2,3965,9780672306815,Oracle DBA survival guide,165,33
1,3966,9780780378681,Thirteenth International Work Shop on Research Issues in Data Engineering,122,24
2,3966,9780780378681,Thirteenth International Work Shop on Research Issues in Data Engineering,170,34
1,3967,9780738433745,Using integrated data management to meet service level objectives,129,25
2,3967,9780738433745,Using integrated data management to meet service level objectives,175,35
1,3968,9780672308680,Teach yourself Oracle Power Objects in 21 days,136,27
2,3968,9780672308680,Teach yourself Oracle Power Objects in 21 days,180,36
1,3969,9780894353161,Oracle design review guidelines,143,28
2,3969,9780894353161,Oracle design review guidelines,185,37
1,3970,9780738436807,Smarter modeling of IBM InfoSphere Master Data Management solutions,150,30
2,3970,9780738436807,Smarter modeling of IBM InfoSphere Master Data Management solutions,190,38
1,3971,9780738435404,Managing IBM DB2 10 for z/OS using the IBM DB2 administration tool for z/OS version 10,157,31
2,3971,9780738435404,Managing IBM DB2 10 for z/OS using the IBM DB2 administration tool for z/OS version 10,195,39
1,3972,9780738437125,Streamline business with consolidation and conversion to DB2 for z/OS,164,32
2,3972,9780738437125,Streamline business with consolidation and conversion to DB2 for z/OS,20,5
1,3973,9780738438023,A practical guide to managing reference data with IBM InfoSphere Master Data Management reference data management hub,171,34
2,3973,9780738438023,A practical guide to managing reference data with IBM InfoSphere Master Data Management reference data management hub,25,5
1,3974,9780764531972,Oracle8 developer's guide,178,35
2,3974,9780764531972,Oracle8 developer's guide,30,6
1,3975,9780764508806,Oracle9i for Dummies,185,37
2,3975,9780764508806,Oracle9i for Dummies,35,7
1,3976,9780201612585,Oracle8 programming,192,38
2,3976,9780201612585,Oracle8 programming,40,8
1,3977,9780321194985,Oracle 9i Programming,199,39
2,3977,9780321194985,Oracle 9i Programming,45,9
1,3978,9781789130966,Hands-On Linux Administration on Azure: Explore the essential Linux administration skills you need to deploy and manage Azure-based workloads,26,5
2,3978,9781789130966,Hands-On Linux Administration on Azure: Explore the essential Linux administration skills you need to deploy and manage Azure-based workloads,50,10
1,3979,9781484241271,Pro SQL Server on Linux: Including Container-Based Deployment with Docker and Kubernetes,33,6
2,3979,9781484241271,Pro SQL Server on Linux: Including Container-Based Deployment with Docker and Kubernetes,55,11
1,3980,9781599045337,Enterprise resource planning for global economies,40,8
2,3980,9781599045337,Enterprise resource planning for global economies,60,12
1,3981,9783642583506,Data Warehousing Strategie,47,9
2,3981,9783642583506,Data Warehousing Strategie,65,13
1,3982,9781580255202,Doing more with SAS/ASSIST software,54,10
2,3982,9781580255202,Doing more with SAS/ASSIST software,70,14
1,3983,9783319944715,Services – SERVICES 2018,61,12
2,3983,9783319944715,Services – SERVICES 2018,75,15
1,3984,9783642570483,Einführung in den Sprachkern von SQL-99,68,13
2,3984,9783642570483,Einführung in den Sprachkern von SQL-99,80,16
1,3985,9783540233015,Grid services engineering and management,75,15
2,3985,9783540233015,Grid services engineering and management,85,17
1,3986,9785256002510,Priemoperedai͡u︡shchie ustroĭstva provodnykh liniĭ svi͡a︡zi informat͡s︡ionnykh sistem,82,16
2,3986,9785256002510,Priemoperedai͡u︡shchie ustroĭstva provodnykh liniĭ svi͡a︡zi informat͡s︡ionnykh sistem,90,18
1,3987,9780072193749,Oracle9i DBA handbook,89,17
2,3987,9780072193749,Oracle9i DBA handbook,95,19
1,3988,9780072224733,Oracle9i performance tuning tips & techniques,96,19
2,3988,9780072224733,Oracle9i performance tuning tips & techniques,100,20
1,3989,9781851432462,"Proceedings of the Eighth Informatics Workshop for Research Students, Thursday, 28th June 2007, Bradford, United Kingdom",103,20
2,3989,9781851432462,"Proceedings of the Eighth Informatics Workshop for Research Students, Thursday, 28th June 2007, Bradford, United Kingdom",105,21
1,3990,9780764547492,Oracle9iAS Portal bible,110,22
2,3990,9780764547492,Oracle9iAS Portal bible,110,22
1,3991,9780672308727,Oracle unleashed.,117,23
2,3991,9780672308727,Oracle unleashed.,115,23
1,3992,9780470593936,Professional Oracle WebLogic Server,124,24
2,3992,9780470593936,Professional Oracle WebLogic Server,120,24
1,3993,9787307072626,Wang luo di li xin xi xi tong de fang fa yu shi jian,131,26
2,3993,9787307072626,Wang luo di li xin xi xi tong de fang fa yu shi jian,125,25
1,3994,9785020066038,Optimizat︠s︡ii︠a︡ struktur dannykh v ASU,138,27
2,3994,9785020066038,Optimizat︠s︡ii︠a︡ struktur dannykh v ASU,130,26
1,3995,9783540252955,Advances in information retrieval,145,29
2,3995,9783540252955,Advances in information retrieval,135,27
1,3996,9780072192797,Oracle 9i,152,30
2,3996,9780072192797,Oracle 9i,140,28
1,3997,9780471354536,Oracle8i administration and management / Michael Ault,159,31
2,3997,9780471354536,Oracle8i administration and management / Michael Ault,145,29
1,3998,5861320571,Folk-art-net--novye gorizonty tvorchestva,166,33
2,3998,5861320571,Folk-art-net--novye gorizonty tvorchestva,150,30
1,3999,9783540433439,Advances in information retrieval,173,34
2,3999,9783540433439,Advances in information retrieval,155,31
1,4000,9780789730282,Special edition using FileMaker 7,180,36
2,4000,9780789730282,Special edition using FileMaker 7,160,32
1,4001,9783540333470,Advances in information retrieval,187,37
2,4001,9783540333470,Advances in information retrieval,165,33
1,4002,9782130486794,Banques de données et hypertextes pour l'étude du roman,194,38
2,4002,9782130486794,Banques de données et hypertextes pour l'étude du roman,170,34
1,4003,9781565927537,Oracle Net8 configuration and troubleshooting,21,5
2,4003,9781565927537,Oracle Net8 configuration and troubleshooting,175,35
1,4004,9781555583453,Oracle performance tuning for 10gR2,28,5
2,4004,9781555583453,Oracle performance tuning for 10gR2,180,36
1,4005,9783790810042,Business rule-oriented conceptual modeling,35,7
2,4005,9783790810042,Business rule-oriented conceptual modeling,185,37
1,4006,9780131987227,dBASE IV Advanced Programmer's Source Book,42,8
2,4006,9780131987227,dBASE IV Advanced Programmer's Source Book,190,38
1,4007,9780538101806,Information resource management,49,9
2,4007,9780538101806,Information resource management,195,39
1,4008,9785900737010,"Bazy dannykh Rossii: Katalog, vypusk 5 : v dvukh tomakh",56,11
2,4008,9785900737010,"Bazy dannykh Rossii: Katalog, vypusk 5 : v dvukh tomakh",20,5
1,4009,9782711107308,Banques de données et droit d'auteur,63,12
2,4009,9782711107308,Banques de données et droit d'auteur,25,5
1,4010,9784621036853,Shakai kagaku bunken detabesu no kozo kaiseki,70,14
2,4010,9784621036853,Shakai kagaku bunken detabesu no kozo kaiseki,30,6
1,4011,9780769505336,Tenth International Workshop on Research Issues in Data Engineering,77,15
2,4011,9780769505336,Tenth International Workshop on Research Issues in Data Engineering,35,7
1,4012,9787800461743,情报工作组织管理学,84,16
2,4012,9787800461743,情报工作组织管理学,40,8
1,4013,9780830693764,Advanced dBASE IV Programming,91,18
2,4013,9780830693764,Advanced dBASE IV Programming,45,9
1,4014,9780136349167,101 Questions About dBASE III,98,19
2,4014,9780136349167,101 Questions About dBASE III,50,10
1,4015,9780888022738,Information in Canada,105,21
2,4015,9780888022738,Information in Canada,55,11
1,4016,9783540679264,Sicherheit in Netzen und Medienströmen,112,22
2,4016,9783540679264,Sicherheit in Netzen und Medienströmen,60,12
1,4017,9780387328058,Ontology Alignment,119,23
2,4017,9780387328058,Ontology Alignment,65,13
1,4018,9780672326042,Mac OS X Panther unleashed,126,25
2,4018,9780672326042,Mac OS X Panther unleashed,70,14
1,4019,9783540921486,Journal On Data Semantics Xi,133,26
2,4019,9783540921486,Journal On Data Semantics Xi,75,15
1,4020,9783540446736,Machine learning and its applications,140,28
2,4020,9783540446736,Machine learning and its applications,80,16
1,4021,9780470116784,Service Oriented Architecture For Dummies,147,29
2,4021,9780470116784,Service Oriented Architecture For Dummies,85,17
