stock_in_id,line_no,product_id,product_barcode,product_name,quantity,unit_cost,line_amount
30317,1,4070,9783540304623,AI 2005,22,48.98,1077.56
30317,2,4071,9780897913997,The Third International Conference on Artificial Intelligence & Law,27,50.56,1365.12
30317,3,4072,9780854067725,World Wide Web sites for chartered surveyors,32,47.4,1516.8
30317,4,4073,9783540198086,14th Information Retrieval Colloquium,37,48.98,1812.26
30317,5,4074,9783790824780,Medical Data Mining and Knowledge Discovery,17,50.56,859.52
30317,6,4075,9783540452447,"Temporal, spatial, and spatio-temporal data mining",22,47.4,1042.8
30317,7,4076,9780122818608,Data base file organization,27,48.98,1322.46
30317,8,4077,9789282697375,SESAME user's guide,32,50.56,1617.92
30317,9,4078,9780387098234,Content-addressable memories,37,47.4,1753.8
30317,10,4079,9783642339981,Advances in Conceptual Modeling,17,48.98,832.66
30318,1,4080,9780764546518,The official Pendragon Forms for Palm OS starter kit,19,48.98,930.62
30318,2,4081,9781430203292,Beginning SQL Server 2005 Express for Developers,24,50.56,1213.44
30318,3,4082,9780071745369,Oracle Crm On Demand Embedded Analytics,29,47.4,1374.6
30318,4,4083,9780133451740,Getting the most out of IBM Current,34,48.98,1665.32
30318,5,4084,9783540440376,Principles of data mining and knowledge discovery,14,50.56,707.84
30318,6,4085,9781412979238,Failure is not an option,19,47.4,900.6
30318,7,4086,9783540476931,Rough sets and current trends in computing,24,48.98,1175.52
30318,8,4087,9780072133790,Oracle E-business suite manufacturing & supply chain management,29,50.56,1466.24
30318,9,4088,9781555702687,Using Microsoft Access,34,47.4,1611.6
30318,10,4089,9780130158086,Oracle Forms interactive workbook,14,48.98,685.72
30319,1,4100,9780672318467,Oracle Developer Forms Techniques (Other Sams),21,48.98,1028.58
30319,2,4101,9783642163845,Advances In Conceptual Modeling Applications And Challenges Er 2010 Workshops Acml Cmlsa Cms Deer Fpuml Secogis Wism Vancouver Bc Canada November 14 2010 Proceedings,26,50.56,1314.56
30319,3,4102,9781861004413,Professional SQL server 2000 DTS,31,47.4,1469.4
30319,4,4103,9780409494457,Australasian computerised legal information handbook,36,48.98,1763.28
30319,5,4104,9780851422213,Computer-based knowledge retrieval,16,50.56,808.96
30319,6,4105,9781879102675,Understanding Arcsde,21,47.4,995.4
30319,7,4106,9780892583140,Advanced storage -- requirements and capabilities (AIIM international white paper),26,48.98,1273.48
30319,8,4107,9781450316583,Sigir 12 Proceedings of the International ACM Sigir Conference on Research and Development in Information Retrieval,31,50.56,1567.36
30319,9,4108,9781562053802,Windows 95 for network administrators,36,47.4,1706.4
30319,10,4109,9780738416380,DB2 UDB for OS/390 version 6 management tools package,16,48.98,783.68
30320,1,4110,9781467324281,2012 Seventh International Conference on Digital Information Management (ICDIM 2012),22,48.98,1077.56
30320,2,4111,9781856046466,Records Management,27,50.56,1365.12
30320,3,4112,9781879102736,ArcSDE Administrators Guide,32,47.4,1516.8
30320,4,4113,9787542115713,Gao xiao tu shu guan wen xian xin xi jian suo yu li yong yan jiu,37,48.98,1812.26
30320,5,4114,9780738433455,IBM Tivoli Netcool/Impact V4.0 implementation,17,50.56,859.52
30320,6,4115,9781450320016,SIGIR'12 Vol. 2 of 2,22,47.4,1042.8
30320,7,4116,9781430225102,Oracle SQL Recipes,27,48.98,1322.46
30320,8,4117,9783598202605,"Iud und Normung, Neue Kommunikationstechnologie, Berufspolitik, Datenbanken, Betriebsstatistik, Informetrie, Parlamentsdokumentation, Arbeitskreis Senioren, Gesprã¤Chskreise : Berlin, Vom 29. 09. Bis",32,50.56,1617.92
30320,9,4118,9780738432472,IBM Tivoli Netcool Service Quality Manager Data Mediation Gateway Development,37,47.4,1753.8
30320,10,4119,9780072192292,Oracle Pl/Sql 101,17,48.98,832.66
30321,1,4120,9781785281273,Oracle SQL Developer,19,48.98,930.62
30321,2,4121,9789810230722,"KDD, techniques and applications",24,50.56,1213.44
30321,3,4122,9787030188007,Di li kong jian shu ju ku yuan li,29,47.4,1374.6
30321,4,4123,9787030237231,Di qiu xi tong ke xue shu ju gong xiang guan jian ji shu yan jiu,34,48.98,1665.32
30321,5,4124,9781471667107,Oracle e-Business Consultancy Handbook,14,50.56,707.84
30321,6,4125,9781299407190,Information Retrieval Methods for Multidisciplinary Applications,19,47.4,900.6
30321,7,4126,9781456612115,Sql Pl/Sql Programming,24,48.98,1175.52
30321,8,4127,9782901046240,Les banques de données juridiques françaises,29,50.56,1466.24
30321,9,4128,9780738437644,Creating value-based archiving solutions with IBM Content Collector,34,47.4,1611.6
30321,10,4129,9780914604273,Search ACT,14,48.98,685.72
30322,1,4130,9781787280786,Teradata Cookbook: Over 85 recipes to implement efficient data warehousing solutions,20,48.98,979.6
30322,2,4131,9780819449580,Data mining and knowledge discovery,25,50.56,1264.0
30322,3,4132,9781847197139,Oracle VM Manager 2.1.2,30,47.4,1422.0
30322,4,4133,9783642975561,Datenbanksysteme,35,48.98,1714.3
30322,5,4134,9782735900480,FRANCIS manuel d'interrogation sur QUESTEL,15,50.56,758.4
30322,6,4135,9783642842207,"Knowledge, Data and Computer-Assisted Decisions )",20,47.4,948.0
30322,7,4136,9780134699943,Programmer's Guide to Java SE 8 Oracle Certified Professional (OCP),25,48.98,1224.5
30322,8,4137,9783900358136,Internationale volkskundliche Bibliographie,30,50.56,1516.8
30322,9,4138,9780819444806,Data Mining and Knowledge Discovery,35,47.4,1659.0
30322,10,4139,9780134857503,Enterprise Master Data Management,15,48.98,734.7
30323,1,4150,9780819419811,Multimedia,22,48.98,1077.56
30323,2,4151,9783642317149,Advances in Computational Intelligence Part II Communications in Computer and Information Science,27,50.56,1365.12
30323,3,4152,9781609600679,Knowledge Discovery Practices And Emerging Applications Of Data Mining Trends And New Domains,32,47.4,1516.8
30323,4,4153,9783834817303,Efficient Usage Of Adabas Replication A Practical Solution Finder,37,48.98,1812.26
30323,5,4154,9783642317088,Advances in Computational Intelligence Part I Communications in Computer and Information Science,17,50.56,859.52
30323,6,4155,9781118647196,Balanced Scorecards and Operational Dashboards with SQL Server Reporting Services,22,47.4,1042.8
30323,7,4156,9783642317231,Advances in Computational Intelligence Part IV Communications in Computer and Information Science,27,48.98,1322.46
30323,8,4157,9780470278338,Unsupervised Learning Via Selforganization A Dynamic Approach,32,50.56,1617.92
30323,9,4158,9780470747001,Multimedia semantics,37,47.4,1753.8
30323,10,4159,9783540225393,Image and video retrieval,17,48.98,832.66
30324,1,4160,9783540278580,Image and video retrieval,19,48.98,930.62
30324,2,4161,9787811107807,Wen xian xin xi jian suo li lun yu shi jian,24,50.56,1213.44
30324,3,4162,9789172230880,Juridik på burk,29,47.4,1374.6
30324,4,4163,9782271052599,Droit international et informatique juridique,34,48.98,1665.32
30324,5,4164,9780818621956,The Second International Conference on Image Management and Communication (IMAC) in Patient Care,14,50.56,707.84
30324,6,4165,9780844401287,Directory of federally supported information analysis centers,19,47.4,900.6
30324,7,4166,9780444879516,Entity-relationaship approach,24,48.98,1175.52
30324,8,4167,9780470744024,Inside the Symbian SQL,29,50.56,1466.24
30324,9,4168,9780760071083,Applications development in Microsoft Access 2000,34,47.4,1611.6
30324,10,4169,9781603271936,Bioinformatics methods in clinical research,14,48.98,685.72
30325,1,4170,9783540852582,Secure Data Management,20,48.98,979.6
30325,2,4171,9780819440792,Data mining and knowledge discovery,25,50.56,1264.0
30325,3,4172,9781461422532,Data dissemination and query in mobile social networks,30,47.4,1422.0
30325,4,4173,9780738434872,IBM zEnterprise 196 configuration setup,35,48.98,1714.3
30325,5,4174,9780863531620,Practical data analysis,15,50.56,758.4
30325,6,4175,9780471608578,Oracle 7.0 administration & management,20,47.4,948.0
30325,7,4176,9781566901512,Minding your business with MapInfo®,25,48.98,1224.5
30325,8,4177,9783319019321,Speech and Computer,30,50.56,1516.8
30325,9,4178,9781420015737,In silico technologies in drug target identification and validation,35,47.4,1659.0
30325,10,4179,9783540229377,Data warehousing and knowledge discovery,15,48.98,734.7
30326,1,4180,9783642076046,Relational Data Mining,21,48.98,1028.58
30326,2,4181,9780764534256,Master Active Directory VISUALLY,26,50.56,1314.56
30326,3,4182,9783642136719,Advances in Knowledge Discovery and Data Mining,31,47.4,1469.4
30326,4,4183,9783642136566,Advances In Knowledge Discovery And Data Mining 14th Pacificasia Conference Pakdd 2010 Hyderabad India June 2124 2010 Proceedings,36,48.98,1763.28
30326,5,4184,9780071790574,Oracle Enterprise Manager Cloud Control 12c Deep Dive,16,50.56,808.96
30326,6,4185,9783540745525,Data warehousing and knowledge discovery,21,47.4,995.4
30326,7,4186,9780134641737,An Informix-4GL tutorial,26,48.98,1273.48
30326,8,4187,9780442239770,The IMS/VS expert's guide,31,50.56,1567.36
30326,9,4188,9780819446268,Astronomical data analysis II,36,47.4,1706.4
30326,10,4189,9780910747011,International computer-aided design (CAD) directory,16,48.98,783.68
30327,1,4200,9783540457701,High-Dimensional Indexing,19,48.98,930.62
30327,2,4201,9783319674278,String Processing and Information Retrieval,24,50.56,1213.44
30327,3,4202,9783540206088,Digital libraries,29,47.4,1374.6
30327,4,4203,9780738492339,Best Practices for Sap Business Information Warehouse on DB2 for Z/os V8,34,48.98,1665.32
30327,5,4204,9783642362576,Handbook of Data Quality,14,50.56,707.84
30327,6,4205,9781849519137,Hadoop Real World Solutions Cookbook,19,47.4,900.6
30327,7,4206,9781552211762,Legal research and writing,24,48.98,1175.52
30327,8,4207,9783540582175,"Entity-relationship approach, ER '93",29,50.56,1466.24
30327,9,4208,9783540317265,Computational Life Sciences (vol. # 3695),34,47.4,1611.6
30327,10,4209,9789051992588,"Information Modelling and Knowledge Bases VII (Frontiers in Artificial Intelligence and Applications, Vol. 34) (Frontiers in Artificial Intelligence and Applications, Vol 34)",14,48.98,685.72
30328,1,4210,9780887369988,Electronic style,20,48.98,979.6
30328,2,4211,9783642345555,An Introduction to XML Query Processing and Keyword Search,25,50.56,1264.0
30328,3,4212,9781558603486,Distributed algorithms,30,47.4,1422.0
30328,4,4213,9783540464815,Neural information processing,35,48.98,1714.3
30328,5,4214,9781592298556,SAP BW,15,50.56,758.4
30328,6,4215,9781849515245,Pentaho data integration 4 cookbook,20,47.4,948.0
30328,7,4216,9783886726011,Environmental knowledge organization and information management,25,48.98,1224.5
30328,8,4217,9780387244358,Data mining and knowledge discovery handbook,30,50.56,1516.8
30328,9,4218,9780758068545,Microsoft® Office Word 2003,35,47.4,1659.0
30328,10,4219,9780761528432,Business intelligence with ColdFusion,15,48.98,734.7
30329,1,4220,9783642354564,Multi-disciplinary Trends in Artificial Intelligence,21,48.98,1028.58
30329,2,4221,9780313320385,Urban Sprawl,26,50.56,1314.56
30329,3,4222,9780897744850,Business information,31,47.4,1469.4
30329,4,4223,9783110317015,Linked Data and User Interaction,36,48.98,1763.28
30329,5,4224,9780429279973,Organisation of Tomorrow,16,50.56,808.96
30329,6,4225,9780789707567,Easy Lotus Notes release 4.0,21,47.4,995.4
30329,7,4226,9789213222270,Clasificaciones estadísticas internacionales incorporadas en el Banco De datos del Comercio Exterior de América Latina y el Caribe de la CEPAL,26,48.98,1273.48
30329,8,4227,9781420082326,Knowledge discovery from sensor data,31,50.56,1567.36
30329,9,4228,9781861004826,Expert one-on-one Oracle,36,47.4,1706.4
30329,10,4229,9780071643573,PeopleSoft developer's guide for PeopleTools & PeopleCode,16,48.98,783.68
30330,1,4230,9781306532914,Data Storage Networking,22,48.98,1077.56
30330,2,4231,9780713134810,Data analysis for data base design,27,50.56,1365.12
30330,3,4232,9781590593837,Pro Oracle Spatial,32,47.4,1516.8
30330,4,4233,9783642126291,User Centric Media First International Conference Ucmedia 2009 Venice Italy December 911 2009 Revised Selected Papers,37,48.98,1812.26
30330,5,4234,9780878370047,Directory of data bases in the social and behavioral sciences,17,50.56,859.52
30330,6,4235,9783540318118,Technologies for E-services,22,47.4,1042.8
30330,7,4236,9789813299177,Manual of Digital Earth,27,48.98,1322.46
30330,8,4237,9780321649188,TOAD handbook,32,50.56,1617.92
30330,9,4238,9780976635321,Applied Microsoft SQL Server 2008 Reporting Services,37,47.4,1753.8
30330,10,4239,9783662439357,Data and Applications Security and Privacy XXVIII,17,48.98,832.66
30331,1,4250,9780895885340,Understanding Oracle,20,48.98,979.6
30331,2,4251,9780810847606,Hunting and gathering on the information savanna,25,50.56,1264.0
30331,3,4252,9783790825190,Intelligent Exploration of the Web,30,47.4,1422.0
30331,4,4253,9780071824385,Using R to Unlock the Value of Big Data,35,48.98,1714.3
30331,5,4254,9781590592984,Storage Networks,15,50.56,758.4
30331,6,4255,9781299875852,Enterprise Architecture and Information Assurance,20,47.4,948.0
30331,7,4256,9783642326271,"Topics in Performance Evaluation, Measurement and Characterization",25,48.98,1224.5
30331,8,4257,9783642413650,Model and Data Engineering,30,50.56,1516.8
30331,9,4258,9783319017907,Spatial Information Theory,35,47.4,1659.0
30331,10,4259,9781859810897,Create great web pages,15,48.98,734.7
30332,1,4260,9781583810576,"Conference on Virtual Observatories of the Future, 2000, Pasadena, Ca (Astronomical Society of the Pacific Conference Series)",21,48.98,1028.58
30332,2,4261,9780672321474,e-Business for the Oracle DBA,26,50.56,1314.56
30332,3,4262,9780072255119,Oracle application server 10g Web development,31,47.4,1469.4
30332,4,4263,9780738494913,Moving forward with the on demand real-time enterprise,36,48.98,1763.28
30332,5,4264,9781581133318,Proceedings of the 24th Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,16,50.56,808.96
30332,6,4265,9781581135619,SIGIR 2002,21,47.4,995.4
30332,7,4266,9783898251303,What you click is what you get?,26,48.98,1273.48
30332,8,4267,9781581132267,SIGIR 2000,31,50.56,1567.36
30332,9,4268,9789735922825,Arheogis,36,47.4,1706.4
30332,10,4269,9781562761608,Help! Lotus notes 3.0,16,48.98,783.68
30333,1,4270,9780077076214,Engineering data management,22,48.98,1077.56
30333,2,4271,9780738436111,IBM zEnterprise 114 technical guide,27,50.56,1365.12
30333,3,4272,9780596529642,SQL Injection Defenses,32,47.4,1516.8
30333,4,4273,9781461422549,Data Dissemination and Query in Mobile Social Networks,37,48.98,1812.26
30333,5,4274,9781565929494,Oracle8i & Windows NT,17,50.56,859.52
30333,6,4275,9781559584333,Lotus notes 3 revealed!,22,47.4,1042.8
30333,7,4276,9780890067604,Principles of data fusion automation,27,48.98,1322.46
30333,8,4277,9781565296381,Using Lotus notes,32,50.56,1617.92
30333,9,4278,9780471585374,Implementing a corporate repository,37,47.4,1753.8
30333,10,4279,9780679751595,dBASE compiler for DOS developer's guide,17,48.98,832.66
30334,1,4280,9780738436050,IBM zEnterprise 196 technical guide,19,48.98,930.62
30334,2,4281,9780738438863,IBM zEnterprise EC12 technical guide,24,50.56,1213.44
30334,3,4282,9780738437521,Using zEnterprise for smarter analytics,29,47.4,1374.6
30334,4,4283,9780738438252,Using zEnterprise for smart analytics,34,48.98,1665.32
30334,5,4284,9780738438061,IBM zEnterprise EC12 configuration setup,14,50.56,707.84
30334,6,4285,9780738437866,Migration use cases with the Migration Manager version 7.5,19,47.4,900.6
30334,7,4286,9781590596791,Pro Oracle Collaboration Suite 10g (Pro),24,48.98,1175.52
30334,8,4287,9781785881305,Mastering Redmine - Second Edition,29,50.56,1466.24
30334,9,4288,9781608452736,Data stream management,34,47.4,1611.6
30334,10,4289,9781118957684,OCP Oracle Certified Professional on Oracle 12c Certification Kit,14,48.98,685.72
30335,1,4300,9780132557467,Planning and designing the data warehouse,21,48.98,1028.58
30335,2,4301,9787030196897,Ke ji xin xi jian suo,26,50.56,1314.56
30335,3,4302,9783211999417,Preferences and Similarities CISM International Centre for Mechanical Sciences,31,47.4,1469.4
30335,4,4303,9780078820458,Lotus Notes Answers,36,48.98,1763.28
30335,5,4304,9780071763226,Building And Managing A Cloud Using Oracle Enterprise Manager 12c,16,50.56,808.96
30335,6,4305,9783790824599,Rough Sets in Knowledge Discovery 2 Studies in Fuzziness and Soft Computing,21,47.4,995.4
30335,7,4306,9782271051035,La commercialisation des banques de données,26,48.98,1273.48
30335,8,4307,9780851422770,Going online 1991,31,50.56,1567.36
30335,9,4308,9781581136463,SIGIR 2003,36,47.4,1706.4
30335,10,4309,9780893039271,Using Paradox,16,48.98,783.68
30336,1,4310,9780851422077,Going online 1987,22,48.98,1077.56
30336,2,4311,9783642360077,Semantics in Data and Knowledge Bases,27,50.56,1365.12
30336,3,4312,9781930513976,Electronic health records,32,47.4,1516.8
30336,4,4313,9783319371979,Collaborative Information Seeking,37,48.98,1812.26
30336,5,4314,9783540397335,Journal on Data Semantics I,17,50.56,859.52
30336,6,4315,9783642367267,Selected Topics In Performance Evaluation And Benchmarking 4th Tpc Technology Conference Tpctc 2012 Istanbul Turkey August 27 2012 Revised Selected Papers,22,47.4,1042.8
30336,7,4316,9780309051934,Computer-aided materials selection during structural design,27,48.98,1322.46
30336,8,4317,9781441966544,Adaptive Cryptographic Access Control,32,50.56,1617.92
30336,9,4318,9780071837262,Data Visualization for Oracle Business Intelligence 11g,37,47.4,1753.8
30336,10,4319,9781423711179,Encyclopedia of data warehousing and mining,17,48.98,832.66
30337,1,4320,9781430234951,Pro Oracle Application Express 4,19,48.98,930.62
30337,2,4321,9780122755507,New applications of data bases,24,50.56,1213.44
30337,3,4322,9780122661709,Automated information retrieval,29,47.4,1374.6
30337,4,4323,9783030248888,EndNote 1 - 2 - 3 Easy!,34,48.98,1665.32
30337,5,4324,9780138150402,Understanding IBM SOA foundation suite,14,50.56,707.84
30337,6,4325,9780071825351,Oracle Weblogic Server 12c Administration Handbook,19,47.4,900.6
30337,7,4326,9783642363177,Business Intelligence,24,48.98,1175.52
30337,8,4327,9783540617709,"Computer security, ESORICS 96",29,50.56,1466.24
30337,9,4328,9783211005873,Recht online gratis. RIS/EUR-Lex,34,47.4,1611.6
30337,10,4329,9780838915035,Migrating library data,14,48.98,685.72
30338,1,4330,9783540850342,Computer Music Modeling And Retrieval Sense Of Sounds 4th International Symposium Cmmr 2007 Copenhagen Denmark August 2731 2007 Revised Papers,20,48.98,979.6
30338,2,4331,9783540002161,Mental Representation and Processing of Geographic Knowledge,25,50.56,1264.0
30338,3,4332,9783540442530,Geographic information science,30,47.4,1422.0
30338,4,4333,9783540259947,Exploratory analysis of spatial and temporal data,35,48.98,1714.3
30338,5,4334,9780130834584,Core MCSE,15,50.56,758.4
30338,6,4335,9781555704438,XML in libraries,20,47.4,948.0
30338,7,4336,9780792380993,Workflow and process automation,25,48.98,1224.5
30338,8,4337,9781138339798,Applied Machine Learning for Smart Data Analysis,30,50.56,1516.8
30338,9,4338,9783642004391,Mobile response,35,47.4,1659.0
30338,10,4339,9780072227291,Oracle wait interface,15,48.98,734.7
30339,1,4350,9780071841665,Oracle Data Integration,22,48.98,1077.56
30339,2,4351,9780072127034,MCDBA Administering SQL Server 2000 Study Guide (Exam 70-228),27,50.56,1365.12
30339,3,4352,9781430235064,Oracle Application Express 4 Recipes,32,47.4,1516.8
30339,4,4353,9783540310679,Technologies for e-services,37,48.98,1812.26
30339,5,4354,9781590595251,"Expert Oracle, Signature Edition Programming Techniques and Solutions for Oracle 7.3 through 8.1.7 (Expert One-On-One)",17,50.56,859.52
30339,6,4355,9780738435138,Tivoli integration scenarios,22,47.4,1042.8
30339,7,4356,9780738439211,Customizing and extending IBM Content Navigator,27,48.98,1322.46
30339,8,4357,9782551087655,APL*PLUS/PC,32,50.56,1617.92
30339,9,4358,9783642143991,Advances in data mining,37,47.4,1753.8
30339,10,4359,9780470334706,Professional SQL Server 2000 DTS (Data Transformation Services),17,48.98,832.66
30340,1,4360,9783540410669,Principles of data mining and knowledge discovery,19,48.98,930.62
30340,2,4361,9780905984100,On-line information retrieval,24,50.56,1213.44
30340,3,4362,9783642385636,Web-Age Information Management,29,47.4,1374.6
30340,4,4363,9781938904646,Analytics in Healthcare,34,48.98,1665.32
30340,5,4364,9783319143125,Euro-Par 2014 : Parallel Processing Workshops,14,50.56,707.84
30340,6,4365,9783319458137,Web Technologies and Applications,19,47.4,900.6
30340,7,4366,9780897913218,SIGIR '89,24,48.98,1175.52
30340,8,4367,9781461555896,Data Mining Methods for Knowledge Discovery,29,50.56,1466.24
30340,9,4368,9783642105616,Journal On Data Semantics Xiv,34,47.4,1611.6
30340,10,4369,9781849511537,Alfresco 3 web services,14,48.98,685.72
30341,1,4370,9783540230137,Research and advanced technology for digital libraries,20,48.98,979.6
30341,2,4371,9780662534532,PHOCUS,25,50.56,1264.0
30341,3,4372,9783540492924,Discovery science,30,47.4,1422.0
30341,4,4373,9780764508103,MCSE Migrating from Windows NT to Windows 2000 for Dummies,35,48.98,1714.3
30341,5,4374,9783540440451,Advances in Web-age information management,15,50.56,758.4
30341,6,4375,9783642437670,A Real-Time In-Memory Discovery Service,20,47.4,948.0
30341,7,4376,9780137035656,Viral data in SOA,25,48.98,1224.5
30341,8,4377,9780412731303,Introduction to VHDL,30,50.56,1516.8
30341,9,4378,9780585439525,Ado.net professional projects,35,47.4,1659.0
30341,10,4379,9781118388082,Records Management For Dummies,15,48.98,734.7
30342,1,4380,9780672328664,Sams teach yourself Oracle PL/SQL in 10 minutes,21,48.98,1028.58
30342,2,4381,9780607950311,Public review draft,26,50.56,1314.56
30342,3,4382,9783319122557,Advances in Conceptual Modeling,31,47.4,1469.4
30342,4,4383,9783642222474,Integrated Computing Technology,36,48.98,1763.28
30342,5,4384,9780976627906,Coding,16,50.56,808.96
30342,6,4385,9783540228813,Intelligent data engineering and automated learning,21,47.4,995.4
30342,7,4386,9781430250449,Expert Oracle RAC 12c (The Expert's Voice),26,48.98,1273.48
30342,8,4387,9781118869451,Creating Business Agility,31,50.56,1567.36
30342,9,4388,9780849350801,Building Trustworthy Semantic Webs,36,47.4,1706.4
30342,10,4389,9781461449188,Spatio-temporal Networks,16,48.98,783.68
30343,1,4400,9780738434841,Implementing IBM Maximo for service providers,19,48.98,930.62
30343,2,4401,9780818640827,Proceedings : Second Workshop on Enabling Technologies,24,50.56,1213.44
30343,3,4402,9783540198857,"Rough sets, fuzzy sets, and knowledge discovery",29,47.4,1374.6
30343,4,4403,9781450313568,CIKM '11 Vol. 3,34,48.98,1665.32
30343,5,4404,9783540328100,Knowledge Discovery in Life Science Literature,14,50.56,707.84
30343,6,4405,9780131902657,Understanding the Oracle Server,19,47.4,900.6
30343,7,4406,9787501324538,Ren wen she hui ke xue xin xi jian suo,24,48.98,1175.52
30343,8,4407,9780894354298,"Rdb/VMS, developing the data warehouse",29,50.56,1466.24
30343,9,4408,9784888901840,A guide to commands,34,47.4,1611.6
30343,10,4409,9788814035029,L'Informatica giuridico ambientale in Italia,14,48.98,685.72
30344,1,4410,9783893180042,Rechtsinformation--online,20,48.98,979.6
30344,2,4411,9780824715427,The Retrieval of information in the humanities and the social sciences,25,50.56,1264.0
30344,3,4412,9781573870085,Key guide to electronic resources,30,47.4,1422.0
30344,4,4413,9783642576812,Data Warehousing 2000,35,48.98,1714.3
30344,5,4414,096302778X,Books and periodicals online,15,50.56,758.4
30344,6,4415,9780796907134,Vereistes vir 'n werkkragdatabasis op biblioteek- en inligtinggebied in die Republiek van Suid-Afrika,20,47.4,948.0
30344,7,4416,9781573870009,Key guide to electronic resources,25,48.98,1224.5
30344,8,4417,9781466602779,Advancing technologies for Asian business and economics,30,50.56,1516.8
30344,9,4418,9784790712817,Kontentsu-gaku,35,47.4,1659.0
30344,10,4419,9783540307372,Progress in Artificial Intelligence,15,48.98,734.7
30345,1,4420,9780735680807,Managing the Store DAG,21,48.98,1028.58
30345,2,4421,9780764543685,Professional Sql Server 2000 Dts,26,50.56,1314.56
30345,3,4422,9782920003194,Le Guide d'accès du juriste au monde de la télématique,31,47.4,1469.4
30345,4,4423,9781565922396,Mastering Oracle Power Objects,36,48.98,1763.28
30345,5,4424,9789576415081,dBASE 5 for Windows tʻu li ju men,16,50.56,808.96
30345,6,4425,9781852337834,Environmental online communication,21,47.4,995.4
30345,7,4426,9783642690358,Datenbanksystem für CAD-Arbeitsplätze,26,48.98,1273.48
30345,8,4427,9788814076626,Computer e documentazione giuridica,31,50.56,1567.36
30345,9,4428,9780132280167,"Mastering Tools, Taming Daemons",36,47.4,1706.4
30345,10,4429,9781849517300,Hadoop Beginner's Guide,16,48.98,783.68
30346,1,4430,9780470010501,Information integration with ontologies,22,48.98,1077.56
30346,2,4431,9783642108440,Communication and Networking,27,50.56,1365.12
30346,3,4432,9780124058910,Data Warehousing In The Age Of Big Data,32,47.4,1516.8
30346,4,4433,9783540573425,Object technologies for advanced software,37,48.98,1812.26
30346,5,4434,9780716754756,Data analysis for research designs,17,50.56,859.52
30346,6,4435,9780792374565,Data management and Internet computing for image/pattern analysis,22,47.4,1042.8
30346,7,4436,9781493900718,Advanced Web Services,27,48.98,1322.46
30346,8,4437,9781306813044,Monitoring With Ganglia,32,50.56,1617.92
30346,9,4438,9780764547706,Novell's CNE Study Guide for NetWare 5.1 (with CD-ROM),37,47.4,1753.8
30346,10,4439,9780735685406,Exam Ref 70-413,17,48.98,832.66
30347,1,4450,9781562763787,PCWEEK guide to Lotus Notes release 4,20,48.98,979.6
30347,2,4451,9781565925984,"Oracle8i internal services for waits, latches, locks and memory",25,50.56,1264.0
30347,3,4452,9780557466689,Aʻmāl al-Nadwah al-Dawlīyah li-ʻUlūm wa-Handasat al-Ḥāsūb,30,47.4,1422.0
30347,4,4453,9780471934363,Chemical searching on an array processor,35,48.98,1714.3
30347,5,4454,9783642128424,"Artificial Intelligence: Theories, Models and Applications",15,50.56,758.4
30347,6,4455,9783642148873,New frontiers in artificial intelligence,20,47.4,948.0
30347,7,4456,9783642158490,Digital Libraries,25,48.98,1224.5
30347,8,4457,9783642152450,PRICAI 2010,30,50.56,1516.8
30347,9,4458,9781423917175,Student Manual : Lotus Notes 7,35,47.4,1659.0
30347,10,4459,9780128006658,Entity Information Life Cycle for Big Data,15,48.98,734.7
30348,1,4460,9783540314264,Journal on Data Semantics V,21,48.98,1028.58
30348,2,4461,9780769506975,Workshop on Content-Based Access of Image and Video Libraries (Cbaivl 2000) Proceedings,26,50.56,1314.56
30348,3,4462,9780072257687,Oracle HTML DB handbook,31,47.4,1469.4
30348,4,4463,9781555580735,Rdb/VMS,36,48.98,1763.28
30348,5,4464,9780938734840,"15th National Online Meeting proceedings, 1994, New York, May 10-12, 1994",16,50.56,808.96
30348,6,4465,9783540393924,"Multimedia content representation, classification and security",21,47.4,995.4
30348,7,4466,9780789712806,Special Edition Using Oracle Applications (Using,26,48.98,1273.48
30348,8,4467,9783540245223,Data mining with computational intelligence,31,50.56,1567.36
30348,9,4468,9781522547532,Techniques for Coding Imagery and Multimedia,36,47.4,1706.4
30348,10,4469,9781849686013,Oracle Business Intelligence 11g R1 Cookbook,16,48.98,783.68
30349,1,4470,9781441903310,Foundations for Efficient Web Service Selection,22,48.98,1077.56
30349,2,4471,9780782113532,Mastering Oracle7 & client/server computing,27,50.56,1365.12
30349,3,4472,9783319112688,Science Gateways for Distributed Computing Infrastructures,32,47.4,1516.8
30349,4,4473,9783540003939,Mobile data management,37,48.98,1812.26
30349,5,4474,9780442246556,IMS programming techniques,17,50.56,859.52
30349,6,4475,9783540756675,Mobile Response,22,47.4,1042.8
30349,7,4476,9780136060864,Objects first with Java,27,48.98,1322.46
30349,8,4477,9781000796346,Human Factors in Intelligent Vehicles,32,50.56,1617.92
30349,9,4478,9781856048910,Managing research data,37,47.4,1753.8
30349,10,4479,9781590590294,UNIX storage management,17,48.98,832.66
30350,1,4480,9783642043468,Research and Advanced Technology for Digital Libraries,19,48.98,930.62
30350,2,4481,9783211897522,Recht online gratis. RIS/EUR-Lex,24,50.56,1213.44
30350,3,4482,9783642403200,Trends and Applications in Knowledge Discovery and Data Mining : PAKDD 2013 Workshops,29,47.4,1374.6
