sale_id,store_id,customer_id,sale_time,payment_method,total_amount,discount_amount,actual_amount
41158,2,3158,2026-06-10 17:17:00,card,492.96,24.65,468.31
41159,1,3159,2026-06-11 18:18:00,cash,485.85,24.29,461.56
41160,2,3160,2026-06-12 19:19:00,mixed,485.85,24.29,461.56
41161,1,3161,2026-06-13 10:20:00,wechat,492.96,24.65,468.31
41162,2,3162,2026-06-14 11:21:00,alipay,485.85,24.29,461.56
41163,1,,2026-06-15 12:22:00,card,485.85,0.0,485.85
41164,2,3164,2026-06-16 13:23:00,cash,492.96,24.65,468.31
41165,1,3165,2026-06-17 14:24:00,mixed,485.85,24.29,461.56
41166,2,3166,2026-06-18 15:25:00,wechat,485.85,24.29,461.56
41167,1,3167,2026-06-19 16:26:00,alipay,492.96,24.65,468.31
41168,2,3168,2026-06-20 17:27:00,card,485.85,24.29,461.56
41169,1,3169,2026-06-21 18:28:00,cash,485.85,24.29,461.56
41170,2,,2026-06-22 19:29:00,mixed,492.96,0.0,492.96
41171,1,3171,2026-06-23 10:30:00,wechat,485.85,24.29,461.56
41172,2,3172,2026-06-24 11:31:00,alipay,485.85,24.29,461.56
41173,1,3173,2026-06-25 12:32:00,card,492.96,24.65,468.31
41174,2,3174,2026-06-26 13:33:00,cash,485.85,24.29,461.56
41175,1,3175,2026-06-27 14:34:00,mixed,485.85,24.29,461.56
41176,2,3176,2026-06-28 15:35:00,wechat,492.96,24.65,468.31
41177,1,,2026-06-01 16:36:00,alipay,485.85,0.0,485.85
41178,2,3178,2026-06-02 17:37:00,card,485.85,24.29,461.56
41179,1,3179,2026-06-03 18:38:00,cash,492.96,24.65,468.31
41180,2,3180,2026-06-04 19:39:00,mixed,485.85,24.29,461.56
41181,1,3181,2026-06-05 10:40:00,wechat,485.85,24.29,461.56
41182,2,3182,2026-06-06 11:41:00,alipay,492.96,24.65,468.31
41183,1,3183,2026-06-07 12:42:00,card,485.85,24.29,461.56
41184,2,,2026-06-08 13:43:00,cash,485.85,0.0,485.85
41185,1,3185,2026-06-09 14:44:00,mixed,492.96,24.65,468.31
41186,2,3186,2026-06-10 15:45:00,wechat,485.85,24.29,461.56
41187,1,3187,2026-06-11 16:46:00,alipay,485.85,24.29,461.56
41188,2,3188,2026-06-12 17:47:00,card,492.96,24.65,468.31
41189,1,3189,2026-06-13 18:48:00,cash,485.85,24.29,461.56
41190,2,3190,2026-06-14 19:49:00,mixed,485.85,24.29,461.56
41191,1,,2026-06-15 10:50:00,wechat,492.96,0.0,492.96
41192,2,3192,2026-06-16 11:51:00,alipay,485.85,24.29,461.56
41193,1,3193,2026-06-17 12:52:00,card,485.85,24.29,461.56
41194,2,3194,2026-06-18 13:53:00,cash,492.96,24.65,468.31
41195,1,3195,2026-06-19 14:54:00,mixed,485.85,24.29,461.56
41196,2,3196,2026-06-20 15:55:00,wechat,485.85,24.29,461.56
41197,1,3197,2026-06-21 16:56:00,alipay,492.96,24.65,468.31
41198,2,,2026-06-22 17:57:00,card,485.85,0.0,485.85
41199,1,3199,2026-06-23 18:58:00,cash,485.85,24.29,461.56
41200,2,3200,2026-06-24 19:59:00,mixed,492.96,24.65,468.31
41201,1,3201,2026-06-25 10:00:00,wechat,485.85,24.29,461.56
41202,2,3202,2026-06-26 11:01:00,alipay,485.85,24.29,461.56
41203,1,3203,2026-06-27 12:02:00,card,492.96,24.65,468.31
41204,2,3204,2026-06-28 13:03:00,cash,485.85,24.29,461.56
41205,1,,2026-06-01 14:04:00,mixed,485.85,0.0,485.85
41206,2,3206,2026-06-02 15:05:00,wechat,492.96,24.65,468.31
41207,1,3207,2026-06-03 16:06:00,alipay,485.85,24.29,461.56
41208,2,3208,2026-06-04 17:07:00,card,485.85,24.29,461.56
41209,1,3209,2026-06-05 18:08:00,cash,492.96,24.65,468.31
41210,2,3210,2026-06-06 19:09:00,mixed,485.85,24.29,461.56
41211,1,3211,2026-06-07 10:10:00,wechat,485.85,24.29,461.56
41212,2,,2026-06-08 11:11:00,alipay,492.96,0.0,492.96
41213,1,3213,2026-06-09 12:12:00,card,485.85,24.29,461.56
41214,2,3214,2026-06-10 13:13:00,cash,485.85,24.29,461.56
41215,1,3215,2026-06-11 14:14:00,mixed,492.96,24.65,468.31
41216,2,3216,2026-06-12 15:15:00,wechat,485.85,24.29,461.56
41217,1,3217,2026-06-13 16:16:00,alipay,485.85,24.29,461.56
41218,2,3218,2026-06-14 17:17:00,card,492.96,24.65,468.31
41219,1,,2026-06-15 18:18:00,cash,485.85,0.0,485.85
41220,2,3220,2026-06-16 19:19:00,mixed,485.85,24.29,461.56
41221,1,3221,2026-06-17 10:20:00,wechat,492.96,24.65,468.31
41222,2,3222,2026-06-18 11:21:00,alipay,485.85,24.29,461.56
41223,1,3223,2026-06-19 12:22:00,card,485.85,24.29,461.56
41224,2,3224,2026-06-20 13:23:00,cash,492.96,24.65,468.31
41225,1,3225,2026-06-21 14:24:00,mixed,485.85,24.29,461.56
41226,2,,2026-06-22 15:25:00,wechat,485.85,0.0,485.85
41227,1,3227,2026-06-23 16:26:00,alipay,492.96,24.65,468.31
41228,2,3228,2026-06-24 17:27:00,card,485.85,24.29,461.56
41229,1,3229,2026-06-25 18:28:00,cash,485.85,24.29,461.56
41230,2,3230,2026-06-26 19:29:00,mixed,492.96,24.65,468.31
41231,1,3231,2026-06-27 10:30:00,wechat,485.85,24.29,461.56
41232,2,3232,2026-06-28 11:31:00,alipay,485.85,24.29,461.56
41233,1,,2026-06-01 12:32:00,card,492.96,0.0,492.96
41234,2,3234,2026-06-02 13:33:00,cash,485.85,24.29,461.56
41235,1,3235,2026-06-03 14:34:00,mixed,485.85,24.29,461.56
41236,2,3236,2026-06-04 15:35:00,wechat,492.96,24.65,468.31
41237,1,3237,2026-06-05 16:36:00,alipay,485.85,24.29,461.56
41238,2,3238,2026-06-06 17:37:00,card,485.85,24.29,461.56
41239,1,3239,2026-06-07 18:38:00,cash,492.96,24.65,468.31
41240,2,,2026-06-08 19:39:00,mixed,485.85,0.0,485.85
41241,1,3241,2026-06-09 10:40:00,wechat,485.85,24.29,461.56
41242,2,3242,2026-06-10 11:41:00,alipay,492.96,24.65,468.31
41243,1,3243,2026-06-11 12:42:00,card,485.85,24.29,461.56
41244,2,3244,2026-06-12 13:43:00,cash,485.85,24.29,461.56
41245,1,3245,2026-06-13 14:44:00,mixed,492.96,24.65,468.31
41246,2,3246,2026-06-14 15:45:00,wechat,485.85,24.29,461.56
41247,1,,2026-06-15 16:46:00,alipay,485.85,0.0,485.85
41248,2,3248,2026-06-16 17:47:00,card,492.96,24.65,468.31
41249,1,3249,2026-06-17 18:48:00,cash,485.85,24.29,461.56
41250,2,3250,2026-06-18 19:49:00,mixed,485.85,24.29,461.56
41251,1,3251,2026-06-19 10:50:00,wechat,492.96,24.65,468.31
41252,2,3252,2026-06-20 11:51:00,alipay,485.85,24.29,461.56
41253,1,3253,2026-06-21 12:52:00,card,485.85,24.29,461.56
41254,2,,2026-06-22 13:53:00,cash,492.96,0.0,492.96
41255,1,3255,2026-06-23 14:54:00,mixed,485.85,24.29,461.56
41256,2,3256,2026-06-24 15:55:00,wechat,485.85,24.29,461.56
41257,1,3257,2026-06-25 16:56:00,alipay,492.96,24.65,468.31
41258,2,3258,2026-06-26 17:57:00,card,485.85,24.29,461.56
41259,1,3259,2026-06-27 18:58:00,cash,485.85,24.29,461.56
41260,2,3260,2026-06-28 19:59:00,mixed,492.96,24.65,468.31
41261,1,,2026-06-01 10:00:00,wechat,485.85,0.0,485.85
41262,2,3262,2026-06-02 11:01:00,alipay,485.85,24.29,461.56
41263,1,3263,2026-06-03 12:02:00,card,492.96,24.65,468.31
41264,2,3264,2026-06-04 13:03:00,cash,485.85,24.29,461.56
41265,1,3265,2026-06-05 14:04:00,mixed,485.85,24.29,461.56
41266,2,3266,2026-06-06 15:05:00,wechat,492.96,24.65,468.31
41267,1,3267,2026-06-07 16:06:00,alipay,485.85,24.29,461.56
41268,2,,2026-06-08 17:07:00,card,485.85,0.0,485.85
41269,1,3269,2026-06-09 18:08:00,cash,492.96,24.65,468.31
41270,2,3270,2026-06-10 19:09:00,mixed,485.85,24.29,461.56
41271,1,3271,2026-06-11 10:10:00,wechat,485.85,24.29,461.56
41272,2,3272,2026-06-12 11:11:00,alipay,492.96,24.65,468.31
41273,1,3273,2026-06-13 12:12:00,card,485.85,24.29,461.56
41274,2,3274,2026-06-14 13:13:00,cash,485.85,24.29,461.56
41275,1,,2026-06-15 14:14:00,mixed,492.96,0.0,492.96
41276,2,3276,2026-06-16 15:15:00,wechat,485.85,24.29,461.56
41277,1,3277,2026-06-17 16:16:00,alipay,485.85,24.29,461.56
41278,2,3278,2026-06-18 17:17:00,card,492.96,24.65,468.31
41279,1,3279,2026-06-19 18:18:00,cash,485.85,24.29,461.56
41280,2,3280,2026-06-20 19:19:00,mixed,485.85,24.29,461.56
41281,1,3281,2026-06-21 10:20:00,wechat,492.96,24.65,468.31
41282,2,,2026-06-22 11:21:00,alipay,485.85,0.0,485.85
41283,1,3283,2026-06-23 12:22:00,card,485.85,24.29,461.56
41284,2,3284,2026-06-24 13:23:00,cash,492.96,24.65,468.31
41285,1,3285,2026-06-25 14:24:00,mixed,485.85,24.29,461.56
41286,2,3286,2026-06-26 15:25:00,wechat,485.85,24.29,461.56
41287,1,3287,2026-06-27 16:26:00,alipay,492.96,24.65,468.31
41288,2,3288,2026-06-28 17:27:00,card,485.85,24.29,461.56
41289,1,,2026-06-01 18:28:00,cash,485.85,0.0,485.85
41290,2,3290,2026-06-02 19:29:00,mixed,492.96,24.65,468.31
41291,1,3291,2026-06-03 10:30:00,wechat,485.85,24.29,461.56
41292,2,3292,2026-06-04 11:31:00,alipay,485.85,24.29,461.56
41293,1,3293,2026-06-05 12:32:00,card,492.96,24.65,468.31
41294,2,3294,2026-06-06 13:33:00,cash,485.85,24.29,461.56
41295,1,3295,2026-06-07 14:34:00,mixed,485.85,24.29,461.56
41296,2,,2026-06-08 15:35:00,wechat,492.96,0.0,492.96
41297,1,3297,2026-06-09 16:36:00,alipay,485.85,24.29,461.56
41298,2,3298,2026-06-10 17:37:00,card,485.85,24.29,461.56
41299,1,3299,2026-06-11 18:38:00,cash,492.96,24.65,468.31
41300,2,3300,2026-06-12 19:39:00,mixed,485.85,24.29,461.56
41301,1,3301,2026-06-13 10:40:00,wechat,485.85,24.29,461.56
41302,2,3302,2026-06-14 11:41:00,alipay,492.96,24.65,468.31
41303,1,,2026-06-15 12:42:00,card,485.85,0.0,485.85
41304,2,3304,2026-06-16 13:43:00,cash,485.85,24.29,461.56
41305,1,3305,2026-06-17 14:44:00,mixed,492.96,24.65,468.31
41306,2,3306,2026-06-18 15:45:00,wechat,485.85,24.29,461.56
41307,1,3307,2026-06-19 16:46:00,alipay,485.85,24.29,461.56
41308,2,3308,2026-06-20 17:47:00,card,492.96,24.65,468.31
41309,1,3309,2026-06-21 18:48:00,cash,485.85,24.29,461.56
41310,2,,2026-06-22 19:49:00,mixed,485.85,0.0,485.85
41311,1,3311,2026-06-23 10:50:00,wechat,492.96,24.65,468.31
41312,2,3312,2026-06-24 11:51:00,alipay,485.85,24.29,461.56
41313,1,3313,2026-06-25 12:52:00,card,485.85,24.29,461.56
41314,2,3314,2026-06-26 13:53:00,cash,492.96,24.65,468.31
41315,1,3315,2026-06-27 14:54:00,mixed,485.85,24.29,461.56
41316,2,3316,2026-06-28 15:55:00,wechat,485.85,24.29,461.56
41317,1,,2026-06-01 16:56:00,alipay,492.96,0.0,492.96
41318,2,3318,2026-06-02 17:57:00,card,485.85,24.29,461.56
41319,1,3319,2026-06-03 18:58:00,cash,485.85,24.29,461.56
41320,2,3320,2026-06-04 19:59:00,mixed,492.96,24.65,468.31
41321,1,3321,2026-06-05 10:00:00,wechat,485.85,24.29,461.56
41322,2,3322,2026-06-06 11:01:00,alipay,485.85,24.29,461.56
41323,1,3323,2026-06-07 12:02:00,card,492.96,24.65,468.31
41324,2,,2026-06-08 13:03:00,cash,485.85,0.0,485.85
41325,1,3325,2026-06-09 14:04:00,mixed,485.85,24.29,461.56
41326,2,3326,2026-06-10 15:05:00,wechat,492.96,24.65,468.31
41327,1,3327,2026-06-11 16:06:00,alipay,485.85,24.29,461.56
41328,2,3328,2026-06-12 17:07:00,card,485.85,24.29,461.56
41329,1,3329,2026-06-13 18:08:00,cash,492.96,24.65,468.31
41330,2,3330,2026-06-14 19:09:00,mixed,485.85,24.29,461.56
41331,1,,2026-06-15 10:10:00,wechat,485.85,0.0,485.85
41332,2,3332,2026-06-16 11:11:00,alipay,492.96,24.65,468.31
41333,1,3333,2026-06-17 12:12:00,card,485.85,24.29,461.56
41334,2,3334,2026-06-18 13:13:00,cash,485.85,24.29,461.56
41335,1,3335,2026-06-19 14:14:00,mixed,492.96,24.65,468.31
41336,2,3336,2026-06-20 15:15:00,wechat,485.85,24.29,461.56
41337,1,3337,2026-06-21 16:16:00,alipay,485.85,24.29,461.56
41338,2,,2026-06-22 17:17:00,card,492.96,0.0,492.96
41339,1,3339,2026-06-23 18:18:00,cash,485.85,24.29,461.56
41340,2,3340,2026-06-24 19:19:00,mixed,485.85,24.29,461.56
41341,1,3341,2026-06-25 10:20:00,wechat,492.96,24.65,468.31
41342,2,3342,2026-06-26 11:21:00,alipay,485.85,24.29,461.56
41343,1,3343,2026-06-27 12:22:00,card,485.85,24.29,461.56
41344,2,3344,2026-06-28 13:23:00,cash,492.96,24.65,468.31
41345,1,,2026-06-01 14:24:00,mixed,485.85,0.0,485.85
41346,2,3346,2026-06-02 15:25:00,wechat,485.85,24.29,461.56
41347,1,3347,2026-06-03 16:26:00,alipay,492.96,24.65,468.31
41348,2,3348,2026-06-04 17:27:00,card,485.85,24.29,461.56
41349,1,3349,2026-06-05 18:28:00,cash,485.85,24.29,461.56
41350,2,3350,2026-06-06 19:29:00,mixed,492.96,24.65,468.31
41351,1,3351,2026-06-07 10:30:00,wechat,485.85,24.29,461.56
41352,2,,2026-06-08 11:31:00,alipay,485.85,0.0,485.85
41353,1,3353,2026-06-09 12:32:00,card,492.96,24.65,468.31
41354,2,3354,2026-06-10 13:33:00,cash,485.85,24.29,461.56
41355,1,3355,2026-06-11 14:34:00,mixed,485.85,24.29,461.56
41356,2,3356,2026-06-12 15:35:00,wechat,492.96,24.65,468.31
41357,1,3357,2026-06-13 16:36:00,alipay,485.85,24.29,461.56
41358,2,3358,2026-06-14 17:37:00,card,485.85,24.29,461.56
41359,1,,2026-06-15 18:38:00,cash,492.96,0.0,492.96
41360,2,3360,2026-06-16 19:39:00,mixed,485.85,24.29,461.56
41361,1,3361,2026-06-17 10:40:00,wechat,485.85,24.29,461.56
41362,2,3362,2026-06-18 11:41:00,alipay,492.96,24.65,468.31
41363,1,3363,2026-06-19 12:42:00,card,485.85,24.29,461.56
41364,2,3364,2026-06-20 13:43:00,cash,485.85,24.29,461.56
41365,1,3365,2026-06-21 14:44:00,mixed,492.96,24.65,468.31
41366,2,,2026-06-22 15:45:00,wechat,485.85,0.0,485.85
41367,1,3367,2026-06-23 16:46:00,alipay,485.85,24.29,461.56
41368,2,3368,2026-06-24 17:47:00,card,492.96,24.65,468.31
41369,1,3369,2026-06-25 18:48:00,cash,485.85,24.29,461.56
41370,2,3370,2026-06-26 19:49:00,mixed,485.85,24.29,461.56
41371,1,3371,2026-06-27 10:50:00,wechat,492.96,24.65,468.31
41372,2,3372,2026-06-28 11:51:00,alipay,485.85,24.29,461.56
41373,1,,2026-06-01 12:52:00,card,485.85,0.0,485.85
41374,2,3374,2026-06-02 13:53:00,cash,492.96,24.65,468.31
41375,1,3375,2026-06-03 14:54:00,mixed,485.85,24.29,461.56
41376,2,3376,2026-06-04 15:55:00,wechat,485.85,24.29,461.56
41377,1,3377,2026-06-05 16:56:00,alipay,492.96,24.65,468.31
41378,2,3378,2026-06-06 17:57:00,card,485.85,24.29,461.56
41379,1,3379,2026-06-07 18:58:00,cash,485.85,24.29,461.56
41380,2,,2026-06-08 19:59:00,mixed,492.96,0.0,492.96
41381,1,3381,2026-06-09 10:00:00,wechat,485.85,24.29,461.56
41382,2,3382,2026-06-10 11:01:00,alipay,485.85,24.29,461.56
41383,1,3383,2026-06-11 12:02:00,card,492.96,24.65,468.31
41384,2,3384,2026-06-12 13:03:00,cash,485.85,24.29,461.56
41385,1,3385,2026-06-13 14:04:00,mixed,485.85,24.29,461.56
41386,2,3386,2026-06-14 15:05:00,wechat,492.96,24.65,468.31
41387,1,,2026-06-15 16:06:00,alipay,485.85,0.0,485.85
41388,2,3388,2026-06-16 17:07:00,card,485.85,24.29,461.56
41389,1,3389,2026-06-17 18:08:00,cash,492.96,24.65,468.31
41390,2,3390,2026-06-18 19:09:00,mixed,485.85,24.29,461.56
41391,1,3391,2026-06-19 10:10:00,wechat,485.85,24.29,461.56
41392,2,3392,2026-06-20 11:11:00,alipay,492.96,24.65,468.31
41393,1,3393,2026-06-21 12:12:00,card,485.85,24.29,461.56
41394,2,,2026-06-22 13:13:00,cash,485.85,0.0,485.85
41395,1,3395,2026-06-23 14:14:00,mixed,492.96,24.65,468.31
41396,2,3396,2026-06-24 15:15:00,wechat,485.85,24.29,461.56
41397,1,3397,2026-06-25 16:16:00,alipay,485.85,24.29,461.56
41398,2,3398,2026-06-26 17:17:00,card,492.96,24.65,468.31
41399,1,3399,2026-06-27 18:18:00,cash,485.85,24.29,461.56
41400,2,3400,2026-06-28 19:19:00,mixed,485.85,24.29,461.56
41401,1,,2026-06-01 10:20:00,wechat,492.96,0.0,492.96
41402,2,3402,2026-06-02 11:21:00,alipay,485.85,24.29,461.56
41403,1,3403,2026-06-03 12:22:00,card,485.85,24.29,461.56
41404,2,3404,2026-06-04 13:23:00,cash,492.96,24.65,468.31
41405,1,3405,2026-06-05 14:24:00,mixed,485.85,24.29,461.56
41406,2,3406,2026-06-06 15:25:00,wechat,485.85,24.29,461.56
41407,1,3407,2026-06-07 16:26:00,alipay,492.96,24.65,468.31
41408,2,,2026-06-08 17:27:00,card,485.85,0.0,485.85
41409,1,3409,2026-06-09 18:28:00,cash,485.85,24.29,461.56
41410,2,3410,2026-06-10 19:29:00,mixed,492.96,24.65,468.31
41411,1,3411,2026-06-11 10:30:00,wechat,485.85,24.29,461.56
41412,2,3412,2026-06-12 11:31:00,alipay,485.85,24.29,461.56
41413,1,3413,2026-06-13 12:32:00,card,492.96,24.65,468.31
41414,2,3414,2026-06-14 13:33:00,cash,485.85,24.29,461.56
41415,1,,2026-06-15 14:34:00,mixed,485.85,0.0,485.85
41416,2,3416,2026-06-16 15:35:00,wechat,492.96,24.65,468.31
41417,1,3417,2026-06-17 16:36:00,alipay,485.85,24.29,461.56
41418,2,3418,2026-06-18 17:37:00,card,485.85,24.29,461.56
41419,1,3419,2026-06-19 18:38:00,cash,492.96,24.65,468.31
41420,2,3420,2026-06-20 19:39:00,mixed,485.85,24.29,461.56
41421,1,3421,2026-06-21 10:40:00,wechat,485.85,24.29,461.56
41422,2,,2026-06-22 11:41:00,alipay,492.96,0.0,492.96
41423,1,3423,2026-06-23 12:42:00,card,485.85,24.29,461.56
41424,2,3424,2026-06-24 13:43:00,cash,485.85,24.29,461.56
41425,1,3425,2026-06-25 14:44:00,mixed,492.96,24.65,468.31
41426,2,3426,2026-06-26 15:45:00,wechat,485.85,24.29,461.56
41427,1,3427,2026-06-27 16:46:00,alipay,485.85,24.29,461.56
41428,2,3428,2026-06-28 17:47:00,card,492.96,24.65,468.31
41429,1,,2026-06-01 18:48:00,cash,485.85,0.0,485.85
41430,2,3430,2026-06-02 19:49:00,mixed,485.85,24.29,461.56
41431,1,3431,2026-06-03 10:50:00,wechat,492.96,24.65,468.31
41432,2,3432,2026-06-04 11:51:00,alipay,485.85,24.29,461.56
41433,1,3433,2026-06-05 12:52:00,card,485.85,24.29,461.56
41434,2,3434,2026-06-06 13:53:00,cash,492.96,24.65,468.31
41435,1,3435,2026-06-07 14:54:00,mixed,485.85,24.29,461.56
41436,2,,2026-06-08 15:55:00,wechat,485.85,0.0,485.85
41437,1,3437,2026-06-09 16:56:00,alipay,492.96,24.65,468.31
41438,2,3438,2026-06-10 17:57:00,card,485.85,24.29,461.56
41439,1,3439,2026-06-11 18:58:00,cash,485.85,24.29,461.56
41440,2,3440,2026-06-12 19:59:00,mixed,492.96,24.65,468.31
41441,1,3441,2026-06-13 10:00:00,wechat,485.85,24.29,461.56
41442,2,3442,2026-06-14 11:01:00,alipay,485.85,24.29,461.56
41443,1,,2026-06-15 12:02:00,card,492.96,0.0,492.96
41444,2,3444,2026-06-16 13:03:00,cash,485.85,24.29,461.56
41445,1,3445,2026-06-17 14:04:00,mixed,485.85,24.29,461.56
41446,2,3446,2026-06-18 15:05:00,wechat,492.96,24.65,468.31
41447,1,3447,2026-06-19 16:06:00,alipay,485.85,24.29,461.56
41448,2,3448,2026-06-20 17:07:00,card,485.85,24.29,461.56
41449,1,3449,2026-06-21 18:08:00,cash,492.96,24.65,468.31
41450,2,,2026-06-22 19:09:00,mixed,485.85,0.0,485.85
41451,1,3451,2026-06-23 10:10:00,wechat,485.85,24.29,461.56
41452,2,3452,2026-06-24 11:11:00,alipay,492.96,24.65,468.31
41453,1,3453,2026-06-25 12:12:00,card,485.85,24.29,461.56
41454,2,3454,2026-06-26 13:13:00,cash,485.85,24.29,461.56
41455,1,3455,2026-06-27 14:14:00,mixed,492.96,24.65,468.31
41456,2,3456,2026-06-28 15:15:00,wechat,485.85,24.29,461.56
41457,1,,2026-06-01 16:16:00,alipay,485.85,0.0,485.85
41458,2,3458,2026-06-02 17:17:00,card,492.96,24.65,468.31
41459,1,3459,2026-06-03 18:18:00,cash,485.85,24.29,461.56
41460,2,3460,2026-06-04 19:19:00,mixed,485.85,24.29,461.56
41461,1,3461,2026-06-05 10:20:00,wechat,492.96,24.65,468.31
41462,2,3462,2026-06-06 11:21:00,alipay,485.85,24.29,461.56
41463,1,3463,2026-06-07 12:22:00,card,485.85,24.29,461.56
41464,2,,2026-06-08 13:23:00,cash,492.96,0.0,492.96
41465,1,3465,2026-06-09 14:24:00,mixed,485.85,24.29,461.56
41466,2,3466,2026-06-10 15:25:00,wechat,485.85,24.29,461.56
41467,1,3467,2026-06-11 16:26:00,alipay,492.96,24.65,468.31
41468,2,3468,2026-06-12 17:27:00,card,485.85,24.29,461.56
41469,1,3469,2026-06-13 18:28:00,cash,485.85,24.29,461.56
41470,2,3470,2026-06-14 19:29:00,mixed,492.96,24.65,468.31
41471,1,,2026-06-15 10:30:00,wechat,485.85,0.0,485.85
41472,2,3472,2026-06-16 11:31:00,alipay,485.85,24.29,461.56
41473,1,3473,2026-06-17 12:32:00,card,492.96,24.65,468.31
41474,2,3474,2026-06-18 13:33:00,cash,485.85,24.29,461.56
41475,1,3475,2026-06-19 14:34:00,mixed,485.85,24.29,461.56
41476,2,3476,2026-06-20 15:35:00,wechat,492.96,24.65,468.31
41477,1,3477,2026-06-21 16:36:00,alipay,485.85,24.29,461.56
41478,2,,2026-06-22 17:37:00,card,485.85,0.0,485.85
41479,1,3479,2026-06-23 18:38:00,cash,492.96,24.65,468.31
41480,2,3480,2026-06-24 19:39:00,mixed,485.85,24.29,461.56
41481,1,3481,2026-06-25 10:40:00,wechat,485.85,24.29,461.56
41482,2,3482,2026-06-26 11:41:00,alipay,492.96,24.65,468.31
41483,1,3483,2026-06-27 12:42:00,card,485.85,24.29,461.56
41484,2,3484,2026-06-28 13:43:00,cash,485.85,24.29,461.56
41485,1,,2026-06-01 14:44:00,mixed,492.96,0.0,492.96
41486,2,3486,2026-06-02 15:45:00,wechat,485.85,24.29,461.56
41487,1,3487,2026-06-03 16:46:00,alipay,485.85,24.29,461.56
41488,2,3488,2026-06-04 17:47:00,card,492.96,24.65,468.31
41489,1,3489,2026-06-05 18:48:00,cash,485.85,24.29,461.56
41490,2,3490,2026-06-06 19:49:00,mixed,485.85,24.29,461.56
41491,1,3491,2026-06-07 10:50:00,wechat,492.96,24.65,468.31
41492,2,,2026-06-08 11:51:00,alipay,485.85,0.0,485.85
41493,1,3493,2026-06-09 12:52:00,card,485.85,24.29,461.56
41494,2,3494,2026-06-10 13:53:00,cash,492.96,24.65,468.31
41495,1,3495,2026-06-11 14:54:00,mixed,485.85,24.29,461.56
41496,2,3496,2026-06-12 15:55:00,wechat,485.85,24.29,461.56
41497,1,3497,2026-06-13 16:56:00,alipay,492.96,24.65,468.31
41498,2,3498,2026-06-14 17:57:00,card,485.85,24.29,461.56
41499,1,,2026-06-15 18:58:00,cash,485.85,0.0,485.85
41500,2,3500,2026-06-16 19:59:00,mixed,492.96,24.65,468.31
41501,1,3501,2026-06-17 10:00:00,wechat,485.85,24.29,461.56
41502,2,3502,2026-06-18 11:01:00,alipay,485.85,24.29,461.56
41503,1,3503,2026-06-19 12:02:00,card,492.96,24.65,468.31
41504,2,3504,2026-06-20 13:03:00,cash,485.85,24.29,461.56
41505,1,3505,2026-06-21 14:04:00,mixed,485.85,24.29,461.56
41506,2,,2026-06-22 15:05:00,wechat,492.96,0.0,492.96
41507,1,3507,2026-06-23 16:06:00,alipay,485.85,24.29,461.56
41508,2,3508,2026-06-24 17:07:00,card,485.85,24.29,461.56
41509,1,3509,2026-06-25 18:08:00,cash,492.96,24.65,468.31
41510,2,3510,2026-06-26 19:09:00,mixed,485.85,24.29,461.56
41511,1,3511,2026-06-27 10:10:00,wechat,485.85,24.29,461.56
41512,2,3512,2026-06-28 11:11:00,alipay,492.96,24.65,468.31
41513,1,,2026-06-01 12:12:00,card,485.85,0.0,485.85
41514,2,3514,2026-06-02 13:13:00,cash,485.85,24.29,461.56
41515,1,3515,2026-06-03 14:14:00,mixed,492.96,24.65,468.31
41516,2,3516,2026-06-04 15:15:00,wechat,485.85,24.29,461.56
41517,1,3517,2026-06-05 16:16:00,alipay,485.85,24.29,461.56
41518,2,3518,2026-06-06 17:17:00,card,492.96,24.65,468.31
41519,1,3519,2026-06-07 18:18:00,cash,485.85,24.29,461.56
41520,2,,2026-06-08 19:19:00,mixed,485.85,0.0,485.85
41521,1,3521,2026-06-09 10:20:00,wechat,492.96,24.65,468.31
41522,2,3522,2026-06-10 11:21:00,alipay,485.85,24.29,461.56
41523,1,3523,2026-06-11 12:22:00,card,485.85,24.29,461.56
41524,2,3524,2026-06-12 13:23:00,cash,492.96,24.65,468.31
41525,1,3525,2026-06-13 14:24:00,mixed,485.85,24.29,461.56
41526,2,3526,2026-06-14 15:25:00,wechat,485.85,24.29,461.56
41527,1,,2026-06-15 16:26:00,alipay,492.96,0.0,492.96
41528,2,3528,2026-06-16 17:27:00,card,485.85,24.29,461.56
41529,1,3529,2026-06-17 18:28:00,cash,485.85,24.29,461.56
41530,2,3530,2026-06-18 19:29:00,mixed,492.96,24.65,468.31
41531,1,3531,2026-06-19 10:30:00,wechat,485.85,24.29,461.56
41532,2,3532,2026-06-20 11:31:00,alipay,485.85,24.29,461.56
41533,1,3533,2026-06-21 12:32:00,card,492.96,24.65,468.31
41534,2,,2026-06-22 13:33:00,cash,485.85,0.0,485.85
41535,1,3535,2026-06-23 14:34:00,mixed,485.85,24.29,461.56
41536,2,3536,2026-06-24 15:35:00,wechat,492.96,24.65,468.31
41537,1,3537,2026-06-25 16:36:00,alipay,485.85,24.29,461.56
41538,2,3538,2026-06-26 17:37:00,card,485.85,24.29,461.56
41539,1,3539,2026-06-27 18:38:00,cash,492.96,24.65,468.31
41540,2,3540,2026-06-28 19:39:00,mixed,485.85,24.29,461.56
41541,1,,2026-06-01 10:40:00,wechat,485.85,0.0,485.85
41542,2,3542,2026-06-02 11:41:00,alipay,492.96,24.65,468.31
41543,1,3543,2026-06-03 12:42:00,card,485.85,24.29,461.56
