supplier_id,product_id,product_barcode,product_name,supply_price,min_order_qty,is_primary
2,4261,DD12100024948,彩乌鸦系列世界文库精选童话故事书外国儿童文学小学生,45.43,35,1
101,4262,DD12359295939,外国儿童文学经典书系:大森林里的小房子,47.4,40,1
102,4263,DD12403515871,外国儿童文学经典100部:飞天小魔女大盗霍震波德,49.38,45,1
103,4264,DD11937666453,外国儿童文学经典书系:罗曼·卡布里历险记法,51.35,10,1
203,4264,DD11937666453,外国儿童文学经典书系:罗曼·卡布里历险记法,55.46,20,0
201,4265,DD12322935690,外国儿童文学经典书系:爱丽丝镜中历险记英,43.45,15,1
202,4266,DD11937171803,外国儿童文学经典书系:雪虎美,45.43,20,1
203,4267,DD12468086037,外国儿童文学经典书系:大森林里的小房子,47.4,25,1
204,4268,DD12402683851,外国儿童文学经典100部:愤怒的葡萄,49.38,30,1
207,4268,DD12402683851,外国儿童文学经典100部:愤怒的葡萄,53.33,40,0
205,4269,DD12343012500,外国儿童文学经典书系:爱丽丝奇境历险记,51.35,35,1
206,4270,DD25099944,梅格时空大冒险·7~14岁儿童文学科幻经典(全5册),43.45,40,1
207,4271,DD1460861177,天蓝色的彼岸新版当当自营,45.43,45,1
208,4272,DD12466874587,外国儿童文学经典100部:愤怒的葡萄,47.4,10,1
1,4272,DD12466874587,外国儿童文学经典100部:愤怒的葡萄,51.19,20,0
209,4273,DD12467780007,外国儿童文学经典书系:罗曼·卡布里历险记法埃克托·马洛著；唐祖伦译,49.38,15,1
210,4274,DD12467314257,外国儿童文学经典书系:雪虎美,51.35,20,1
1,4275,DD12403880271,外国儿童文学作品选,43.45,25,1
2,4276,DD12350193958,外国儿童文学经典书系:大森林里的小房子,45.43,30,1
103,4276,DD12350193958,外国儿童文学经典书系:大森林里的小房子,49.06,40,0
101,4277,DD12354174509,外国儿童文学经典书系:大森林里的小房子,47.4,35,1
102,4278,DD12359451079,外国儿童文学经典100部:愤怒的葡萄,49.38,40,1
103,4279,DD12304324734,外国儿童文学经典书系:大草原上的小房子,51.35,45,1
201,4280,DD12355350569,外国儿童文学经典书系:大草原上的小房子,43.45,10,1
204,4280,DD12355350569,外国儿童文学经典书系:大草原上的小房子,46.93,20,0
202,4281,DD12344352371,外国儿童文学经典书系:大草原上的小房子,45.43,15,1
203,4282,DD12304367474,外国儿童文学经典100部:愤怒的葡萄,47.4,20,1
204,4283,DD11929035492,外国儿童文学经典书系:大草原上的小房子,49.38,25,1
205,4284,DD11993000756,外国儿童文学经典书系:大草原上的小房子,51.35,30,1
208,4284,DD11993000756,外国儿童文学经典书系:大草原上的小房子,55.46,40,0
206,4285,DD12338445956,外国儿童文学经典100部:愤怒的葡萄,43.45,35,1
207,4286,DD12356127513,外国儿童文学经典书系:大森林里的小房子美国槐尔特著；吉裕生译,45.43,40,1
208,4287,DD12467632677,外国儿童文学经典书系:大草原上的小房子美国槐尔特著；吉裕生译,47.4,45,1
209,4288,DD11927180402,外国儿童文学经典书系:大森林里的小房子,49.38,10,1
2,4288,DD11927180402,外国儿童文学经典书系:大森林里的小房子,53.33,20,0
210,4289,DD12344494881,外国儿童文学经典100部:愤怒的葡萄,51.35,15,1
1,4290,DD11648398502,外国儿童文学系列,43.45,20,1
2,4291,DD11626211998,外国儿童文学系列,45.43,25,1
101,4292,DD11959376512,外国儿童文学经典书系:大草原上的小房子,47.4,30,1
201,4292,DD11959376512,外国儿童文学经典书系:大草原上的小房子,51.19,40,0
102,4293,DD11660933191,外国儿童文学系列,49.38,35,1
103,4294,DD11959376612,外国儿童文学经典100部:愤怒的葡萄,51.35,40,1
201,4295,DD11685622865,外国儿童文学系列,43.45,45,1
202,4296,DD12462210971,外国儿童文学经典书系:普希金童话诗俄,45.43,10,1
205,4296,DD12462210971,外国儿童文学经典书系:普希金童话诗俄,49.06,20,0
203,4297,DD12389445686,外国儿童文学经典书系:爱丽丝镜中历险记英,47.4,15,1
204,4298,DD12366646631,外国儿童文学经典书系:爱丽丝镜中历险记,49.38,20,1
205,4299,DD12373709185,外国儿童文学经典书系:普希金童话诗俄,51.35,25,1
206,4300,DD12372876505,外国儿童文学经典书系:汤姆·索耶历险记,43.45,30,1
209,4300,DD12372876505,外国儿童文学经典书系:汤姆·索耶历险记,46.93,40,0
207,4301,DD12312911724,外国儿童文学经典100部:日安课本德,45.43,35,1
208,4302,DD12338218964,外国儿童文学经典书系:青色童话集英,47.4,40,1
209,4303,DD12373846395,外国儿童文学经典书系:爱丽丝镜中历险记英,49.38,45,1
210,4304,DD12355790403,外国儿童文学经典书系:爱丽丝镜中历险记英,51.35,10,1
101,4304,DD12355790403,外国儿童文学经典书系:爱丽丝镜中历险记英,55.46,20,0
1,4305,DD11664483600,外国儿童文学系列,43.45,15,1
2,4306,DD12342444776,外国儿童文学经典书系:普希金童话诗俄,45.43,20,1
101,4307,DD12462079841,外国儿童文学经典书系:爱丽丝镜中历险记英,47.4,25,1
102,4308,DD12350124938,外国儿童文学经典书系:爱丽丝镜中历险记英,49.38,30,1
202,4308,DD12350124938,外国儿童文学经典书系:爱丽丝镜中历险记英,53.33,40,0
103,4309,DD12487910951,外国儿童文学经典书系:普希金童话诗俄普希金著；冯春译,51.35,35,1
201,4310,DD12447817681,外国儿童文学经典书系:普希金童话诗俄,43.45,40,1
202,4311,DD12338929034,外国儿童文学经典书系:普希金童话诗俄普希金著；冯春译,45.43,45,1
203,4312,DD11973878466,外国儿童文学经典100部:日安课本德,47.4,10,1
206,4312,DD11973878466,外国儿童文学经典100部:日安课本德,51.19,20,0
204,4313,DD12399844795,外国儿童文学经典书系:雪虎美,49.38,15,1
205,4314,DD12462295271,外国儿童文学经典书系:雪虎美,51.35,20,1
206,4315,DD12338393046,外国儿童文学经典100部:荒野的呼唤美,43.45,25,1
207,4316,DD12408666376,外国儿童文学经典书系:豆蔻镇的居民和强盗(挪威),45.43,30,1
210,4316,DD12408666376,外国儿童文学经典书系:豆蔻镇的居民和强盗(挪威),49.06,40,0
208,4317,DD12350979301,外国儿童文学经典书系:罗曼·卡布里历险记法,47.4,35,1
209,4318,DD12457689067,外国儿童文学经典书系:小海蒂,49.38,40,1
210,4319,DD12373882125,外国儿童文学经典书系:罗曼·卡布里历险记法,51.35,45,1
1,4320,DD12462382631,外国儿童文学经典书系:罗曼·卡布里历险记法,43.45,10,1
102,4320,DD12462382631,外国儿童文学经典书系:罗曼·卡布里历险记法,46.93,20,0
2,4321,DD11740088430,外国儿童文学作品选,45.43,15,1
101,4322,DD12441531871,外国儿童文学作品选,47.4,20,1
102,4323,DD11996870833,外国儿童文学经典100部:飞天小魔女大盗霍震波德,49.38,25,1
103,4324,DD11961913260,外国儿童文学经典100部:大森林里的小房子,51.35,30,1
203,4324,DD11961913260,外国儿童文学经典100部:大森林里的小房子,55.46,40,0
201,4325,DD12347445771,外国儿童文学作品选,43.45,35,1
202,4326,DD12457639237,外国儿童文学经典100部:小米勒旅行记,45.43,40,1
203,4327,DD12348444050,外国儿童文学经典100部:小米勒旅行记美,47.4,45,1
204,4328,DD11958584292,外国儿童文学经典书系:驴子的回忆法,49.38,10,1
207,4328,DD11958584292,外国儿童文学经典书系:驴子的回忆法,53.33,20,0
205,4329,DD12359451089,外国儿童文学经典100部:勇敢的船长英,51.35,15,1
206,4330,DD12358947599,外国儿童文学经典书系:米凯尔盗马记爱沙尼亚,43.45,20,1
207,4331,DD12374175415,外国儿童文学经典书系:米凯尔盗马记爱沙尼亚,45.43,25,1
208,4332,DD12347530601,外国儿童文学经典书系:米凯尔盗马记爱沙尼亚,47.4,30,1
1,4332,DD12347530601,外国儿童文学经典书系:米凯尔盗马记爱沙尼亚,51.19,40,0
209,4333,DD11993609940,外国儿童文学经典100部:大森林里的小房子美,49.38,35,1
210,4334,DD12339389925,外国儿童文学经典100部:小米勒旅行记美,51.35,40,1
1,4335,DD12350076938,外国儿童文学经典书系:米凯尔盗马记爱沙尼亚,43.45,45,1
2,4336,DD12355837363,外国儿童文学经典书系:米凯尔盗马记爱沙尼亚杨·兰纳普著；吴焱煌译,45.43,10,1
103,4336,DD12355837363,外国儿童文学经典书系:米凯尔盗马记爱沙尼亚杨·兰纳普著；吴焱煌译,49.06,20,0
101,4337,DD12345664226,外国儿童文学经典书系:爱丽丝镜中历险记(英国),47.4,15,1
102,4338,DD12419354557,外国儿童文学作品选,49.38,20,1
103,4339,DD12477361577,外国儿童文学经典100部:愤怒的葡萄,51.35,25,1
201,4340,DD12410865756,外国儿童文学作品选,43.45,30,1
204,4340,DD12410865756,外国儿童文学作品选,46.93,40,0
202,4341,DD12329356094,外国儿童文学经典书系:青色童话集英,45.43,35,1
203,4342,DD11990078800,外国儿童文学经典书系:大草原上的小房子(美国),47.4,40,1
204,4343,DD11612560026,外国儿童文学作品选,49.38,45,1
205,4344,DD11883309900,外国儿童文学经典书系:大草原上的小房子(美国),51.35,10,1
208,4344,DD11883309900,外国儿童文学经典书系:大草原上的小房子(美国),55.46,20,0
206,4345,DD12388194896,外国儿童文学经典书系:丛林之书(英国),43.45,15,1
207,4346,DD12347649620,外国儿童文学经典100部:圣诞颂歌,45.43,20,1
208,4347,DD12458799027,外国儿童文学经典书系:丛林之书,47.4,25,1
209,4348,DD12322675750,外国儿童文学经典书系:驴子的回忆法得·塞居尔夫人著；徐平译,49.38,30,1
2,4348,DD12322675750,外国儿童文学经典书系:驴子的回忆法得·塞居尔夫人著；徐平译,53.33,40,0
210,4349,DD12334900075,外国儿童文学经典书系:勇敢的船长(英),51.35,35,1
1,4350,DD12386814126,外国儿童文学经典书系:大草原上的小房子(美国),43.45,40,1
2,4351,DD12398719425,外国儿童文学经典书系:两个小淘气,45.43,45,1
101,4352,DD12300639360,外国儿童文学经典100部:秘密花园美,47.4,10,1
201,4352,DD12300639360,外国儿童文学经典100部:秘密花园美,51.19,20,0
102,4353,DD12410429566,外国儿童文学教程,49.38,15,1
103,4354,DD12323607700,外国儿童文学经典书系:米凯尔盗马记爱沙尼亚,51.35,20,1
201,4355,DD11994301780,外国儿童文学精译丛书:绿山墙的,43.45,25,1
202,4356,DD12323493870,外国儿童文学经典书系:两个小淘气,45.43,30,1
205,4356,DD12323493870,外国儿童文学经典书系:两个小淘气,49.06,40,0
203,4357,DD12457947237,外国儿童文学经典书系:两个小淘气,47.4,35,1
204,4358,DD11829502530,外国儿童文学启蒙,49.38,40,1
205,4359,DD12387449426,外国儿童文学教程,51.35,45,1
206,4360,DD12302997250,外国儿童文学精译丛书:福尔摩斯探案精选柯南·道尔(ConanDoyle.A.),43.45,10,1
209,4360,DD12302997250,外国儿童文学精译丛书:福尔摩斯探案精选柯南·道尔(ConanDoyle.A.),46.93,20,0
207,4361,DD11960291184,外国儿童文学经典100部:日安课本德,45.43,15,1
208,4362,DD12300140990,外国儿童文学作品选,47.4,20,1
209,4363,DD12401386815,外国儿童文学经典100部:荒野的呼唤美,49.38,25,1
210,4364,DD12313558614,外国儿童文学经典100部:荒野的呼唤美,51.35,30,1
101,4364,DD12313558614,外国儿童文学经典100部:荒野的呼唤美,55.46,40,0
1,4365,DD12316690294,外国儿童文学经典书系:米凯尔盗马记爱沙尼亚,43.45,35,1
2,4366,DD11933763489,外国儿童文学经典100部:荒野的呼唤,45.43,40,1
101,4367,DD12402496351,外国儿童文学经典100部:荒野的呼唤美,47.4,45,1
102,4368,DD12399341945,外国儿童文学经典书系:米凯尔盗马记爱沙尼亚,49.38,10,1
202,4368,DD12399341945,外国儿童文学经典书系:米凯尔盗马记爱沙尼亚,53.33,20,0
103,4369,DD11940278263,外国儿童文学经典100部:学校前苏联,51.35,15,1
201,4370,DD11887575813,外国儿童文学经典书系:蓝色树皮鞋(前苏联),43.45,20,1
202,4371,DD12342379960,外国儿童文学经典100部:什么叫做好，什么叫做不好？俄,45.43,25,1
203,4372,DD11996948673,外国儿童文学经典100部:荒野的呼唤美,47.4,30,1
206,4372,DD11996948673,外国儿童文学经典100部:荒野的呼唤美,51.19,40,0
204,4373,DD12343446830,外国儿童文学经典100部:勇敢的船长英,49.38,35,1
205,4374,DD11991168650,外国儿童文学经典100部:小米勒旅行记美,51.35,40,1
206,4375,DD1366971362,战马迈克尔莫波格张祖庆推荐8-10-12岁斯皮尔伯格电影沈石溪推荐外国名著小说儿童文学奖故事书四五六年级2020寒假,43.45,45,1
207,4376,DD12387593616,外国儿童文学经典书系:一个孩子的诗园(英国),45.43,10,1
210,4376,DD12387593616,外国儿童文学经典书系:一个孩子的诗园(英国),49.06,20,0
208,4377,DD12419672267,外国儿童文学经典书系:一个孩子的诗园,47.4,15,1
209,4378,DD12490621747,外国儿童文学作品选,49.38,20,1
210,4379,DD12491532747,外国儿童文学经典100部:圣诞颂歌(英),51.35,25,1
1,4380,DD12490485337,外国儿童文学经典书系:雪虎,43.45,30,1
102,4380,DD12490485337,外国儿童文学经典书系:雪虎,46.93,40,0
2,4381,DD12417309237,外国儿童文学经典100部:什么叫做好，什么叫做不好,45.43,35,1
101,4382,DD11945888886,外国儿童文学精译丛书:绿山墙的,47.4,40,1
102,4383,DD11962738040,外国儿童文学经典100部:什么叫做好，什么叫做不好,49.38,45,1
103,4384,DD12502882157,外国儿童文学经典100部:小米勒旅行记美,51.35,10,1
203,4384,DD12502882157,外国儿童文学经典100部:小米勒旅行记美,55.46,20,0
201,4385,DD12408666386,外国儿童文学经典100部:什么叫做好，什么叫做不好(俄罗斯),43.45,15,1
202,4386,DD12316935574,外国儿童文学经典书系:爱丽丝奇境历险记,45.43,20,1
203,4387,DD11934079779,外国儿童文学经典书系:勇敢的船长,47.4,25,1
204,4388,DD12401250255,外国儿童文学经典100部:托利亚历险记俄,49.38,30,1
207,4388,DD12401250255,外国儿童文学经典100部:托利亚历险记俄,53.33,40,0
205,4389,DD11936932313,外国儿童文学经典100部:托利亚历险记俄,51.35,35,1
206,4390,DD12412755281,外国儿童文学经典100部:日安课本德,43.45,40,1
207,4391,DD11989284120,外国儿童文学经典书系:蓝色树皮鞋(前苏联),45.43,45,1
208,4392,DD11996944603,外国儿童文学经典书系:青色童话集英,47.4,10,1
1,4392,DD11996944603,外国儿童文学经典书系:青色童话集英,51.19,20,0
209,4393,DD12318006709,外国儿童文学经典书系:大草原上的小房子美国槐尔特著；吉裕生译,49.38,15,1
210,4394,DD12311783574,外国儿童文学经典100部:十二个月苏,51.35,20,1
1,4395,DD11945766490,外国儿童文学经典书系:蓝色树皮鞋,43.45,25,1
2,4396,DD12461464421,外国儿童文学经典100部:十二个月苏,45.43,30,1
103,4396,DD12461464421,外国儿童文学经典100部:十二个月苏,49.06,40,0
101,4397,DD12356294889,外国儿童文学经典100部:十二个月苏,47.4,35,1
102,4398,DD11945145956,外国儿童文学经典书系:蓝色树皮鞋,49.38,40,1
103,4399,DD11987820190,外国儿童文学经典书系:蓝色树皮鞋,51.35,45,1
201,4400,DD12373353135,外国儿童文学经典100部:十二个月苏,43.45,10,1
204,4400,DD12373353135,外国儿童文学经典100部:十二个月苏,46.93,20,0
202,4401,DD11930464320,外国儿童文学经典书系:大草原上的小房子,45.43,15,1
203,4402,DD11963756626,外国儿童文学经典书系:大草原上的小房子,47.4,20,1
204,4403,DD11959887823,外国儿童文学作品选,49.38,25,1
205,4404,DD12403238151,外国儿童文学经典100部:十二个月苏,51.35,30,1
208,4404,DD12403238151,外国儿童文学经典100部:十二个月苏,55.46,40,0
206,4405,DD12353437629,外国儿童文学经典100部:十二个月苏,43.45,35,1
207,4406,DD12357630913,外国儿童文学经典100部:十二个月苏,45.43,40,1
208,4407,DD12340349686,外国儿童文学经典100部:十二个月苏,47.4,45,1
209,4408,DD12349019618,外国儿童文学经典100部:十二个月苏,49.38,10,1
2,4408,DD12349019618,外国儿童文学经典100部:十二个月苏,53.33,20,0
210,4409,DD12411376131,外国儿童文学经典100部:十二个月苏,51.35,15,1
1,4410,DD12305725910,外国儿童文学经典100部:什么叫做好，什么叫做不好(俄罗斯),43.45,20,1
2,4411,DD11992497410,外国儿童文学经典100部:什么叫做好，什么叫做不好(俄罗斯),45.43,25,1
101,4412,DD12344720513,外国儿童文学经典100部:十二个月苏,47.4,30,1
201,4412,DD12344720513,外国儿童文学经典100部:十二个月苏,51.19,40,0
102,4413,DD11957460742,外国儿童文学经典100部:十二个月苏,49.38,35,1
103,4414,DD11945451066,外国儿童文学经典100部:小人国大人国,51.35,40,1
201,4415,DD12418799741,永远讲不完的故事米切尔恩德作品典藏彩插6-12-14岁外国儿童文学幻想小说/一二三四五年级小学生,43.45,45,1
202,4416,DD11864380843,外国儿童文学经典100部-十二个月,45.43,10,1
205,4416,DD11864380843,外国儿童文学经典100部-十二个月,49.06,20,0
203,4417,DD12468000941,外国儿童文学经典100部:什么叫做好，什么叫做不好,47.4,15,1
204,4418,DD11994936593,外国儿童文学经典100部:什么叫做好，什么叫做不好？俄,49.38,20,1
205,4419,DD11959845063,外国儿童文学经典100部:什么叫做好，什么叫做不好,51.35,25,1
206,4420,DD12387926746,外国儿童文学经典100部:托利亚历险记,43.45,30,1
209,4420,DD12387926746,外国儿童文学经典100部:托利亚历险记,46.93,40,0
207,4421,DD12488202101,外国儿童文学经典100部:托利亚历险记俄罗斯诺索夫著；韦苇译,45.43,35,1
208,4422,DD12466633987,外国儿童文学经典100部:托利亚历险记俄,47.4,40,1
209,4423,DD11894259070,"外国儿童文学经典书系:一个孩子的诗园(英国)斯蒂文森著,张洁校译",49.38,45,1
210,4424,DD12477602511,外国儿童文学经典100部:十二个月,51.35,10,1
101,4424,DD12477602511,外国儿童文学经典100部:十二个月,55.46,20,0
1,4425,DD11871256323,"外国儿童文学经典书系:一个孩子的诗园(英国)斯蒂文森著,张洁校译",43.45,15,1
2,4426,DD11945594716,外国儿童文学经典100部-什么叫做好什么叫做不好？,45.43,20,1
101,4427,DD12395481256,外国儿童文学,47.4,25,1
102,4428,DD12472556847,外国儿童文学,49.38,30,1
202,4428,DD12472556847,外国儿童文学,53.33,40,0
103,4429,DD12486564967,外国儿童文学,51.35,35,1
201,4430,DD12360988864,外国儿童文学,43.45,40,1
202,4431,DD12417269726,外国儿童文学,45.43,45,1
203,4432,DD12369113197,外国儿童文学经典100部(四本合售):水孩子青色童话集驴子的回忆飞天小魔女.大盗霍震波,47.4,10,1
206,4432,DD12369113197,外国儿童文学经典100部(四本合售):水孩子青色童话集驴子的回忆飞天小魔女.大盗霍震波,51.19,20,0
204,4433,DD11943411006,外国儿童文学经典100部-十二个月,49.38,15,1
205,4434,DD410463054,外国儿童文学,51.35,20,1
206,4435,DD12342630210,绘本外国儿童文学名著:巴尔街风云,43.45,25,1
207,4436,DD29942527,当代外国儿童文学理论译丛??搅乱宇宙:青少年文学中的权力与压抑,45.43,30,1
210,4436,DD29942527,当代外国儿童文学理论译丛??搅乱宇宙:青少年文学中的权力与压抑,49.06,40,0
208,4437,DD12466982437,绘本外国儿童文学名著:孤雏泪英,47.4,35,1
209,4438,DD12342449130,当代外国儿童文学,49.38,40,1
210,4439,DD12343312670,当代外国儿童文学,51.35,45,1
1,4440,DD12323740110,当代外国儿童文学,43.45,10,1
102,4440,DD12323740110,当代外国儿童文学,46.93,20,0
2,4441,DD12343365070,当代外国儿童文学,45.43,15,1
101,4442,DD11937562033,当代外国儿童文学,47.4,20,1
102,4443,DD11938532483,绘本外国儿童文学名著:孤雏泪英,49.38,25,1
103,4444,DD1039507719,当代外国儿童文学,51.35,30,1
203,4444,DD1039507719,当代外国儿童文学,55.46,40,0
201,4445,DD12409916418,外国儿童文学,43.45,35,1
202,4446,DD12353901449,绘本外国儿童文学名著:孤雏泪英,45.43,40,1
203,4447,DD12339239314,绘本外国儿童文学名著:四姊妹美,47.4,45,1
204,4448,DD12485893851,当代外国儿童文学,49.38,10,1
207,4448,DD12485893851,当代外国儿童文学,53.33,20,0
205,4449,DD12393755911,绘本外国儿童文学名著:孤雏泪英,51.35,15,1
206,4450,DD12316762559,外国儿童文学经典100部-十二个月,43.45,20,1
207,4451,DD11931964819,外国儿童文学经典100部-十二个月,45.43,25,1
208,4452,DD12449248221,童话寓言,47.4,30,1
1,4452,DD12449248221,童话寓言,51.19,40,0
209,4453,DD11990023180,童话寓言小书坊.好孩子爱读的品格故事,49.38,35,1
210,4454,DD11990023360,童话寓言小书坊.好孩子爱读的智慧故事,51.35,40,1
1,4455,DD11990018680,童话寓言小书坊.好孩子爱读的温馨故事,43.45,45,1
2,4456,DD12342257035,童话寓言小书坊.好孩子爱读的智慧故事,45.43,10,1
103,4456,DD12342257035,童话寓言小书坊.好孩子爱读的智慧故事,49.06,20,0
101,4457,DD11990604350,童话寓言小书坊.好孩子爱读的勇气故事,47.4,15,1
102,4458,DD12342250905,童话寓言小书坊.好孩子爱读的勇气故事,49.38,20,1
103,4459,DD12358471249,童话寓言小书坊.好孩子爱读的趣味故事,51.35,25,1
201,4460,DD12322476854,童话寓言小书坊.好孩子爱读的趣味故事,43.45,30,1
204,4460,DD12322476854,童话寓言小书坊.好孩子爱读的趣味故事,46.93,40,0
202,4461,DD12364364878,童话寓言精品阅读正文+注释+旁析思考与感悟中外童话寓言故事精品选读小学生寓言故事拓展思维课外书,45.43,35,1
203,4462,DD12350380870,童话寓言想象文应该这样写,47.4,40,1
204,4463,DD12418018419,童话寓言精品阅读正文+注释+旁析思考与感悟中外童话寓言故事精品选读小寓言故事拓展思维课外书中小语文素养库,49.38,45,1
205,4464,DD12347223983,童话寓言精品阅读正文+注释+旁析思考与感悟中外童话寓言故事精品选读小学生寓言故事拓展思维课外书,51.35,10,1
208,4464,DD12347223983,童话寓言精品阅读正文+注释+旁析思考与感悟中外童话寓言故事精品选读小学生寓言故事拓展思维课外书,55.46,20,0
206,4465,DD12337314902,童话寓言精品阅读正文+注释+旁析思考与感悟中外童话寓言故事精品选读小学生寓言故事拓展思维课外书,43.45,15,1
207,4466,DD12465215521,童话寓言精品阅读正文+注释+旁析思考与感悟中外童话寓言故事精品选读小学生寓言故事拓展思维课外书,45.43,20,1
208,4467,DD12351625274,童话寓言精品阅读正文+注释+旁析思考与感悟中外童话寓言故事精品选读小学生寓言故事拓展思维课外书,47.4,25,1
209,4468,DD12301106829,童话寓言精品阅读正文+注释+旁析思考与感悟中外童话寓言故事精品选读小学生寓言故事拓展思维课外书,49.38,30,1
2,4468,DD12301106829,童话寓言精品阅读正文+注释+旁析思考与感悟中外童话寓言故事精品选读小学生寓言故事拓展思维课外书,53.33,40,0
210,4469,DD11724134902,童话寓言精品阅读正文+注释+旁析思考与感悟中外童话寓言故事精品选读小学生寓言故事拓展思维课外书,51.35,35,1
1,4470,DD12361396526,童话寓言精品阅读正文+注释+旁析思考与感悟中外童话寓言故事精品选读小学生寓言故事拓展思维课外书,43.45,40,1
2,4471,DD11745569494,童话寓言精品阅读正文+注释+旁析思考与感悟中外童话寓言故事精品选读小学生寓言故事拓展思维课外书中小学,45.43,45,1
101,4472,DD12473507901,童话寓言精品阅读正文+注释+旁析思考与感悟中外童话寓言故事精品选读小学生寓言故事拓展思维课外书,47.4,10,1
201,4472,DD12473507901,童话寓言精品阅读正文+注释+旁析思考与感悟中外童话寓言故事精品选读小学生寓言故事拓展思维课外书,51.19,20,0
102,4473,DD12527938781,童话寓言精品阅读正文+注释+旁析思考与感悟中外童话寓言故事精品选读小学生寓言故事拓展思维课外书,49.38,15,1
103,4474,DD11862134658,童话寓言精粹(泉水叮咚)卡通拼音,51.35,20,1
201,4475,DD12378279258,童话寓言,43.45,25,1
202,4476,DD11747404328,天一广西高职单招考试复习资料2026告知单招职业适应性测试全真模拟试卷考前冲刺卷专项题库网课视频课程广西壮族自治区,45.43,30,1
205,4476,DD11747404328,天一广西高职单招考试复习资料2026告知单招职业适应性测试全真模拟试卷考前冲刺卷专项题库网课视频课程广西壮族自治区,49.06,40,0
203,4477,DD12309641960,童话寓言,47.4,35,1
204,4478,DD29695782,斗半匠幼小衔接童话寓言100篇精选故事书3-6岁启蒙早教课外书和大人一起读儿童三字经弟子规,49.38,40,1
205,4479,DD12497869597,儿幻童话寓言故事精品集爱美的小蜻蜓,51.35,45,1
206,4480,DD11776695482,精品童话寓言故事选:最好的财富赵航,43.45,10,1
209,4480,DD11776695482,精品童话寓言故事选:最好的财富赵航,46.93,20,0
207,4481,DD11877036633,精品童话寓言故事选:最好的财富赵航,45.43,15,1
208,4482,DD11983680674,中外童话寓言故事精品阅读/语文素养文库泉根编F,47.4,20,1
209,4483,DD11986179409,中外童话寓言故事精品阅读/语文素养文库王泉根编,49.38,25,1
210,4484,DD11897220987,童话寓言卷皮影中国系列全套3册神话传说+童话寓言+历史故事图画故事书5-6-7-8-9-10-12周岁儿童艺术古童话寓言卷,51.35,30,1
101,4484,DD11897220987,童话寓言卷皮影中国系列全套3册神话传说+童话寓言+历史故事图画故事书5-6-7-8-9-10-12周岁儿童艺术古童话寓言卷,55.46,40,0
1,4485,DD12438868867,中外童话寓言故事精品阅读本册主编,43.45,35,1
2,4486,DD12339319732,论童话寓言,45.43,40,1
101,4487,DD12521644301,童话寓言篇66篇英语故事小学通用66篇英语故事记2100词读趣味经典童话故事背单词小学生英语词汇记背神器自,47.4,45,1
102,4488,DD12340523652,中外童话寓言故事1001夜(上中下),49.38,10,1
202,4488,DD12340523652,中外童话寓言故事1001夜(上中下),53.33,20,0
103,4489,DD12483917711,童话寓言篇小学通用孟建平小学语文高要求阅读中段阅读全套小学生三四年级上下册作文书语文现代文,51.35,15,1
201,4490,DD12342014330,童话寓言篇小学通用孟建平小学语文高要求阅读中段阅读全套小学生三四年级上下册作文书语文现代文,43.45,20,1
202,4491,DD12483764151,童话寓言篇小学通用孟建平小学语文高要求阅读低段阅读写人篇写景篇全套8册一二年级上册下册小学生语文阅读理解专项,45.43,25,1
203,4492,DD11982414673,童话寓言篇小学通用孟建平小学语文高要求阅读低段阅读写人篇写景篇全套8册一二年级上册下册小学生语文阅读理解专项,47.4,30,1
206,4492,DD11982414673,童话寓言篇小学通用孟建平小学语文高要求阅读低段阅读写人篇写景篇全套8册一二年级上册下册小学生语文阅读理解专项,51.19,40,0
204,4493,DD11932301407,少儿奇幻童话寓言故事精品集狐狸克隆了自己以后/新,49.38,35,1
205,4494,DD11895692493,少儿奇幻童话寓言故事精品集:爱美的小蜻蜓,51.35,40,1
206,4495,DD11843313433,少儿奇幻童话寓言故事精品集:黄瓜架下的童话城堡,43.45,45,1
207,4496,DD11932301567,少儿奇幻童话寓言故事精品集爱美的小蜻蜓,45.43,10,1
210,4496,DD11932301567,少儿奇幻童话寓言故事精品集爱美的小蜻蜓,49.06,20,0
208,4497,DD11843295423,少儿奇幻童话寓言故事精品集:狐狸克隆了自己以后,47.4,15,1
209,4498,DD11843306843,少儿奇幻童话寓言故事精品集:爬上金字塔的蜗牛,49.38,20,1
210,4499,DD11914455537,少儿奇幻童话寓言故事精品集爬上金字塔的蜗牛/新,51.35,25,1
1,4500,DD11843310693,少儿奇幻童话寓言故事精品集:狐狸攀大象,43.45,30,1
102,4500,DD11843310693,少儿奇幻童话寓言故事精品集:狐狸攀大象,46.93,40,0
2,4501,DD12414176737,少儿奇幻童话寓言故事精品集黄瓜架下的童话城堡/新,45.43,35,1
101,4502,DD12333463412,少儿奇幻童话寓言故事精品集:爱美的小蜻蜓,47.4,40,1
102,4503,DD12393316999,少儿奇幻童话寓言故事精品集不敢骄傲的小麻雀/新,49.38,45,1
103,4504,DD12333463452,少儿奇幻童话寓言故事精品集:黄瓜架下的童话城堡,51.35,10,1
203,4504,DD12333463452,少儿奇幻童话寓言故事精品集:黄瓜架下的童话城堡,55.46,20,0
201,4505,DD11948234587,少儿奇幻童话寓言故事精品集不敢骄傲的小麻雀/新,43.45,15,1
202,4506,DD12407108199,少儿奇幻童话寓言故事精品集爱美的小蜻蜓,45.43,20,1
