source_query_category,source_query,title,isbn,authors,publisher,publish_year,publish_date_raw,page_count,language,category_name,unit,suggested_unit_price,status,openlibrary_key
计算机,database systems,ASP.NET website programming,9781861008169,Marco Bellinaso,Wrox Press,2002,,540,eng,计算机,本,79.0,onsale,/works/OL8206396W
计算机,database systems,Health data and information management,9780409950083,Gene E. Thompson,Butterworth,1978,,310,eng,计算机,本,79.0,onsale,/works/OL6803108W
计算机,database systems,Document Processing Using Machine Learning,9780429277573,Sk Obaidullah; K. C. Santosh; Teresa Goncalves; Nibaran Das; Kaushik Roy,Taylor & Francis Group,2019,,168,eng,计算机,本,79.0,onsale,/works/OL25234486W
计算机,database systems,Data Warehousing and Web Engineering,9781931777025,Shirley A. Becker,IRM Press,2002,,300,eng,计算机,本,79.0,onsale,/works/OL3283211W
计算机,database systems,"Lotus Notes and Domino 4.5 architecture, administration, and security",9780070645622,Scott L. Thomas,McGraw-Hill,1998,,478,eng,计算机,本,79.0,onsale,/works/OL2684299W
计算机,database systems,"Text, Speech and Dialogue",9783642235375,Ivan Habernal,Springer,2011,,611,eng,计算机,本,79.0,onsale,/works/OL16943776W
计算机,database systems,The Semantic Web - ISWC 2013,9783642413353,Harith Alani; Lalana Kagal; Achille Fokoue; Paul Groth; Chris Biemann,Springer,2013,,621,eng,计算机,本,79.0,onsale,/works/OL21432154W
计算机,database systems,"Adaptive Multimedia Retrieval : Semantics, Context, and Adaptation",9783319120928,Andreas Nürnberger; Sebastian Stober; Birger Larsen; Marcin Detyniecki,"Springer London, Limited",2014,,296,eng,计算机,本,79.0,onsale,/works/OL20890337W
计算机,database systems,"Adaptive Multimedia Retrieval. Context, Exploration, and Fusion",9783642271694,Marcin Detyniecki,Springer Berlin Heidelberg,2011,,232,eng,计算机,本,79.0,onsale,/works/OL19823749W
计算机,database systems,Advanced Topics in Information Retrieval,9783642209468,Massimo Melucci,Springer-Verlag Berlin Heidelberg,2011,,308,eng,计算机,本,79.0,onsale,/works/OL16940333W
计算机,database systems,Enterprise content management,9780973066258,Tom Jenkins; Tom Jenkins; David Glazer; Hartmut Schaper,Open Text Corporation,2004,,263,eng,计算机,本,79.0,onsale,/works/OL13634053W
计算机,database systems,Energy Efficient Data Centers,9783642336454,Jyrki Huusko,Springer Berlin Heidelberg,2012,,153,eng,计算机,本,79.0,onsale,/works/OL19847390W
计算机,database systems,The Windows NT Web server book,9781566043427,Larry Budnick; Jonathan Magid; R. Douglas Matthews; Paul Jones; David McConville,Ventana Communications Group,1996,,436,eng,计算机,本,79.0,onsale,/works/OL16058478W
计算机,database systems,Oracle Fusion Applications Administration Essentials,9781849686860,Faisal Ghadially; Kalpit Parikh,"Packt Publishing, Limited",2013,,,eng,计算机,本,79.0,onsale,/works/OL32384306W
计算机,database systems,OCP,9780782140651,Joseph C. Johnson,Sybex,2002,,653,eng,计算机,本,79.0,onsale,/works/OL3670738W
计算机,database systems,Multidisciplinary Information Retrieval,9783642410567,Mihai Lupu; Evangelos Kanoulas; Fernando Loizides,Springer,2013,,121,eng,计算机,本,79.0,onsale,/works/OL20717280W
计算机,database systems,Puppet 3 Cookbook,9781782169512,John Arundel,Packt Publishing,2013,,274,eng,计算机,本,79.0,onsale,/works/OL19547703W
计算机,database systems,Pro Spatial with SQL Server 2012,9781430234920,Alastair Aitchison,Apress,2012,,588,eng,计算机,本,79.0,onsale,/works/OL19897541W
计算机,database systems,Digital Earth Moving,9783540448181,Caroline Y. Westort,"Springer London, Limited",2001,,117,eng,计算机,本,79.0,onsale,/works/OL10058332W
计算机,database systems,COMPSAC '99,9780769503684,"COMPSAC (23rd 1999 Phoenix, Ariz.); IEEE Computer Society; Institute of Electrical and Electronics Engineers",IEEE Computer Society Press,1999,,564,eng,计算机,本,79.0,onsale,/works/OL12324156W
计算机,database systems,Simulation in emergency management and technology,9780911801453,"SCS Western Multiconference (1989 San Diego, Calif.)",Society for Computer Simulation International,1989,,126,eng,计算机,本,79.0,onsale,/works/OL6220904W
计算机,database systems,Oracle8i DBA,9780764548178,Damir Bersinic; Todd Ross; Yury Sabinin,Wiley,2001,,1167,eng,计算机,本,79.0,onsale,/works/OL6044919W
计算机,database systems,How to use Lotus Notes 6,9780789727961,Dorothy Burke; Jane Calabria,Que,2003,,265,eng,计算机,本,79.0,onsale,/works/OL2037264W
计算机,database systems,Astronomical image and data analysis,9783540330240,J.-L Starck,Springer,2006,,335,eng,计算机,本,79.0,onsale,/works/OL16921396W
计算机,database systems,Corporate information factory,9780471197331,William H. Inmon,Wiley,1998,,274,eng,计算机,本,79.0,onsale,/works/OL2620966W
计算机,database systems,The geography of business information,9780471949398,Feng Li,John Wiley & Sons,1995,,245,eng,计算机,本,79.0,onsale,/works/OL1982680W
计算机,database systems,Oracle CRM on demand dashboards,9780071745345,Michael D. Lairson,McGraw-Hill,2010,,,eng,计算机,本,79.0,onsale,/works/OL15455508W
计算机,database systems,Multilingual Information Access Evaluation,9783642157509,Carol Peters,Springer,2010,,,,计算机,本,79.0,onsale,/works/OL17463022W
计算机,database systems,Multilingual Information Access Evaluation,9783642157530,Carol Peters,Springer,2010,,,,计算机,本,79.0,onsale,/works/OL17498490W
计算机,database systems,Information And Business Intelligence International Conference Ibi 2011 Chongqing China December 2325 2011 Proceedings Part 2,9783642290862,Xilong Qu,Springer,2012,,,,计算机,本,79.0,onsale,/works/OL17447413W
计算机,database systems,Information and Business Intelligence Communications in Computer and Information Science,9783642290831,Xilong Qu,Springer,2012,,,,计算机,本,79.0,onsale,/works/OL17563102W
计算机,database systems,Advanced Data Mining And Applications 6th International Conference Adma 2010 Chongqing China November 1921 2010 Proceedings,9783642173158,Longbing Cao,Springer,2011,,,,计算机,本,79.0,onsale,/works/OL17465968W
计算机,database systems,Advances In Web Semantics I Ontologies Web Services And Applied Semantic Web,9783540897835,Robert Meersman,Springer,2009,,,,计算机,本,79.0,onsale,/works/OL17381478W
计算机,database systems,Active Media Technology,9783642154706,Aijun An,Springer-Verlag Berlin Heidelberg,2010,,,eng,计算机,本,79.0,onsale,/works/OL16917479W
计算机,database systems,Pattern detection and discovery,9783540441489,"ESF Exploratory Workshop (2002 London, England)",Springer,2002,,226,eng,计算机,本,79.0,onsale,/works/OL12036324W
计算机,database systems,Human Interface and the Management of Information. Interacting with Information,9783642217944,Michael J. Smith,Springer,2011,,704,eng,计算机,本,79.0,onsale,/works/OL16941406W
计算机,database systems,Medical imaging 2009,9780819475152,Khan M. Siddiqui,SPIE,2009,,,eng,计算机,本,79.0,onsale,/works/OL15594099W
计算机,database systems,Case-based reasoning research and development,9783642142734,"International Conference on Case-Based Reasoning (18th 2010 Alessandria, Italy)",Springer,2010,,542,eng,计算机,本,79.0,onsale,/works/OL16360149W
计算机,database systems,Bioinformatics,9780309072564,Robert Pool,National Academy Press,2000,,48,eng,计算机,本,79.0,onsale,/works/OL3295160W
计算机,database systems,Oracle9i new features,9780072223859,"Freeman, Robert G.",McGraw-Hill/Osborne,2002,,254,eng,计算机,本,79.0,onsale,/works/OL5800866W
计算机,database systems,"Content-Based Access of Image and Video Libraries (Cbaivl 2001), 2001 IEEE Workshop on",9780769513553,IEEE Workshop on Content-Based Access of Image and Video Libraries,Ieee,2001,,100,eng,计算机,本,79.0,onsale,/works/OL8528964W
计算机,database systems,Lotus Notes R6,9781931841375,Michelle Canada,Premier Press,2003,,372,eng,计算机,本,79.0,onsale,/works/OL8954285W
计算机,database systems,Dejitaru ākaibu no shintenkai,9784779505850,Kōzaburō Hachimura; Hiromi Tanaka,Nakanishiya Shuppan,2012,,343,jpn,计算机,本,79.0,onsale,/works/OL22348851W
计算机,database systems,"National Online Meeting proceedings, 1998",9781573870597,National Online Meeting (19th 1998 New York),"Information Today, Inc.",1987,,503,eng,计算机,本,79.0,onsale,/works/OL13026309W
计算机,database systems,WIDM'99,9781581132212,"International Workshop on Web Information and Data Management (2nd 1999 Kansas City, Mo.)",Association for Computing Machinery,1999,,68,eng,计算机,本,79.0,onsale,/works/OL12232120W
计算机,database systems,Mobile data management,9783540414544,"International Conference on Mobile Data Management (2nd 2001 Hong Kong, China)",Springer,2001,,288,eng,计算机,本,79.0,onsale,/works/OL12304830W
计算机,database systems,Instructor Edition : Lotus Notes 7,9781423917182,Course Technology Ilt Staff; Nii,Cengage Learning,2006,,,eng,计算机,本,79.0,onsale,/works/OL26730208W
计算机,database systems,Introduction to IBM real-time compression applicances,9780738435749,Roland Tretau,IBM Corp.,2011,,150,eng,计算机,本,79.0,onsale,/works/OL39372127W
计算机,database systems,Journal on Data Semantics II,9783540242086,Elisa Bertino,Springer,2005,,223,eng,计算机,本,79.0,onsale,/works/OL19561190W
计算机,database systems,Inventory of bibliographic data bases produced in the U.K.,9780853501350,British Library. Research and Development Dept.,British Library,1976,,82,eng,计算机,本,79.0,onsale,/works/OL19427343W
计算机,database systems,Journal on Data Semantics VIII,9783540706632,S. Spaccapietra,Springer,2007,,219,eng,计算机,本,79.0,onsale,/works/OL19559656W
计算机,database systems,Information Access Company online user's manual,9780964259904,Information Access Company,Information Access Company,1994,,,eng,计算机,本,79.0,onsale,/works/OL19471507W
计算机,database systems,Oracle Developer/2000 Forms,9780139490330,Albert Lulushi,Prentice Hall PTR,1999,,952,eng,计算机,本,79.0,onsale,/works/OL1927789W
计算机,database systems,European company information,9781873477656,Julie Scott,Gale Research International,1993,,318,eng,计算机,本,79.0,onsale,/works/OL19498757W
计算机,database systems,Datamining und Computational Finance,9783642576560,Karlsruher Ökonometrie-Workshop 7 1999 Karlsruhe,Physica-Verlag HD,2000,,,ger,计算机,本,79.0,onsale,/works/OL19840112W
计算机,database systems,Fundamentals of Data Warehouses,9783662051535,Matthias Jarke,Springer Berlin Heidelberg,2003,,219,eng,计算机,本,79.0,onsale,/works/OL19851771W
计算机,database systems,Directory of Internet sources for health professionals,9780766804852,Attrices Dean Griffin,Delmar Publishers,1999,,437,eng,计算机,本,79.0,onsale,/works/OL1926547W
计算机,database systems,ZENworks 7 Linux Management Administrator's Handbook,9780672327841,Ron Tanner; Richard Whitehead,Novell Press,2005,,264,eng,计算机,本,79.0,onsale,/works/OL21398858W
计算机,database systems,Optimizing Scientific Return for Astronomy Through Information Technologies,9780819454256,Peter Quinn; Alan Bridger,SPIE,2004,,596,eng,计算机,本,79.0,onsale,/works/OL21000027W
计算机,database systems,Electronic filing using dBase III Plus,9780132531139,Becky Ann Caplen,Regents/Prentice Hall,1993,,154,eng,计算机,本,79.0,onsale,/works/OL4304731W
计算机,database systems,デジタル・アーカイブの最前線,9784062579049,時実象一,Kōdansha,2015,,218,jpn,计算机,本,79.0,onsale,/works/OL43792085W
计算机,database systems,Access for Windows 95 for dummies,9781568849294,John Kaufeld,IDG Books Worldwide,1995,,346,eng,计算机,本,79.0,onsale,/works/OL15122663W
计算机,database systems,Computational advancements in end-user technologies,9781605666884,Steve Clarke,Information Science Reference,2010,,357,eng,计算机,本,79.0,onsale,/works/OL18774053W
计算机,database systems,Data and Applications Security XXII,9783540705666,"Hutchison, David - undifferentiated",Springer-Verlag Berlin Heidelberg,2008,,363,eng,计算机,本,79.0,onsale,/works/OL16933428W
计算机,database systems,Data Integration In The Life Sciences 8th International Conference Dils 2012 College Park Md Usa June 2829 2012 Proceedings,9783642310393,Bastien Rance,Springer,2012,,,,计算机,本,79.0,onsale,/works/OL17530973W
计算机,database systems,Proceedings 9th Mexican International Conference On Artificial Intelligence Micai 2010 Pachuca Mexico November 8 13 2010 Grigori Sidorov Ed,9783642167720,Carlos Alberto Reyes Garcia,Springer,2010,,,,计算机,本,79.0,onsale,/works/OL17429471W
计算机,database systems,Expert Oracle exadata,9781430233930,Kerry Osborne,Apress,2011,,562,eng,计算机,本,79.0,onsale,/works/OL16510672W
计算机,database systems,Computer Security - ESORICS 2005,9783540289630,,Springer,2005,,509,eng,计算机,本,79.0,onsale,/works/OL16934205W
计算机,database systems,Recent Advances in Reinforcement Learning Lecture Notes in Artificial Intelligence,9783540897217,Sertan Girgin,Springer,2008,,,,计算机,本,79.0,onsale,/works/OL17523466W
计算机,database systems,The Burrowswheeler Transform Data Compression Suffix Arrays And Pattern Matching,9780387789088,Timothy Bell,Springer,2008,,,,计算机,本,79.0,onsale,/works/OL17487764W
计算机,database systems,Journal on Data Semantics IX Lecture Notes in Computer Science,9783540749820,Paolo Atzeni,Springer,2007,,,,计算机,本,79.0,onsale,/works/OL17551850W
计算机,database systems,Digital Libraries And Archives 7th Italian Research Conference Revised Selected Papers,9783642273018,Floriana Esposito,Springer,2011,,,,计算机,本,79.0,onsale,/works/OL17457536W
计算机,database systems,Networked Digital Technologies Part Ii 4th International Conference Ndt 2012 Dubai Uae April 2426 2012 Proceedings Part Ii,9783642305665,Rachid Benlamri,Springer,2012,,,,计算机,本,79.0,onsale,/works/OL17435317W
计算机,database systems,New perspectives on Microsoft Access 2000,9780760070895,Joseph J. Adamski; Kathy T. Finnegan; Charles T. Hommel,Course Technology,1999,,392,eng,计算机,本,79.0,onsale,/works/OL18167377W
计算机,database systems,Proceedings of the Fifh International Workshop on Web Information and Data Management,9781581137255,"International Workshop on Web Information and Data Management (5th 2003 New Orleans, La.)",ACM Press,2003,,156,eng,计算机,本,79.0,onsale,/works/OL5755889W
计算机,database systems,Special Edition Using the Win32 Api With Visual Basic 4 (Special Edition Using Series),9780789708168,Ward Hitt; Phil Weber; Andrew Brust; John Sahaydak,Que Pub,1996,,864,eng,计算机,本,79.0,onsale,/works/OL11145709M
计算机,database systems,"Proceedings, IEEE Workshop on Content-Based Access of Image and Video Libraries, Hilton Head Island, South Carolina, June 12, 2000",9780769506951,"IEEE Workshop on Content-Based Access of Image and Video Libraries (2000 Hilton Head Island, S.C.)",IEEE Computer Society,2000,,119,eng,计算机,本,79.0,onsale,/works/OL12000401W
计算机,database systems,Proceedings of the Tenth Annual International Acmsigir Conference on Research and Development in Information Retrieval/606870,9780897912327,La.) International ACMSIGIR Conference on Research & Development in Information Retrieval (10th : 1987 : New Orleans; C. J. Van Rijsbergen; Clement T. Yu,Assn for Computing Machinery,1987,,317,eng,计算机,本,79.0,onsale,/works/OL11331841M
计算机,database systems,Anti-spam legislation between privacy and commercial interest,9788272260957,Dana Irina Cojocarasu,Institutt for rettsinformatikk,2006,,103,eng,计算机,本,79.0,onsale,/works/OL11753033W
计算机,database systems,"National Online Meeting proceedings, 1999",9781573870849,National Online Meeting (20th 1999 New York),"Information Today, Inc.",1999,,548,eng,计算机,本,79.0,onsale,/works/OL13435759W
计算机,database systems,Digital libraries,9783540592822,Nabil R. Adam,Springer,1995,,321,eng,计算机,本,79.0,onsale,/works/OL18225837W
计算机,database systems,"16th National Online Meeting proceedings, 1995, New York, May 2-4, 1995",9781573870047,National Online Meeting (16th 1995 New York),"Learned Information, Inc.",1995,,431,eng,计算机,本,79.0,onsale,/works/OL12982075W
计算机,database systems,Advances in Information Retrieval Theory,9783642233180,Giambattista Amati,Springer-Verlag GmbH Berlin Heidelberg,2011,,,eng,计算机,本,79.0,onsale,/works/OL16947023W
计算机,database systems,Information sharing on the semantic Web,9783642058233,Heiner Stuckenschmidt,Springer,2005,,286,eng,计算机,本,79.0,onsale,/works/OL9074746W
计算机,database systems,Active Media Technology,9783642352362,Runhe Huang; Ali A. Ghorbani; Takahira Yamaguchi,Springer,2012,,688,eng,计算机,本,79.0,onsale,/works/OL20674033W
计算机,database systems,Digital Libraries and Archives,9783642358340,Maristella Agosti,Imprint: Springer,2011,,280,eng,计算机,本,79.0,onsale,/works/OL19843269W
计算机,database systems,"Thinking Ahead - Essays on Big Data, Digital Revolution, and Participatory Market Society",9783319150789,Dirk Helbing,Springer,2015,,208,eng,计算机,本,79.0,onsale,/works/OL20898541W
计算机,database systems,Lotus Notes and Domino 6 development,9780672325021,Steve Kern; Steven Kern; Deborah Lynd,Sams,2003,,1015,eng,计算机,本,79.0,onsale,/works/OL19014698W
计算机,database systems,Project e-society,9780387392264,"IFIP Conference on E-Commerce, E-Business, E-Government (6th 2006 Turku, Finland)",Springer,2006,,454,eng,计算机,本,79.0,onsale,/works/OL12443187W
计算机,database systems,Oracle 24x7 Tips and Techniques,9780071372824,Venkat S. Devraj,"McGraw-Hill Companies, The",1999,,1005,eng,计算机,本,79.0,onsale,/works/OL282801W
计算机,database systems,SilverStripe,9780470682708,Ingo Schommer,Wiley,2009,,456,eng,计算机,本,79.0,onsale,/works/OL15484897W
计算机,database systems,Experiment and Evaluation in Information Retrieval Models,9781315392608,K. Latha,Taylor & Francis Group,2017,,282,eng,计算机,本,79.0,onsale,/works/OL25199845W
计算机,database systems,Organisation of Tomorrow,9780367234706,Mark Van Rijmenam,Taylor & Francis Group,1997,,192,eng,计算机,本,79.0,onsale,/works/OL21653132W
计算机,database systems,dBASE IV SQL User's Guide,9780131987555,Jack L. Hursch; Carolyn J. Hursch,Brady Publishing,1989,,,eng,计算机,本,79.0,onsale,/works/OL10084280M
计算机,database systems,Text mining,9780387345550,Sholom Weiss; Nitin Indurkhya; Tong Zhang; Fred J. Damerau,"Springer London, Limited",2004,,243,eng,计算机,本,79.0,onsale,/works/OL18351345W
计算机,database systems,Knowledge discovery from XML documents,9783540331810,Richi Nayak; Mohammed J. Zaki,Springer,2006,,105,eng,计算机,本,79.0,onsale,/works/OL16931789W
计算机,database systems,PostgreSQL,9781449326333,Regina Obe,"O'Reilly Media, Incorporated",2012,,147,eng,计算机,本,79.0,onsale,/works/OL19895858W
计算机,database systems,Web-Age Information Management,9783642235344,"Wang, Haixun Ph. D.",Springer-Verlag GmbH Berlin Heidelberg,2011,,,eng,计算机,本,79.0,onsale,/works/OL16945413W
计算机,database systems,Information visualization,9783319073415,Robert Spence; ACM Press,Springer,2000,,304,eng,计算机,本,79.0,onsale,/works/OL18393230W
计算机,database systems,PDQ evidence-based principles and practices,9781550091182,Ann McKibbon,B.C. Decker,1999,,212,eng,计算机,本,79.0,onsale,/works/OL8816610W
计算机,database systems,Automated Data Collection with R: A Practical Guide to Web Scraping and Text Mining,9781118834817,Simon Munzert; Christian Rubba; Peter Meißner; Dominic Nyhuis,Wiley,2015,,474,,计算机,本,79.0,onsale,/works/OL19547422W
计算机,database systems,Managing Oracle Fusion applications,9780071750332,Richard Bingham,McGraw-Hill,2011,,322,eng,计算机,本,79.0,onsale,/works/OL16151884W
计算机,database systems,Managing NFS and NIS,9780596515645,Hal Stern; Mike Eisler; Ricardo Labiaga,"O'Reilly Media, Incorporated",1991,,490,eng,计算机,本,79.0,onsale,/works/OL3857620W
计算机,database systems,Online information sources for business and current affairs,9780720118780,David Nicholas,Mansell Pub.,1989,,297,eng,计算机,本,79.0,onsale,/works/OL4415748W
计算机,database systems,Mental Representation and Processing of Geographic Knowledge,9783540361947,Thomas Barkowsky,Springer-Verlag Berlin Heidelberg,2002,,,eng,计算机,本,79.0,onsale,/works/OL19887465W
计算机,database systems,Foundations of Computer Software. Future Trends and Techniques for Development,9783642125652,Christine Choppy,Springer-Verlag Berlin Heidelberg,2010,,,eng,计算机,本,79.0,onsale,/works/OL16977489W
计算机,database systems,Handbook Of Data Quality Research And Practice,9783642362569,Shazia Sadiq,Springer-Verlag Berlin and Heidelberg GmbH &,2013,,438,,计算机,本,79.0,onsale,/works/OL17585850W
计算机,database systems,Journal on Data Semantics VII,9783540463290,Stefano Spaccapietra,Springer,2006,,267,eng,计算机,本,79.0,onsale,/works/OL8131068W
计算机,database systems,Web Technologies and Applications,9783642374012,Yoshiharu Ishikawa,Imprint: Springer,2013,,858,eng,计算机,本,79.0,onsale,/works/OL19910763W
计算机,database systems,Integrated research in GRID computing,9780387476568,Sergei Gorlatch; Marco Danelutto,Springer,2007,,285,eng,计算机,本,79.0,onsale,/works/OL18357816W
计算机,database systems,Practical aspects of knowledge management,9783540240884,"PAKM (5th 2004 Vienna, Austria)",Springer,2004,,524,eng,计算机,本,79.0,onsale,/works/OL12711867W
计算机,database systems,Enterprise applications,9780892583843,Inc Gartner,AIIM International,2001,,,eng,计算机,本,79.0,onsale,/works/OL23931702W
计算机,database systems,Networked Digital Technologies,9783642142918,Filip Zavoral,Springer,2010,,,,计算机,本,79.0,onsale,/works/OL17468610W
计算机,database systems,Computational processing of the Portuguese language,9783642123191,"International Workshop, PROPOR (9th 2003 Porto Alegre, RS, Brazil)",Springer,2010,,165,eng,计算机,本,79.0,onsale,/works/OL15941203W
计算机,database systems,Networked Digital Technologies Second International Conference Ndt 2010 Prague Czech Republics July 79 2010 Proceedings Prt 2,9783642143052,Filip Zavoral,Springer,2010,,,,计算机,本,79.0,onsale,/works/OL17539155W
计算机,database systems,An Introduction To Xml Query Processing And Keyword Search,9783642345548,Jiaheng Lu,Springer-Verlag Berlin and Heidelberg GmbH &,2012,,291,,计算机,本,79.0,onsale,/works/OL17585728W
计算机,database systems,Advanced Data Mining and Applications,9783642173127,Longbing Cao,Springer Berlin Heidelberg,2010,,,eng,计算机,本,79.0,onsale,/works/OL16985265W
计算机,database systems,Discovery science,9783540001881,"International Conference on Discovery Science (5th 2002 Lübeck, Germany)",Springer,2002,,464,eng,计算机,本,79.0,onsale,/works/OL12343208W
计算机,database systems,Discovery science,9783540429562,"International Conference on Discovery Science (4th 2001 Washington, D.C.)",Springer,2001,,494,eng,计算机,本,79.0,onsale,/works/OL5973437W
计算机,database systems,IBM Cognos 10 Framework Manager,9781849685771,Terry Curran,Packt Publishing,2013,,186,eng,计算机,本,79.0,onsale,/works/OL19548112W
计算机,database systems,Advancing Big Data Benchmarks,9783319105963,Tilmann Rabl; Nambiar Raghunath; Meikel Poess; Milind Bhandarkar; Hans-Arno Jacobsen,Springer,2014,,215,eng,计算机,本,79.0,onsale,/works/OL20670624W
计算机,database systems,Microsoft Access for Windows 95 instant reference,9780782117622,James E. Powell,Sybex,1995,,283,eng,计算机,本,79.0,onsale,/works/OL2999091W
计算机,database systems,Optimizing transact-SQL,9780964981201,David Rozenshtein; Anatoly Abramovich; Eugene Birger,SQL Forum Press,1995,,132,eng,计算机,本,79.0,onsale,/works/OL3000071W
计算机,database systems,The CIO's guide to Oracle products and solutions,9781482249941,Jessica Keyes,"Taylor & Francis, CRC Press",2015,,272,eng,计算机,本,79.0,onsale,/works/OL23196316W
计算机,database systems,Oracle SQL high-performance tuning,9780130123817,Guy Harrison,Prentice Hall PTR,1997,,561,eng,计算机,本,79.0,onsale,/works/OL2620465W
计算机,database systems,Beginning Oracle programming,9781590592861,Sean Dillon,Apress,2002,,1099,eng,计算机,本,79.0,onsale,/works/OL19463403W
计算机,database systems,Technologies for e-services,9783540425656,"TES 2001 (2001 Rome, Italy)",Springer,2001,,212,eng,计算机,本,79.0,onsale,/works/OL12514285W
计算机,database systems,GroupWise 5.5,9780782124446,Danita Zanré; Danita Zanre; Richard Beels; Scott Kunau,Network Press,1998,,963,eng,计算机,本,79.0,onsale,/works/OL2040203W
计算机,database systems,The Semantic Web: Research and Applications,9783642210648,Elena Simperl,Springer Berlin Heidelberg,2011,,,eng,计算机,本,79.0,onsale,/works/OL19901498W
计算机,database systems,"Semantic Web services, processes and applications",9780387302393,A. Sheth,Springer,2006,,383,eng,计算机,本,79.0,onsale,/works/OL18798858W
计算机,database systems,Business Process Management,9783642328848,Alistair Barros,Springer Berlin Heidelberg,2012,,354,eng,计算机,本,79.0,onsale,/works/OL19832721W
计算机,database systems,Impacts in Precambrian shields,9783540435174,Lauri J. Pesonen,Springer,2002,,344,eng,计算机,本,79.0,onsale,/works/OL18206421W
计算机,database systems,SAS/ACCESS 9.1 Interface To SAP BW,9781590472323,SAS Institute,SAS,2004,,92,eng,计算机,本,79.0,onsale,/works/OL6599985W
计算机,database systems,"On-line information retrieval bibliography, 1965-1976",9780904933048,Donald T. Hawkins,Learned Information,1977,,55,eng,计算机,本,79.0,onsale,/works/OL4707317W
计算机,database systems,Oracle Application Server 10g administration handbook,9780072229585,John Garmany,McGraw-Hill/Osborne,2004,,382,eng,计算机,本,79.0,onsale,/works/OL5759534W
计算机,database systems,Beginning SQL Server 2005 for Developers,9781590595886,Robin Dewson,Apress,2006,,536,eng,计算机,本,79.0,onsale,/works/OL5992643W
计算机,database systems,Practical guide to using SQL in Oracle,9781598220636,Sikha Bagui,Wordware Pub.,2008,,,eng,计算机,本,79.0,onsale,/works/OL5960903W
计算机,database systems,Introduction to data management,9780256019490,William D. Haseman,R. D. Irwin,1977,,423,eng,计算机,本,79.0,onsale,/works/OL6910277W
计算机,database systems,Guerrilla Oracle,9780201750775,Richard Staron,Addison-Wesley Professional,2003,,496,eng,计算机,本,79.0,onsale,/works/OL8021890W
计算机,database systems,Oracle 9i Fundamentals I Exam Cram 2,9780789732651,April Wells,Que,2004,,544,eng,计算机,本,79.0,onsale,/works/OL7952430W
计算机,database systems,Oracle JDeveloper 10g handbook,9780072255836,Avrom Faderman,McGraw-Hill/Osborne,2004,,802,eng,计算机,本,79.0,onsale,/works/OL5861206W
计算机,database systems,Building And Scaling Sap Business Information Warehouse on DB2 Udb Ese,9780738490250,IBM Redbooks,IBM.Com/Redbooks,2004,,396,eng,计算机,本,79.0,onsale,/works/OL8412424W
计算机,database systems,Okonomische Verfahren Im Naturschutz,9783631343104,Ulrich Enneking,Peter Lang Publishing,1999,,245,ger,计算机,本,79.0,onsale,/works/OL10085288W
计算机,database systems,Yi shu xin xi zi yuan fa xian yu li yong,9787543970700,Baojin Fang,Shanghai ke xue ji shu wen xian chu ban she,2016,,247,chi,计算机,本,79.0,onsale,/works/OL32694969W
计算机,database systems,Information quality management,9781855543553,Guy V. Tozer,NCC Blackwell,1994,,172,eng,计算机,本,79.0,onsale,/works/OL3041368W
计算机,database systems,Intellectual property rights in an electronic age,9780844405926,Network Advisory Committee. Meeting,"Network Development and MARC Standards Office, Library of Congress",1987,,66,eng,计算机,本,79.0,onsale,/works/OL3479434W
计算机,database systems,Élek mentén,9786150114231,Albert-László Barabási,Együtt a Művészetért Egyesület,2021,,123,hun,计算机,本,79.0,onsale,/works/OL32136953W
计算机,database systems,Using Lotus Notes 4.5,9780789709424,Cate Richards,Que,1997,,520,eng,计算机,本,79.0,onsale,/works/OL2776535W
计算机,database systems,Dr. Tom Linden's guide to online medicine,9780070380554,Tom Linden,McGraw-Hill,1995,,337,eng,计算机,本,79.0,onsale,/works/OL2945530W
计算机,database systems,International access to legislative information,9781874377009,Win-Shin S. Chiang; Mary Kathleen Price,Legal Library,1992,,159,eng,计算机,本,79.0,onsale,/works/OL19169298W
计算机,database systems,Using the ICL data dictionary,9780906812068,,Shiva Pub.,1980,,153,eng,计算机,本,79.0,onsale,/works/OL19531655W
计算机,database systems,IEEE standard glossary of data management terminology,9781559370394,IEEE Computer Society. Standards Coordinating Committee,Institute of Electrical and Electronics Engineers,1990,,71,eng,计算机,本,79.0,onsale,/works/OL19593234W
计算机,database systems,Web page recommendation models,9781608452484,Şule Gündüz-Ögüdücü,Morgan & Claypool,2011,,,eng,计算机,本,79.0,onsale,/works/OL19910650W
计算机,database systems,Environmental survey of Australia,9780644038881,,Australian Government Publishing Service,1985,,106,eng,计算机,本,79.0,onsale,/works/OL19233451W
计算机,database systems,Groupware and the World Wide Web,9780792345343,Richard Bentley; David Kerr; Klaas Sikkel,Kluwer Academic Publishers,1997,,140,eng,计算机,本,79.0,onsale,/works/OL21080365W
计算机,database systems,BPM,9781488515941,Aaron Pena,Emereo Publishing,2014,,,eng,计算机,本,79.0,onsale,/works/OL20958006W
计算机,database systems,Oracle CRM on demand reporting,9780071593045,Michael D. Lairson,McGraw-Hill,2008,,474,eng,计算机,本,79.0,onsale,/works/OL12017996W
计算机,database systems,Oracle Fusion middleware 11g architecture and management,9780071754170,Reza Shafii,McGraw-Hill,2011,,522,eng,计算机,本,79.0,onsale,/works/OL16126115W
