purchase_order_id,line_no,product_id,quantity,purchase_price,line_amount
2159,14,38700,20,93.66,1873.20
2159,15,33503,40,28.51,1140.40
2159,16,38875,20,42.34,846.80
2159,17,39240,10,74.64,746.40
2160,1,12556,5,40.68,203.40
2160,2,52794,80,32.38,2590.40
2160,3,54007,20,179.31,3586.20
2160,4,52974,20,23.06,461.20
2160,5,30148,80,32.42,2593.60
2160,6,53432,40,25.18,1007.20
2160,7,12714,10,20.57,205.70
2160,8,53046,40,26.90,1076.00
2160,9,53838,20,23.80,476.00
2160,10,30187,40,53.36,2134.40
2160,11,69545,10,55.89,558.90
2160,12,53193,120,23.77,2852.40
2160,13,74453,10,57.96,579.60
2160,14,52511,120,16.28,1953.60
2160,15,30689,40,26.10,1044.00
2160,16,31212,10,88.06,880.60
2160,17,69538,10,61.92,619.20
2161,1,44409,5,162.05,810.25
2161,2,45944,5,43.08,215.40
2161,3,46517,80,12.54,1003.20
2161,4,43413,20,35.62,712.40
2161,5,43740,40,31.88,1275.20
2161,6,47943,5,8.51,42.55
2161,7,43905,10,30.44,304.40
2161,8,47994,20,19.22,384.40
2161,9,46638,20,31.87,637.40
2161,10,47854,40,34.33,1373.20
2161,11,49909,120,19.92,2390.40
2161,12,46940,10,15.65,156.50
2161,13,47691,20,20.56,411.20
2162,1,123938,72,18.56,1336.32
2162,2,107073,120,62.05,7446.00
2162,3,98171,48,1.63,78.24
2162,4,119333,12,48.38,580.56
2162,5,103003,120,10.57,1268.40
2162,6,97368,72,5.80,417.60
2162,7,127189,48,28.81,1382.88
2162,8,127358,48,75.21,3610.08
2162,9,123004,72,16.68,1200.96
2162,10,111470,12,9.45,113.40
2162,11,119871,12,6.96,83.52
2162,12,108156,48,5.18,248.64
2162,13,123308,24,10.34,248.16
2162,14,103750,48,84.88,4074.24
2162,15,101325,24,3.34,80.16
2162,16,92935,48,13.28,637.44
2162,17,108353,24,42.82,1027.68
2162,18,112614,48,13.88,666.24
2162,19,126431,72,284.23,20464.56
2162,20,98474,12,36.11,433.32
2162,21,118437,12,15.41,184.92
2162,22,96819,48,0.70,33.60
2162,23,93411,48,14.89,714.72
2162,24,116609,24,20.91,501.84
2162,25,117181,24,42.17,1012.08
2162,26,97797,24,206.87,4964.88
2162,27,107547,48,25.75,1236.00
2162,28,102671,24,17.19,412.56
2162,29,119108,72,3.90,280.80
2162,30,94342,72,5.00,360.00
2162,31,96779,12,0.81,9.72
2162,32,97895,12,8.81,105.72
2163,1,121542,24,101.19,2428.56
2163,2,125364,72,5.86,421.92
2163,3,112164,24,27.30,655.20
2163,4,99248,48,123.63,5934.24
2163,5,102403,12,31.05,372.60
2163,6,103550,72,20.43,1470.96
2163,7,96133,72,1.55,111.60
2163,8,119938,24,74.77,1794.48
2163,9,100390,72,37.31,2686.32
2163,10,116802,48,29.26,1404.48
2163,11,119516,24,42.55,1021.20
2163,12,114136,12,0.80,9.60
2163,13,116597,12,6.31,75.72
2163,14,103571,24,14.37,344.88
2163,15,126019,12,6.08,72.96
2163,16,116652,12,70.52,846.24
2163,17,111470,12,9.45,113.40
2163,18,94074,48,24.04,1153.92
2164,1,38436,5,60.06,300.30
2164,2,39100,5,23.79,118.95
2164,3,34075,5,29.24,146.20
2164,4,32968,10,33.09,330.90
2164,5,32314,10,83.02,830.20
2164,6,41088,5,38.41,192.05
2164,7,35060,10,77.40,774.00
2164,8,37385,20,47.38,947.60
2164,9,42886,10,31.67,316.70
2164,10,33539,10,126.71,1267.10
2164,11,39661,10,437.58,4375.80
2164,12,33523,10,56.51,565.10
2164,13,42149,5,37.11,185.55
2164,14,34398,10,13.39,133.90
2165,1,9358,40,25.23,1009.20
2165,2,7284,5,44.58,222.90
2165,3,6356,20,6.43,128.60
2165,4,10634,20,42.14,842.80
2165,5,7661,20,45.73,914.60
2165,6,7965,20,38.19,763.80
2165,7,10965,20,47.80,956.00
2165,8,986,5,23.00,115.00
2165,9,11282,20,56.72,1134.40
2165,10,9875,5,41.35,206.75
2165,11,666,20,27.39,547.80
2165,12,6324,24,19.09,458.16
2165,13,5201,5,35.66,178.30
2165,14,9509,10,21.66,216.60
2165,15,11075,5,39.42,197.10
2165,16,9143,40,45.56,1822.40
2165,17,2091,10,48.39,483.90
2165,18,6458,20,53.01,1060.20
2166,1,389,10,31.03,310.30
2166,2,4718,20,55.70,1114.00
2166,3,9379,40,32.40,1296.00
2166,4,2700,20,23.20,464.00
2166,5,2170,10,69.19,691.90
2166,6,7214,5,103.62,518.10
2166,7,976,10,28.92,289.20
2166,8,1424,5,250.11,1250.55
2166,9,1031,10,33.60,336.00
2166,10,2560,40,27.11,1084.40
2166,11,9371,10,59.12,591.20
2166,12,5320,10,51.10,511.00
2166,13,4561,5,29.41,147.05
2166,14,6525,5,91.02,455.10
2166,15,11631,40,55.50,2220.00
2166,16,11714,5,21.44,107.20
2166,17,5834,10,62.41,624.10
2166,18,11509,20,32.38,647.60
2166,19,9577,20,23.76,475.20
2167,1,65556,80,36.22,2897.60
2167,2,62085,20,48.95,979.00
2167,3,58832,5,23.64,118.20
2167,4,57920,10,64.70,647.00
2167,5,57748,10,77.22,772.20
2167,6,58081,10,39.34,393.40
2167,7,61412,10,30.18,301.80
2167,8,67048,40,57.82,2312.80
2167,9,65324,5,64.63,323.15
2167,10,67131,20,51.13,1022.60
2167,11,63416,40,60.34,2413.60
2167,12,56843,20,30.36,607.20
2168,1,72347,5,40.05,200.25
2168,2,72781,10,24.83,248.30
2168,3,72265,40,39.16,1566.40
2168,4,71542,5,28.30,141.50
2168,5,73056,5,30.55,152.75
2168,6,74158,40,26.84,1073.60
2168,7,72619,5,38.79,193.95
2168,8,70613,20,16.87,337.40
2168,9,71010,5,19.25,96.25
2168,10,72356,5,63.34,316.70
2168,11,73930,5,91.24,456.20
2168,12,69669,5,116.36,581.80
2168,13,71098,20,63.20,1264.00
2168,14,71939,20,31.03,620.60
2168,15,72476,5,41.77,208.85
2168,16,73942,10,51.73,517.30
2168,17,70364,10,43.94,439.40
2168,18,73338,5,22.31,111.55
2169,1,108,20,50.24,1004.80
2169,2,30305,60,40.99,2459.40
2169,3,12743,40,33.81,1352.40
2169,4,52374,20,48.14,962.80
2169,5,13013,20,59.93,1198.60
2169,6,53230,20,15.04,300.80
2169,7,30925,20,60.44,1208.80
2169,8,14800,10,34.38,343.80
2169,9,30440,60,43.05,2583.00
2169,10,52584,80,48.58,3886.40
2169,11,12533,40,59.22,2368.80
2169,12,12467,20,42.50,850.00
2169,13,31248,10,57.53,575.30
2169,14,53464,120,4.40,528.00
2169,15,31016,10,45.91,459.10
2169,16,12676,5,59.01,295.05
2170,1,29677,10,86.63,866.30
2170,2,26536,40,37.20,1488.00
2170,3,18110,5,24.35,121.75
2170,4,26478,10,75.19,751.90
2170,5,23295,5,48.69,243.45
2170,6,18468,20,30.48,609.60
2170,7,20278,10,64.75,647.50
2170,8,20041,20,21.15,423.00
2170,9,24338,40,58.43,2337.20
2170,10,18232,10,67.57,675.70
2170,11,29481,60,47.53,2851.80
2170,12,17054,20,48.70,974.00
2170,13,26256,5,42.27,211.35
2170,14,28040,60,146.07,8764.20
2170,15,29555,10,53.65,536.50
2170,16,20138,24,45.17,1084.08
2171,1,30908,10,47.87,478.70
2171,2,53579,40,25.62,1024.80
2171,3,53896,120,23.51,2821.20
2171,4,30850,5,33.33,166.65
2171,5,31196,40,66.37,2654.80
2171,6,31048,10,58.44,584.40
2171,7,74446,10,117.91,1179.10
2171,8,53685,20,29.72,594.40
2171,9,30839,60,29.34,1760.40
2171,10,12484,20,17.96,359.20
2171,11,31080,10,41.38,413.80
2171,12,53564,20,22.96,459.20
2171,13,50,10,51.31,513.10
2171,14,53091,80,26.40,2112.00
2171,15,53036,40,19.35,774.00
2171,16,31247,48,45.66,2191.68
2171,17,52898,40,45.64,1825.60
2171,18,52352,80,32.98,2638.40
2171,19,30344,5,47.50,237.50
2172,1,73609,5,52.28,261.40
2172,2,71370,10,9.34,93.40
2172,3,70403,40,94.50,3780.00
2172,4,71104,10,25.97,259.70
2172,5,70087,40,56.75,2270.00
2172,6,72243,5,18.22,91.10
2172,7,69825,60,20.21,1212.60
2172,8,73770,5,25.77,128.85
2172,9,69581,10,73.47,734.70
2172,10,72696,20,31.50,630.00
2172,11,74052,12,53.28,639.36
2172,12,73519,5,9.64,48.20
2172,13,72410,5,22.74,113.70
2172,14,71082,20,41.85,837.00
2172,15,72483,40,13.75,550.00
2172,16,71789,10,30.62,306.20
2172,17,70680,10,58.57,585.70
2172,18,71690,5,20.29,101.45
2173,1,14836,20,404.55,8091.00
2173,2,121,5,66.63,333.15
2173,3,53419,200,55.13,11026.00
2173,4,30196,40,73.04,2921.60
2173,5,52886,20,10.43,208.60
2173,6,12460,10,86.44,864.40
2173,7,31253,10,48.55,485.50
2173,8,52877,40,17.73,709.20
2173,9,14771,60,35.18,2110.80
2173,10,53072,40,26.44,1057.60
2173,11,53564,20,22.96,459.20
2173,12,52814,40,41.09,1643.60
2173,13,12992,20,62.91,1258.20
2173,14,30988,5,35.32,176.60
2173,15,21,5,84.71,423.55
2174,1,16865,80,39.87,3189.60
2174,2,15709,10,57.16,571.60
2174,3,20445,20,30.06,601.20
2174,4,24237,20,41.18,823.60
2174,5,23608,80,37.48,2998.40
2174,6,21114,5,33.70,168.50
2174,7,14891,10,24.10,241.00
2174,8,18456,80,31.92,2553.60
2174,9,17175,20,36.04,720.80
2175,1,41133,60,65.17,3910.20
2175,2,32501,40,93.21,3728.40
2175,3,34846,5,49.99,249.95
2175,4,36495,40,28.27,1130.80
2175,5,36140,20,35.72,714.40
2175,6,33244,10,54.42,544.20
2175,7,32147,40,128.92,5156.80
2175,8,35713,60,40.54,2432.40
2175,9,39107,5,58.66,293.30
2175,10,32182,60,135.85,8151.00
2175,11,34562,5,331.60,1658.00
2175,12,37564,5,42.91,214.55
2175,13,38154,5,64.62,323.10
2175,14,35597,20,53.50,1070.00
2175,15,37705,5,20.66,103.30
2175,16,35825,40,59.94,2397.60
2175,17,39567,10,66.93,669.30
2175,18,32283,60,73.21,4392.60
2175,19,36402,60,41.24,2474.40
2176,1,68871,80,44.19,3535.20
2176,2,56675,10,52.38,523.80
2176,3,55710,48,29.27,1404.96
2176,4,55124,80,27.76,2220.80
2176,5,60791,5,43.39,216.95
2176,6,67719,20,32.77,655.40
2176,7,65277,20,41.34,826.80
2176,8,58787,40,45.53,1821.20
2176,9,57532,10,48.88,488.80
2176,10,67356,10,17.79,177.90
2176,11,59496,10,33.62,336.20
2177,1,6969,20,51.97,1039.40
2177,2,7057,200,44.75,8950.00
2177,3,11242,5,34.88,174.40
2177,4,5134,10,23.72,237.20
2177,5,3809,10,30.26,302.60
2177,6,9566,80,25.57,2045.60
2177,7,7610,10,225.99,2259.90
2177,8,639,5,26.85,134.25
2177,9,907,10,34.91,349.10
2177,10,11431,10,31.40,314.00
2177,11,2147,20,80.52,1610.40
2177,12,5965,5,33.00,165.00
2178,1,76916,40,40.62,1624.80
2178,2,75422,20,72.74,1454.80
2178,3,75595,40,38.64,1545.60
2178,4,80026,20,25.24,504.80
2178,5,75603,120,45.76,5491.20
2178,6,77624,80,25.26,2020.80
2178,7,75310,40,27.16,1086.40
2178,8,81371,40,18.25,730.00
2178,9,90017,120,32.09,3850.80
2178,10,75814,20,43.25,865.00
2178,11,84402,120,27.80,3336.00
2178,12,80341,20,24.80,496.00
2178,13,86680,20,19.05,381.00
2178,14,75134,40,14.88,595.20
2178,15,83699,80,34.20,2736.00
2178,16,86882,80,32.19,2575.20
2178,17,89589,80,30.45,2436.00
2178,18,87351,40,24.43,977.20
2178,19,89743,20,40.24,804.80
2179,1,7628,20,64.26,1285.20
2179,2,1452,5,194.03,970.15
2179,3,8426,10,60.26,602.60
2179,4,7951,20,38.18,763.60
2179,5,4111,20,33.69,673.80
2179,6,5392,5,25.27,126.35
2179,7,6365,10,42.09,420.90
2179,8,3101,5,41.86,209.30
2179,9,2046,5,40.55,202.75
2179,10,8950,20,25.23,504.60
2179,11,1190,5,59.09,295.45
2179,12,8483,10,64.18,641.80
2179,13,12049,40,42.62,1704.80
2179,14,4611,60,34.28,2056.80
2179,15,1488,20,70.23,1404.60
2179,16,552,20,29.30,586.00
2179,17,4645,40,30.28,1211.20
2180,1,41943,20,45.80,916.00
2180,2,36102,60,36.80,2208.00
2180,3,40797,20,17.36,347.20
2180,4,33762,5,32.77,163.85
2180,5,33074,40,53.33,2133.20
2180,6,37759,20,43.77,875.40
2180,7,38648,10,92.04,920.40
2180,8,34435,5,381.35,1906.75
2180,9,34568,10,42.24,422.40
2180,10,39871,5,80.59,402.95
2180,11,41250,5,32.84,164.20
2180,12,37395,10,29.41,294.10
2180,13,41159,10,36.09,360.90
2180,14,39616,20,34.83,696.60
2180,15,40309,10,46.48,464.80
2180,16,34249,20,70.98,1419.60
2180,17,37277,20,19.10,382.00
2181,1,80579,20,31.85,637.00
2181,2,77090,40,37.23,1489.20
2181,3,78920,5,22.31,111.55
2181,4,79822,20,26.80,536.00
2181,5,90637,20,33.51,670.20
2181,6,81389,40,16.42,656.80
2181,7,91382,120,27.05,3246.00
2181,8,75463,40,26.61,1064.40
2182,1,55289,40,52.06,2082.40
2182,2,65557,5,44.84,224.20
2182,3,60831,5,35.40,177.00
2182,4,62285,20,48.26,965.20
2182,5,59166,80,40.90,3272.00
2182,6,64226,80,33.59,2687.20
2182,7,56278,20,69.10,1382.00
2182,8,58101,10,66.19,661.90
2182,9,69181,5,40.77,203.85
2182,10,58113,20,49.30,986.00
2182,11,64763,20,26.09,521.80
2182,12,54850,20,60.41,1208.20
2182,13,62666,10,44.45,444.50
2182,14,57183,40,72.19,2887.60
2182,15,64221,40,79.13,3165.20
2182,16,56464,80,30.21,2416.80
2182,17,61341,10,58.55,585.50
2183,1,33475,5,27.23,136.15
2183,2,36317,5,100.81,504.05
2183,3,40146,10,16.32,163.20
2183,4,39091,80,100.67,8053.60
2183,5,33032,5,70.54,352.70
2183,6,32594,5,112.73,563.65
2183,7,34697,20,19.46,389.20
2183,8,35809,10,15.30,153.00
2183,9,37963,5,43.59,217.95
2183,10,38045,60,130.92,7855.20
2183,11,42894,20,62.16,1243.20
2183,12,37459,10,21.06,210.60
2183,13,42356,40,16.20,648.00
2183,14,34179,12,597.60,7171.20
2183,15,33993,60,51.27,3076.20
2184,1,17295,80,41.79,3343.20
2184,2,20782,20,30.45,609.00
2184,3,27541,5,69.54,347.70
2184,4,29809,80,45.96,3676.80
2184,5,28939,5,109.58,547.90
2184,6,21676,40,44.53,1781.20
2184,7,17832,80,42.01,3360.80
2184,8,22934,10,12.52,125.20
2184,9,21989,10,33.00,330.00
2184,10,28855,40,20.62,824.80
2184,11,25544,120,40.11,4813.20
2184,12,16511,20,48.89,977.80
2185,1,37981,10,57.46,574.60
2185,2,38930,10,90.00,900.00
2185,3,34219,20,29.29,585.80
2185,4,41368,5,75.61,378.05
2185,5,33126,5,58.56,292.80
2185,6,42504,10,34.60,346.00
2185,7,35439,20,28.19,563.80
2185,8,41414,20,77.88,1557.60
2185,9,33429,20,39.32,786.40
2185,10,40368,10,49.62,496.20
2185,11,40267,5,64.83,324.15
2185,12,37007,20,22.77,455.40
2185,13,39019,10,64.12,641.20
2185,14,42697,10,28.06,280.60
2185,15,33842,20,173.99,3479.80
2185,16,36300,5,62.84,314.20
2186,1,93320,72,2.49,179.28
2186,2,127936,24,3.50,84.00
2186,3,101906,24,15.75,378.00
2186,4,126516,24,1.52,36.48
2186,5,122279,72,5.61,403.92
2186,6,106870,12,13.81,165.72
2186,7,100608,48,25.54,1225.92
2186,8,126917,48,0.95,45.60
2186,9,103929,48,94.28,4525.44
2186,10,97081,72,60.10,4327.20
2186,11,130038,48,16.95,813.60
2186,12,123136,24,10.15,243.60
2186,13,94007,48,8.35,400.80
2186,14,91964,48,2.90,139.20
2186,15,103535,48,31.95,1533.60
2186,16,97809,48,53.40,2563.20
2186,17,107758,72,13.37,962.64
2186,18,128972,12,26.45,317.40
2186,19,117069,24,28.35,680.40
2186,20,93793,48,74.46,3574.08
2186,21,125619,12,15.22,182.64
2187,1,76653,40,33.05,1322.00
2187,2,82574,120,26.54,3184.80
2187,3,88509,40,27.59,1103.60
2187,4,75004,120,27.52,3302.40
2187,5,86780,20,41.71,834.20
2187,6,83254,80,50.22,4017.60
2187,7,85323,40,19.25,770.00
2187,8,85692,5,13.56,67.80
2187,9,75275,120,30.45,3654.00
2187,10,74901,40,26.77,1070.80
2187,11,76935,40,50.34,2013.60
2187,12,74472,20,67.49,1349.80
2187,13,75729,10,27.97,279.70
2188,1,74279,10,36.11,361.10
2188,2,74334,5,17.84,89.20
2188,3,72614,10,51.13,511.30
2188,4,71955,10,26.90,269.00
2188,5,71887,24,14.36,344.64
2188,6,70980,5,40.41,202.05
2188,7,71838,10,24.95,249.50
2188,8,70586,120,23.50,2820.00
2188,9,70530,20,25.76,515.20
2188,10,73152,20,39.46,789.20
2188,11,71973,5,58.13,290.65
2188,12,73219,12,76.68,920.16
2188,13,72689,10,83.26,832.60
2188,14,70619,48,26.06,1250.88
2189,1,125588,120,15.20,1824.00
2189,2,110508,72,0.70,50.40
2189,3,106944,24,3.09,74.16
2189,4,109071,12,140.04,1680.48
2189,5,119555,48,8.99,431.52
2189,6,126422,120,12.03,1443.60
2189,7,109210,12,178.22,2138.64
2189,8,104527,12,78.88,946.56
2189,9,97720,12,4.99,59.88
2189,10,128756,12,16.62,199.44
2189,11,122858,12,17.89,214.68
2189,12,112253,12,33.67,404.04
2189,13,98460,24,26.33,631.92
2189,14,106271,48,8.13,390.24
2189,15,106548,48,247.88,11898.24
2189,16,124990,48,0.83,39.84
2189,17,105234,24,4.09,98.16
2189,18,115170,12,3.27,39.24
2189,19,114371,12,7.71,92.52
2189,20,124285,12,17.06,204.72
2189,21,98609,72,120.90,8704.80
2189,22,98773,48,7.34,352.32
2189,23,92353,24,8.78,210.72
2189,24,116352,12,15.97,191.64
2189,25,118634,12,5.36,64.32
2189,26,126939,48,6.33,303.84
2189,27,116315,24,9.47,227.28
2189,28,126433,48,31.70,1521.60
2189,29,99852,48,137.45,6597.60
2189,30,113128,48,35.77,1716.96
2189,31,123051,24,24.91,597.84
2189,32,96203,24,2.21,53.04
2189,33,112683,48,21.86,1049.28
2190,1,23239,40,31.21,1248.40
2190,2,20245,40,41.76,1670.40
2190,3,27479,20,42.49,849.80
2190,4,26453,10,41.81,418.10
2190,5,18403,20,31.65,633.00
2190,6,20064,10,35.43,354.30
2190,7,26717,20,84.71,1694.20
2190,8,28370,10,53.10,531.00
2190,9,15244,10,44.08,440.80
2190,10,15762,40,55.60,2224.00
2190,11,27583,10,43.69,436.90
2190,12,17543,20,59.89,1197.80
2190,13,17024,40,56.65,2266.00
2190,14,16089,200,36.07,7214.00
2190,15,19099,10,38.75,387.50
2190,16,28417,5,58.87,294.35
2190,17,26637,10,89.71,897.10
2190,18,16047,120,31.30,3756.00
2190,19,28764,40,51.53,2061.20
2190,20,16351,20,55.47,1109.40
2190,21,18635,40,20.20,808.00
2191,1,39406,40,16.90,676.00
2191,2,35534,10,126.96,1269.60
2191,3,40744,5,55.50,277.50
2191,4,41410,48,78.84,3784.32
2191,5,36856,10,22.92,229.20
2191,6,34029,20,73.06,1461.20
2191,7,40090,10,65.65,656.50
2191,8,41791,5,15.83,79.15
2191,9,33334,5,25.52,127.60
2191,10,38190,60,33.83,2029.80
2191,11,31633,40,63.78,2551.20
2192,1,86476,40,26.84,1073.60
2192,2,84738,200,22.05,4410.00
2192,3,88570,40,14.73,589.20
2192,4,90278,40,20.21,808.40
2192,5,77659,40,22.89,915.60
2192,6,74530,20,12.89,257.80
2192,7,87464,40,29.18,1167.20
2192,8,84612,40,32.60,1304.00
2192,9,76494,20,32.59,651.80
2192,10,79332,40,36.45,1458.00
2192,11,87248,40,32.30,1292.00
2192,12,77709,40,10.55,422.00
2192,13,82870,80,24.57,1965.60
2192,14,77409,80,42.08,3366.40
2192,15,88432,20,15.58,311.60
2192,16,90539,80,13.38,1070.40
2192,17,80384,20,18.53,370.60
2192,18,80911,20,20.34,406.80
2193,1,11615,10,38.97,389.70
2193,2,7592,20,21.73,434.60
2193,3,11268,10,21.93,219.30
2193,4,3244,80,18.93,1514.40
2193,5,11414,10,42.56,425.60
2193,6,9680,20,37.77,755.40
2193,7,5565,10,78.29,782.90
2193,8,9616,80,30.69,2455.20
2193,9,9658,20,43.04,860.80
2193,10,6652,5,35.17,175.85
2193,11,4910,40,35.98,1439.20
2194,1,73586,10,17.98,179.80
2194,2,70265,5,185.88,929.40
2194,3,69659,10,54.66,546.60
2194,4,73669,5,40.77,203.85
2194,5,69850,5,40.47,202.35
2194,6,74113,10,36.72,367.20
2194,7,72893,20,24.78,495.60
2194,8,73388,20,34.79,695.80
2194,9,72227,10,19.81,198.10
2194,10,74342,20,35.63,712.60
2194,11,70958,5,41.67,208.35
2194,12,71980,10,57.92,579.20
2194,13,72777,5,24.47,122.35
2194,14,72975,5,46.39,231.95
2194,15,71553,5,50.10,250.50
2194,16,70246,10,35.34,353.40
2194,17,72097,20,23.40,468.00
2194,18,70709,80,25.14,2011.20
2194,19,69634,5,48.62,243.10
2194,20,74175,5,20.72,103.60
2194,21,70735,80,5.48,438.40
2195,1,5740,5,36.79,183.95
2195,2,4601,10,33.24,332.40
2195,3,1973,40,30.21,1208.40
2195,4,11111,20,39.01,780.20
2195,5,6263,40,40.61,1624.40
2195,6,6035,10,61.08,610.80
2195,7,9498,5,22.38,111.90
2195,8,5126,40,17.41,696.40
2195,9,7787,20,36.00,720.00
2195,10,6600,20,106.21,2124.20
2195,11,8307,80,58.58,4686.40
2195,12,7926,5,58.63,293.15
2195,13,3790,20,24.68,493.60
2195,14,9183,80,21.38,1710.40
2196,1,82080,40,24.20,968.00
2196,2,82843,20,30.63,612.60
2196,3,88479,10,24.19,241.90
2196,4,83888,40,23.17,926.80
2196,5,83550,40,28.20,1128.00
2196,6,85460,20,22.36,447.20
2196,7,82438,20,17.94,358.80
2196,8,78168,80,20.33,1626.40
2196,9,78007,20,33.87,677.40
2196,10,85712,48,27.13,1302.24
2196,11,78351,20,11.80,236.00
2196,12,79819,20,12.03,240.60
2196,13,78213,20,28.84,576.80
2196,14,79810,80,33.71,2696.80
2196,15,80142,40,32.57,1302.80
2197,1,70340,20,47.04,940.80
2197,2,73766,20,21.21,424.20
2197,3,73351,5,36.39,181.95
2197,4,69909,40,21.27,850.80
2197,5,70241,5,77.09,385.45
2197,6,71514,20,4.75,95.00
2197,7,70853,5,42.80,214.00
2197,8,69805,10,69.88,698.80
2197,9,70934,40,39.71,1588.40
2197,10,70275,20,23.96,479.20
2197,11,73165,5,26.61,133.05
2197,12,73376,5,61.82,309.10
2197,13,72875,10,14.66,146.60
2197,14,71630,20,30.36,607.20
2197,15,69768,40,27.92,1116.80
2197,16,69976,20,19.38,387.60
2197,17,72893,5,24.78,123.90
2197,18,72173,20,33.58,671.60
2197,19,72205,10,27.46,274.60
2197,20,69836,5,31.52,157.60
2197,21,69906,5,58.56,292.80
2197,22,70838,5,17.10,85.50
2198,1,79678,20,22.12,442.40
2198,2,87104,20,31.29,625.80
2198,3,86529,40,19.87,794.80
2198,4,82490,20,34.08,681.60
2198,5,88124,20,10.25,205.00
2198,6,81407,80,22.81,1824.80
2198,7,76873,120,30.83,3699.60
2198,8,90617,40,18.03,721.20
2198,9,80877,80,39.96,3196.80
2198,10,76120,20,21.49,429.80
2198,11,80270,120,16.61,1993.20
2198,12,84863,80,25.26,2020.80
2198,13,75333,20,17.05,341.00
2198,14,76921,80,38.46,3076.80
2198,15,87461,10,21.16,211.60
2198,16,90551,20,14.80,296.00
2198,17,88454,20,23.99,479.80
2198,18,75734,40,49.08,1963.20
2198,19,75853,40,34.00,1360.00
2198,20,88684,20,23.77,475.40
2198,21,88419,40,21.55,862.00
2199,1,97932,24,14.30,343.20
2199,2,110939,24,12.44,298.56
2199,3,108726,48,27.58,1323.84
2199,4,102087,24,8.71,209.04
2199,5,94220,48,57.39,2754.72
2199,6,118067,48,201.69,9681.12
2199,7,94829,48,3.64,174.72
2199,8,127976,12,4.04,48.48
2199,9,103344,48,27.66,1327.68
2199,10,118847,12,1.31,15.72
2199,11,123899,24,10.16,243.84
2199,12,125185,24,7.14,171.36
2199,13,104258,120,39.39,4726.80
2199,14,116346,48,11.51,552.48
2199,15,110017,24,4.16,99.84
2199,16,91752,12,100.77,1209.24
2199,17,98568,120,3.61,433.20
2199,18,115393,24,19.67,472.08
2199,19,105822,48,32.10,1540.80
2199,20,104255,24,67.63,1623.12
2199,21,98660,72,25.54,1838.88
2199,22,128690,12,11.02,132.24
2199,23,95735,12,3.45,41.40
2199,24,116612,12,13.03,156.36
2199,25,110026,120,39.09,4690.80
2199,26,115434,48,19.67,944.16
2199,27,123137,12,14.39,172.68
2199,28,101656,48,21.10,1012.80
2199,29,97235,72,18.89,1360.08
2199,30,112617,24,31.32,751.68
2199,31,95665,12,12.66,151.92
2199,32,104436,12,85.68,1028.16
2200,1,77565,20,58.23,1164.60
2200,2,74757,20,60.03,1200.60
2200,3,81675,40,27.21,1088.40
2200,4,83425,40,31.93,1277.20
2200,5,85105,20,34.64,692.80
2200,6,90814,20,50.71,1014.20
2200,7,87129,40,21.92,876.80
2200,8,74746,80,33.95,2716.00
2200,9,88281,80,21.83,1746.40
2200,10,77642,20,10.76,215.20
2200,11,80638,20,25.73,514.60
2200,12,77860,80,18.90,1512.00
2200,13,81912,20,25.71,514.20
2200,14,84404,40,21.06,842.40
2200,15,86380,40,21.66,866.40
2200,16,75027,40,15.82,632.80
2200,17,81038,120,21.14,2536.80
2200,18,74722,20,54.49,1089.80
2200,19,87487,40,35.92,1436.80
2201,1,48507,40,30.28,1211.20
2201,2,52122,20,21.26,425.20
2201,3,44556,10,22.84,228.40
2201,4,46007,80,19.87,1589.60
2201,5,46805,20,18.70,374.00
2201,6,43175,20,21.99,439.80
2201,7,47972,120,124.86,14983.20
2201,8,52132,10,25.70,257.00
2201,9,51461,20,45.86,917.20
2201,10,46030,10,24.58,245.80
2201,11,51471,120,23.04,2764.80
2201,12,43546,5,24.56,122.80
2201,13,48747,20,18.60,372.00
2201,14,43940,10,12.07,120.70
2201,15,45026,40,34.88,1395.20
2202,1,30852,10,48.24,482.40
2202,2,13111,10,42.03,420.30
2202,3,54032,10,33.58,335.80
2202,4,13099,20,57.35,1147.00
2202,5,30232,20,59.52,1190.40
2202,6,53785,120,45.14,5416.80
2202,7,30228,20,88.20,1764.00
2202,8,52501,20,35.56,711.20
2202,9,30632,40,56.53,2261.20
2202,10,53343,80,30.23,2418.40
2202,11,12668,10,63.47,634.70
2202,12,30526,20,57.05,1141.00
2202,13,30631,5,42.23,211.15
2202,14,52833,40,40.98,1639.20
2202,15,29984,40,23.99,959.60
2202,16,30403,10,45.74,457.40
2203,1,61913,40,294.77,11790.80
2203,2,62979,20,146.18,2923.60
2203,3,56485,10,72.36,723.60
2203,4,59025,40,38.28,1531.20
2203,5,66169,40,34.24,1369.60
2203,6,69210,10,65.14,651.40
2203,7,56801,40,30.86,1234.40
2203,8,57449,80,32.94,2635.20
2203,9,68207,5,38.11,190.55
2203,10,68621,5,48.56,242.80
2203,11,54519,20,170.90,3418.00
2203,12,69096,10,71.90,719.00
2203,13,57257,40,49.56,1982.40
2203,14,57899,5,60.72,303.60
2203,15,54692,20,55.00,1100.00
2204,1,61279,20,53.42,1068.40
2204,2,66735,40,48.42,1936.80
2204,3,61441,5,38.99,194.95
2204,4,68002,10,39.91,399.10
2204,5,61626,20,34.74,694.80
2204,6,68966,40,20.61,824.40
2204,7,63789,10,46.08,460.80
2204,8,54572,20,68.85,1377.00
