store_id,product_id,stock_qty,safety_stock_qty
46,122991,85,5
58,122991,83,12
35,122992,30,14
42,122992,49,4
54,122992,34,12
1,122993,19,4
13,122993,87,9
52,122993,91,14
36,122994,39,14
43,122994,76,14
55,122994,43,7
5,122995,21,11
44,122995,14,8
51,122995,34,8
3,122996,92,5
15,122996,37,14
54,122996,13,8
2,122997,71,14
41,122997,63,10
48,122997,55,5
12,122998,36,7
51,122998,35,9
58,122998,43,13
10,122999,33,8
49,122999,25,8
56,122999,21,11
30,123000,25,10
37,123000,14,4
49,123000,76,12
10,123001,74,12
49,123001,58,5
56,123001,79,11
11,123002,63,12
50,123002,11,14
57,123002,13,7
4,123003,29,7
16,123003,71,7
55,123003,78,4
32,123004,41,8
39,123004,18,13
51,123004,77,14
4,123005,70,3
11,123005,42,13
23,123005,87,9
5,123006,41,3
44,123006,11,14
51,123006,65,12
27,123007,55,14
34,123007,33,14
46,123007,56,5
1,123008,88,11
40,123008,68,10
47,123008,70,12
7,123009,44,5
14,123009,84,3
26,123009,86,12
26,123010,66,14
33,123010,48,10
45,123010,44,10
39,123011,58,8
46,123011,59,10
58,123011,28,10
3,123012,96,8
15,123012,30,3
54,123012,22,5
7,123013,81,7
19,123013,70,12
58,123013,97,5
6,123014,49,11
18,123014,25,12
57,123014,58,8
35,123015,92,11
42,123015,94,5
54,123015,88,3
21,123016,9,4
28,123016,91,8
40,123016,28,13
4,123017,66,4
43,123017,51,14
50,123017,58,13
1,123018,65,13
40,123018,24,14
47,123018,20,3
7,123019,62,8
14,123019,44,5
26,123019,70,9
5,123020,26,6
44,123020,79,8
51,123020,62,8
24,123021,16,14
31,123021,79,11
43,123021,93,5
23,123022,97,9
30,123022,60,9
42,123022,49,4
9,123023,44,5
48,123023,54,8
55,123023,70,13
3,123024,37,10
10,123024,54,4
22,123024,79,6
31,123025,86,14
38,123025,96,5
50,123025,16,9
39,123026,20,5
46,123026,25,8
58,123026,37,11
3,123027,84,12
10,123027,18,4
22,123027,64,10
3,123028,36,7
42,123028,37,6
49,123028,55,5
19,123029,43,9
26,123029,43,11
38,123029,92,9
5,123030,70,3
44,123030,18,9
51,123030,64,7
9,123031,24,5
48,123031,33,11
55,123031,28,6
12,123032,85,4
19,123032,86,3
31,123032,35,5
7,123033,75,9
46,123033,22,9
53,123033,65,14
27,123034,23,6
34,123034,12,5
46,123034,39,3
5,123035,81,14
12,123035,38,12
24,123035,55,12
1,123036,61,13
40,123036,47,9
47,123036,90,13
31,123037,63,10
38,123037,91,5
50,123037,85,9
39,123038,62,9
46,123038,66,11
58,123038,27,7
1,123039,71,11
8,123039,42,5
20,123039,21,3
3,123040,38,11
10,123040,68,8
22,123040,42,4
11,123041,10,7
50,123041,91,7
57,123041,33,8
6,123042,22,3
18,123042,25,10
57,123042,23,12
23,123043,26,12
30,123043,22,6
42,123043,27,10
28,123044,84,12
35,123044,87,5
47,123044,49,8
16,123045,41,10
23,123045,71,11
35,123045,48,14
6,123046,69,6
45,123046,17,5
52,123046,24,6
12,123047,97,8
51,123047,27,14
58,123047,23,11
4,123048,11,10
16,123048,42,3
55,123048,80,8
36,123049,36,9
43,123049,79,5
55,123049,24,5
31,123050,45,7
38,123050,86,3
50,123050,36,6
20,123051,55,4
27,123051,55,11
39,123051,15,5
16,123052,85,5
23,123052,69,9
35,123052,67,9
31,123053,69,7
38,123053,75,7
50,123053,21,5
9,123054,10,7
48,123054,39,7
55,123054,39,6
31,123055,29,13
38,123055,32,3
50,123055,95,6
10,123056,53,6
17,123056,14,10
29,123056,43,5
6,123057,39,12
18,123057,47,7
57,123057,89,9
16,123058,64,12
23,123058,51,4
35,123058,31,10
7,123059,20,11
19,123059,66,12
58,123059,94,3
18,123060,59,5
25,123060,52,9
37,123060,86,12
5,123061,56,8
17,123061,81,11
56,123061,29,4
6,123062,69,14
18,123062,37,12
57,123062,13,13
32,123063,54,9
39,123063,90,10
51,123063,31,10
28,123064,50,6
35,123064,51,5
47,123064,8,11
33,123065,62,4
40,123065,22,13
52,123065,12,3
5,123066,80,9
44,123066,38,8
51,123066,88,10
14,123067,58,12
21,123067,33,9
33,123067,56,3
1,123068,42,4
40,123068,83,5
47,123068,50,3
12,123069,85,5
51,123069,28,10
58,123069,71,12
37,123070,71,5
44,123070,14,5
56,123070,13,5
17,123071,43,3
24,123071,30,7
36,123071,11,7
5,123072,39,6
12,123072,17,5
24,123072,71,9
24,123073,72,5
31,123073,46,8
43,123073,37,13
3,123074,24,9
15,123074,20,10
54,123074,37,11
7,123075,82,7
46,123075,19,5
53,123075,84,10
13,123076,42,5
20,123076,25,4
32,123076,52,11
11,123077,45,5
50,123077,91,11
57,123077,22,9
26,123078,21,10
33,123078,74,11
45,123078,56,9
4,123079,40,14
43,123079,73,14
50,123079,41,14
16,123080,84,6
23,123080,47,5
35,123080,46,8
5,123081,37,5
17,123081,21,9
56,123081,54,7
6,123082,53,10
45,123082,96,7
52,123082,41,8
12,123083,89,10
51,123083,22,11
58,123083,66,13
1,123084,48,10
13,123084,16,5
52,123084,86,11
15,123085,86,3
22,123085,81,10
34,123085,74,3
3,123086,50,4
15,123086,86,10
54,123086,60,9
19,123087,9,3
26,123087,9,10
38,123087,12,14
8,123088,79,8
15,123088,23,10
27,123088,60,4
36,123089,28,5
43,123089,97,13
55,123089,10,9
32,123090,96,4
39,123090,60,3
51,123090,80,8
29,123091,31,5
36,123091,74,9
48,123091,44,4
7,123092,23,9
19,123092,34,7
58,123092,82,12
24,123093,45,14
31,123093,9,5
43,123093,29,5
10,123094,47,13
17,123094,86,8
29,123094,58,9
20,123095,26,7
27,123095,55,3
39,123095,20,6
7,123096,44,11
46,123096,15,6
53,123096,29,8
28,123097,97,12
35,123097,57,14
47,123097,53,8
18,123098,81,3
25,123098,38,9
37,123098,38,11
7,123099,63,10
19,123099,53,7
58,123099,27,4
16,123100,50,5
23,123100,74,12
35,123100,64,6
31,123101,55,6
38,123101,30,5
50,123101,38,3
29,123102,19,5
36,123102,56,3
48,123102,67,5
6,123103,65,11
13,123103,52,10
25,123103,33,11
21,123104,86,5
28,123104,97,5
40,123104,54,14
1,123105,92,3
8,123105,53,3
20,123105,72,13
2,123106,21,11
14,123106,10,8
53,123106,62,6
15,123107,59,11
22,123107,70,9
34,123107,76,7
31,123108,20,14
38,123108,56,14
50,123108,14,6
3,123109,79,10
10,123109,68,6
22,123109,70,8
5,123110,47,9
17,123110,37,9
56,123110,44,3
3,123111,88,11
42,123111,31,13
49,123111,17,12
1,123112,88,10
8,123112,29,3
20,123112,27,13
17,123113,12,11
24,123113,42,6
36,123113,76,8
38,123114,30,4
45,123114,25,9
57,123114,67,10
9,123115,38,10
16,123115,66,11
28,123115,86,3
2,123116,73,10
41,123116,16,9
48,123116,72,9
27,123117,14,6
34,123117,13,11
46,123117,74,13
32,123118,16,7
39,123118,36,6
51,123118,45,5
9,123119,22,6
16,123119,69,13
28,123119,32,14
5,123120,84,3
12,123120,39,13
24,123120,10,12
5,123121,45,11
44,123121,71,8
51,123121,46,7
12,123122,11,5
19,123122,40,11
31,123122,49,9
17,123123,19,5
24,123123,33,7
36,123123,73,8
27,123124,47,12
34,123124,62,10
46,123124,74,6
7,123125,21,4
19,123125,28,7
58,123125,19,6
8,123126,48,9
47,123126,12,13
54,123126,22,7
1,123127,54,7
40,123127,60,13
47,123127,17,13
1,123128,73,8
13,123128,28,10
52,123128,26,11
17,123129,12,12
24,123129,48,3
36,123129,21,3
38,123130,43,9
45,123130,52,8
57,123130,92,14
1,123131,55,5
40,123131,20,12
47,123131,63,3
39,123132,63,4
46,123132,43,5
58,123132,66,10
7,123133,51,4
19,123133,62,5
58,123133,43,14
7,123134,15,6
19,123134,73,9
58,123134,58,13
3,123135,49,14
15,123135,96,9
54,123135,20,8
7,123136,10,8
19,123136,64,3
58,123136,11,11
3,123137,17,5
42,123137,97,3
49,123137,31,6
32,123138,39,13
39,123138,87,3
51,123138,53,3
15,123139,66,8
22,123139,61,3
34,123139,42,9
28,123140,14,13
35,123140,80,3
47,123140,27,5
3,123141,87,7
42,123141,86,7
49,123141,75,14
17,123142,71,6
24,123142,73,5
36,123142,9,10
1,123143,34,11
8,123143,46,5
20,123143,25,13
9,123144,94,6
48,123144,23,8
55,123144,27,3
1,123145,56,11
13,123145,64,6
52,123145,22,9
31,123146,17,5
38,123146,61,11
50,123146,14,10
3,123147,96,9
42,123147,35,12
49,123147,33,7
3,123148,72,14
42,123148,30,6
49,123148,89,5
2,123149,83,10
41,123149,32,6
48,123149,56,7
16,123150,23,11
23,123150,17,7
35,123150,11,11
27,123151,63,5
34,123151,77,10
46,123151,28,10
34,123152,16,3
41,123152,97,10
53,123152,9,12
33,123153,91,4
40,123153,76,12
52,123153,56,4
6,123154,11,6
13,123154,41,9
25,123154,34,12
17,123155,46,6
24,123155,95,11
36,123155,64,4
8,123156,50,7
47,123156,95,8
54,123156,19,14
3,123157,59,6
10,123157,55,11
22,123157,49,11
12,123158,61,8
19,123158,36,5
31,123158,89,12
6,123159,87,13
18,123159,77,10
57,123159,13,6
16,123160,72,11
23,123160,25,9
35,123160,61,9
8,123161,75,4
47,123161,78,9
54,123161,91,9
14,123162,24,14
21,123162,23,13
33,123162,45,3
29,123163,48,12
36,123163,21,4
48,123163,27,10
4,123164,24,12
16,123164,39,11
55,123164,92,6
12,123165,21,14
51,123165,66,10
58,123165,17,8
5,123166,10,5
44,123166,9,12
51,123166,26,14
2,123167,83,6
9,123167,35,3
21,123167,34,14
12,123168,9,13
51,123168,53,10
58,123168,91,8
5,123169,18,13
12,123169,75,9
24,123169,49,13
10,123170,51,5
49,123170,93,8
56,123170,97,7
4,123171,33,13
43,123171,11,8
50,123171,69,13
38,123172,34,4
45,123172,70,10
57,123172,97,12
6,123173,57,3
45,123173,14,10
52,123173,81,4
6,123174,82,9
45,123174,97,4
52,123174,9,6
2,123175,50,3
14,123175,51,11
53,123175,84,12
16,123176,47,10
23,123176,53,8
35,123176,10,14
5,123177,39,14
17,123177,92,13
56,123177,92,6
3,123178,96,11
15,123178,33,9
54,123178,40,4
5,123179,95,14
12,123179,80,6
24,123179,81,10
14,123180,35,7
21,123180,8,6
33,123180,74,7
31,123181,24,7
38,123181,34,12
50,123181,95,10
37,123182,61,13
44,123182,81,4
56,123182,19,14
4,123183,42,6
11,123183,22,12
23,123183,25,4
22,123184,54,13
29,123184,57,8
41,123184,87,12
33,123185,81,9
40,123185,77,5
52,123185,89,11
30,123186,84,9
37,123186,89,14
49,123186,83,8
3,123187,46,9
15,123187,76,10
54,123187,16,12
1,123188,12,10
40,123188,53,14
47,123188,34,5
31,123189,31,6
38,123189,63,3
50,123189,84,13
10,123190,45,4
49,123190,23,3
56,123190,88,6
28,123191,81,5
35,123191,53,8
47,123191,37,3
6,123192,55,8
18,123192,11,10
57,123192,47,6
31,123193,35,13
38,123193,92,10
50,123193,97,6
31,123194,31,5
38,123194,91,4
50,123194,94,10
22,123195,27,7
29,123195,27,4
41,123195,31,5
10,123196,20,11
17,123196,41,12
29,123196,17,3
2,123197,64,9
9,123197,15,8
21,123197,87,3
34,123198,61,4
41,123198,44,10
53,123198,36,6
11,123199,88,5
50,123199,37,12
57,123199,63,4
12,123200,26,3
19,123200,56,8
31,123200,70,13
34,123201,70,9
41,123201,91,6
53,123201,30,14
5,123202,49,10
44,123202,62,4
51,123202,35,8
8,123203,32,12
47,123203,97,13
54,123203,38,13
8,123204,14,10
15,123204,14,4
27,123204,15,13
3,123205,9,7
15,123205,93,12
54,123205,74,12
12,123206,32,11
51,123206,44,14
58,123206,16,8
7,123207,68,9
19,123207,76,7
58,123207,65,4
15,123208,42,8
22,123208,87,14
34,123208,83,12
7,123209,55,10
46,123209,54,4
53,123209,37,4
30,123210,17,9
37,123210,29,3
49,123210,64,13
7,123211,90,14
46,123211,68,3
53,123211,90,14
19,123212,65,12
26,123212,67,4
38,123212,51,7
23,123213,57,6
30,123213,23,3
42,123213,62,4
33,123214,27,12
40,123214,55,13
52,123214,61,3
1,123215,47,3
40,123215,46,9
47,123215,97,14
6,123216,96,9
18,123216,63,8
57,123216,80,11
4,123217,21,13
11,123217,77,13
23,123217,9,9
4,123218,71,4
43,123218,78,11
50,123218,52,6
27,123219,80,14
34,123219,57,9
46,123219,24,4
32,123220,87,13
39,123220,22,4
51,123220,59,4
3,123221,86,10
10,123221,41,8
22,123221,59,12
26,123222,78,11
33,123222,77,4
45,123222,50,13
24,123223,87,10
31,123223,51,13
43,123223,67,10
27,123224,90,3
34,123224,54,12
46,123224,55,14
21,123225,58,4
28,123225,60,4
40,123225,85,12
9,123226,29,3
16,123226,93,13
28,123226,36,4
4,123227,14,5
43,123227,43,8
50,123227,12,11
11,123228,31,11
50,123228,30,5
57,123228,8,11
3,123229,84,11
42,123229,65,10
49,123229,34,9
7,123230,45,4
46,123230,35,3
53,123230,66,7
18,123231,87,9
25,123231,88,12
37,123231,16,11
11,123232,13,12
50,123232,60,8
57,123232,64,3
2,123233,96,4
41,123233,41,4
48,123233,29,8
2,123234,75,8
14,123234,82,14
53,123234,41,9
34,123235,34,14
41,123235,60,14
53,123235,65,9
10,123236,48,13
17,123236,22,10
29,123236,70,13
1,123237,25,5
13,123237,94,9
52,123237,36,14
3,123238,37,5
10,123238,15,5
22,123238,21,8
38,123239,34,14
45,123239,20,3
57,123239,45,13
4,123240,40,14
43,123240,15,4
50,123240,32,3
7,123241,84,8
46,123241,46,12
53,123241,74,9
15,123242,41,14
22,123242,74,6
34,123242,19,3
7,123243,91,10
19,123243,94,4
58,123243,74,10
3,123244,35,8
15,123244,46,6
54,123244,12,3
16,123245,69,4
23,123245,35,8
35,123245,59,4
11,123246,37,12
18,123246,71,11
30,123246,72,8
2,123247,61,5
9,123247,67,6
21,123247,62,12
22,123248,82,13
29,123248,97,7
41,123248,83,3
22,123249,90,3
29,123249,42,13
41,123249,59,14
6,123250,48,8
13,123250,79,10
25,123250,68,6
19,123251,64,7
26,123251,66,12
38,123251,47,5
3,123252,57,11
10,123252,53,8
22,123252,89,6
12,123253,31,7
19,123253,81,14
31,123253,51,14
6,123254,58,7
18,123254,16,9
57,123254,15,3
3,123255,17,3
42,123255,49,6
49,123255,31,6
8,123256,39,7
47,123256,68,10
54,123256,23,14
22,123257,70,6
29,123257,46,5
41,123257,57,3
6,123258,90,14
45,123258,96,7
52,123258,16,13
19,123259,42,12
26,123259,68,3
38,123259,76,12
13,123260,34,12
20,123260,93,6
32,123260,73,7
2,123261,25,3
9,123261,82,5
21,123261,66,8
38,123262,31,5
45,123262,17,3
57,123262,85,13
3,123263,81,7
42,123263,22,5
49,123263,27,5
1,123264,79,8
40,123264,71,8
47,123264,65,13
6,123265,77,10
18,123265,63,13
57,123265,38,10
5,123266,84,3
44,123266,94,13
51,123266,52,9
1,123267,97,5
13,123267,22,10
52,123267,51,13
30,123268,13,9
37,123268,84,8
49,123268,46,8
12,123269,21,11
51,123269,45,7
58,123269,43,6
24,123270,18,11
31,123270,37,4
43,123270,12,13
7,123271,15,12
46,123271,54,4
53,123271,25,14
1,123272,74,4
40,123272,53,8
47,123272,60,4
10,123273,87,11
17,123273,62,10
29,123273,93,5
12,123274,47,13
51,123274,47,10
58,123274,18,14
9,123275,80,10
48,123275,88,11
55,123275,64,7
7,123276,9,5
19,123276,46,3
58,123276,81,9
19,123277,38,10
26,123277,69,14
38,123277,59,10
7,123278,87,5
19,123278,50,14
58,123278,92,5
26,123279,54,6
33,123279,9,10
45,123279,35,3
35,123280,40,7
42,123280,17,6
54,123280,92,4
14,123281,19,10
21,123281,72,6
33,123281,47,8
31,123282,51,13
38,123282,23,14
50,123282,62,8
1,123283,77,8
13,123283,54,7
52,123283,54,6
9,123284,72,6
48,123284,49,7
55,123284,38,11
9,123285,41,3
16,123285,45,12
28,123285,51,6
31,123286,51,9
38,123286,84,5
50,123286,10,4
17,123287,48,9
24,123287,71,4
36,123287,26,4
15,123288,68,14
22,123288,84,3
34,123288,26,13
16,123289,10,7
23,123289,96,13
35,123289,14,7
14,123290,42,12
21,123290,64,4
33,123290,18,3
7,123291,43,4
46,123291,48,14
53,123291,24,3
6,123292,69,3
45,123292,82,14
52,123292,91,13
34,123293,96,11
41,123293,27,8
53,123293,83,4
2,123294,77,7
9,123294,38,12
21,123294,73,12
11,123295,59,11
18,123295,73,14
30,123295,73,12
25,123296,92,3
32,123296,92,7
44,123296,78,3
2,123297,49,8
41,123297,45,3
48,123297,44,8
29,123298,74,10
36,123298,66,14
48,123298,62,12
14,123299,88,11
21,123299,25,3
33,123299,21,4
6,123300,82,11
18,123300,29,8
57,123300,91,8
7,123301,84,6
19,123301,42,5
58,123301,55,13
3,123302,46,13
15,123302,97,12
54,123302,61,8
9,123303,13,9
48,123303,89,8
55,123303,41,8
17,123304,70,14
24,123304,58,14
36,123304,51,5
6,123305,61,5
13,123305,63,5
25,123305,72,9
10,123306,46,10
49,123306,83,14
56,123306,83,13
9,123307,27,6
48,123307,93,14
55,123307,96,4
33,123308,88,12
40,123308,56,8
52,123308,36,13
12,123309,47,3
19,123309,18,6
31,123309,60,6
21,123310,28,10
28,123310,48,6
40,123310,56,11
1,123311,8,10
8,123311,26,3
20,123311,38,5
15,123312,25,5
22,123312,38,8
34,123312,57,6
16,123313,90,8
23,123313,42,14
35,123313,63,14
8,123314,29,3
15,123314,55,4
27,123314,11,6
34,123315,90,10
41,123315,65,5
53,123315,49,6
8,123316,41,10
47,123316,92,12
54,123316,46,6
9,123317,30,14
48,123317,23,8
55,123317,41,13
29,123318,18,4
36,123318,63,8
48,123318,56,14
19,123319,77,4
26,123319,8,9
38,123319,34,7
34,123320,86,3
41,123320,53,14
53,123320,54,5
34,123321,16,5
41,123321,41,13
53,123321,85,5
2,123322,90,13
9,123322,47,11
21,123322,95,8
3,123323,68,10
42,123323,66,7
49,123323,17,5
14,123324,11,10
21,123324,19,7
33,123324,73,8
12,123325,82,11
19,123325,13,4
31,123325,29,5
29,123326,89,13
36,123326,20,4
48,123326,34,13
15,123327,67,9
22,123327,36,3
34,123327,21,6
15,123328,67,3
22,123328,91,6
34,123328,93,10
2,123329,57,6
14,123329,90,11
53,123329,40,14
36,123330,29,13
43,123330,29,14
55,123330,96,9
38,123331,21,14
45,123331,86,5
57,123331,68,14
14,123332,94,14
21,123332,82,12
33,123332,39,10
3,123333,14,6
10,123333,24,9
22,123333,11,9
2,123334,89,13
41,123334,65,12
48,123334,78,11
38,123335,91,5
45,123335,45,8
57,123335,31,7
23,123336,27,11
30,123336,55,13
42,123336,34,6
8,123337,44,6
15,123337,20,14
27,123337,42,4
4,123338,40,6
43,123338,9,7
50,123338,63,14
3,123339,26,10
15,123339,80,3
54,123339,44,9
38,123340,91,12
45,123340,88,5
57,123340,75,13
5,123341,52,4
17,123341,57,14
56,123341,41,9
5,123342,64,8
44,123342,74,3
51,123342,61,11
12,123343,93,7
51,123343,76,12
58,123343,78,4
10,123344,61,8
49,123344,93,5
56,123344,30,8
5,123345,35,7
44,123345,40,3
51,123345,64,14
11,123346,26,12
18,123346,69,4
30,123346,51,4
5,123347,54,9
44,123347,43,7
51,123347,27,11
32,123348,33,5
39,123348,39,14
51,123348,82,14
9,123349,35,8
16,123349,53,5
28,123349,86,6
22,123350,94,8
29,123350,17,10
41,123350,32,6
6,123351,24,11
18,123351,72,5
57,123351,95,11
9,123352,45,10
16,123352,26,11
28,123352,87,12
22,123353,34,7
29,123353,60,6
41,123353,29,11
37,123354,68,5
44,123354,29,9
56,123354,81,9
2,123355,19,9
9,123355,46,8
21,123355,58,4
25,123356,85,13
32,123356,33,14
44,123356,74,6
17,123357,51,14
24,123357,70,12
36,123357,19,13
11,123358,26,11
50,123358,55,4
57,123358,74,9
2,123359,52,8
9,123359,55,14
21,123359,40,7
13,123360,81,11
20,123360,23,3
32,123360,67,6
7,123361,51,11
19,123361,50,6
58,123361,67,8
2,123362,61,7
9,123362,27,10
21,123362,29,3
5,123363,48,7
12,123363,77,14
24,123363,41,6
20,123364,12,3
27,123364,48,8
39,123364,56,11
8,123365,94,4
15,123365,17,5
27,123365,11,14
17,123366,15,3
24,123366,22,13
36,123366,55,14
28,123367,69,3
35,123367,14,5
47,123367,60,14
15,123368,76,11
22,123368,97,10
34,123368,15,3
14,123369,20,10
21,123369,35,12
33,123369,47,13
13,123370,19,7
20,123370,44,7
32,123370,47,10
16,123371,28,12
23,123371,62,5
35,123371,89,12
20,123372,14,9
27,123372,40,7
39,123372,76,14
33,123373,52,3
40,123373,26,7
52,123373,94,12
17,123374,32,12
24,123374,95,10
36,123374,19,7
11,123375,97,3
18,123375,35,6
30,123375,28,4
2,123376,33,7
14,123376,33,11
53,123376,56,11
34,123377,38,5
41,123377,41,4
53,123377,68,12
11,123378,8,12
18,123378,55,5
30,123378,75,7
2,123379,67,3
9,123379,40,3
21,123379,91,11
5,123380,29,4
12,123380,47,14
24,123380,70,8
15,123381,16,11
22,123381,57,5
34,123381,75,6
9,123382,33,3
48,123382,87,14
55,123382,21,4
38,123383,15,11
45,123383,15,12
57,123383,82,5
35,123384,31,9
42,123384,20,5
54,123384,18,12
20,123385,65,4
27,123385,28,3
39,123385,62,8
8,123386,51,5
15,123386,23,8
27,123386,27,8
23,123387,24,10
30,123387,29,4
42,123387,25,5
12,123388,94,4
51,123388,91,8
58,123388,73,6
39,123389,67,7
46,123389,55,13
58,123389,95,6
5,123390,27,7
12,123390,20,8
24,123390,50,6
13,123391,35,9
20,123391,63,14
32,123391,34,4
4,123392,82,12
11,123392,14,8
23,123392,45,4
13,123393,20,9
20,123393,9,4
32,123393,16,11
5,123394,78,14
44,123394,66,12
51,123394,16,5
28,123395,29,12
35,123395,45,10
47,123395,60,8
7,123396,54,14
19,123396,26,10
58,123396,89,7
11,123397,78,3
18,123397,82,3
30,123397,43,14
4,123398,32,12
43,123398,74,5
50,123398,82,5
23,123399,13,3
30,123399,97,8
42,123399,17,3
1,123400,95,14
13,123400,24,7
52,123400,62,5
3,123401,53,9
15,123401,25,6
54,123401,9,13
3,123402,92,11
10,123402,57,12
22,123402,30,11
15,123403,36,12
22,123403,26,3
34,123403,79,10
14,123404,79,12
21,123404,67,12
33,123404,97,8
29,123405,75,12
36,123405,41,9
48,123405,65,6
24,123406,61,11
31,123406,21,12
43,123406,68,13
4,123407,93,11
11,123407,60,3
23,123407,29,12
33,123408,42,14
40,123408,25,3
52,123408,15,12
8,123409,86,5
15,123409,50,4
27,123409,26,8
36,123410,87,12
43,123410,75,9
55,123410,52,7
2,123411,31,10
41,123411,21,12
48,123411,74,5
5,123412,46,13
12,123412,9,12
24,123412,61,13
1,123413,83,4
8,123413,69,7
20,123413,22,3
10,123414,51,13
17,123414,71,7
29,123414,18,10
1,123415,92,12
8,123415,34,14
20,123415,73,4
14,123416,62,10
21,123416,34,11
33,123416,21,14
19,123417,93,14
26,123417,41,12
38,123417,11,7
18,123418,94,8
25,123418,42,7
37,123418,36,14
38,123419,60,4
45,123419,31,6
57,123419,13,3
2,123420,13,8
9,123420,58,13
21,123420,56,13
6,123421,52,10
18,123421,63,7
57,123421,29,14
7,123422,34,7
14,123422,23,4
26,123422,38,12
38,123423,91,12
45,123423,97,12
57,123423,13,10
6,123424,54,8
13,123424,10,8
25,123424,93,6
37,123425,33,4
44,123425,91,7
56,123425,60,8
12,123426,61,8
51,123426,75,10
58,123426,91,6
26,123427,78,6
33,123427,52,10
45,123427,78,12
26,123428,73,14
33,123428,43,14
45,123428,63,12
9,123429,93,5
48,123429,41,10
55,123429,68,13
8,123430,30,3
47,123430,82,12
54,123430,33,11
17,123431,85,4
24,123431,93,14
36,123431,27,6
14,123432,18,12
21,123432,66,12
33,123432,28,6
26,123433,26,5
33,123433,41,13
45,123433,49,7
1,123434,33,4
13,123434,84,14
52,123434,26,11
2,123435,86,5
9,123435,28,8
21,123435,10,14
1,123436,45,6
40,123436,89,14
47,123436,24,7
3,123437,83,5
42,123437,38,14
49,123437,36,3
17,123438,72,5
24,123438,41,10
36,123438,35,12
8,123439,76,12
15,123439,71,7
27,123439,93,14
29,123440,29,3
36,123440,44,7
48,123440,55,4
4,123441,44,13
11,123441,13,14
23,123441,9,10
3,123442,80,9
15,123442,8,8
54,123442,37,12
32,123443,15,3
39,123443,47,8
51,123443,22,8
30,123444,41,5
37,123444,66,10
49,123444,83,6
16,123445,78,8
23,123445,61,8
35,123445,86,8
6,123446,46,6
13,123446,40,7
25,123446,57,8
27,123447,63,3
34,123447,97,5
46,123447,39,8
3,123448,82,8
10,123448,37,14
22,123448,44,10
33,123449,63,6
40,123449,43,12
52,123449,39,5
35,123450,87,6
42,123450,51,6
54,123450,82,7
4,123451,57,3
11,123451,57,5
23,123451,73,13
1,123452,95,10
13,123452,62,8
52,123452,74,11
3,123453,84,11
42,123453,44,10
49,123453,33,14
4,123454,34,13
16,123454,63,10
55,123454,40,8
22,123455,51,3
29,123455,70,3
41,123455,67,7
14,123456,85,10
21,123456,53,11
33,123456,49,10
21,123457,15,5
28,123457,92,6
40,123457,9,13
8,123458,51,10
47,123458,21,6
54,123458,21,5
6,123459,40,11
18,123459,46,4
57,123459,27,11
23,123460,95,12
30,123460,79,10
42,123460,15,12
12,123461,38,9
51,123461,21,12
58,123461,19,10
3,123462,12,3
42,123462,94,11
49,123462,33,4
4,123463,16,12
11,123463,31,8
23,123463,38,9
39,123464,20,11
46,123464,49,5
58,123464,75,10
5,123465,11,11
12,123465,51,10
24,123465,36,12
4,123466,57,12
16,123466,53,4
55,123466,17,7
20,123467,72,5
27,123467,88,10
39,123467,25,14
3,123468,74,10
10,123468,28,10
22,123468,25,10
3,123469,48,9
42,123469,39,8
49,123469,53,8
2,123470,69,7
14,123470,26,12
53,123470,14,7
26,123471,30,3
33,123471,20,7
45,123471,68,7
4,123472,65,12
16,123472,66,3
55,123472,8,7
22,123473,88,6
29,123473,63,3
41,123473,93,5
9,123474,70,3
16,123474,9,3
28,123474,9,14
14,123475,29,14
21,123475,21,5
33,123475,29,9
28,123476,40,10
35,123476,28,14
47,123476,48,9
15,123477,63,7
22,123477,43,14
34,123477,9,3
7,123478,72,6
14,123478,66,12
26,123478,29,8
32,123479,46,7
39,123479,63,9
51,123479,93,10
25,123480,75,9
32,123480,79,10
44,123480,87,11
31,123481,40,14
38,123481,16,9
50,123481,8,14
14,123482,13,6
21,123482,70,4
33,123482,23,11
2,123483,96,9
41,123483,15,3
48,123483,29,4
17,123484,76,12
24,123484,26,9
36,123484,23,9
9,123485,94,10
48,123485,81,7
55,123485,84,13
9,123486,15,7
48,123486,51,5
55,123486,88,14
28,123487,34,9
35,123487,35,4
47,123487,83,7
1,123488,21,4
13,123488,95,12
52,123488,27,3
35,123489,51,12
42,123489,39,4
54,123489,67,7
10,123490,97,4
17,123490,69,6
29,123490,66,13
20,123491,49,10
27,123491,48,11
39,123491,52,14
3,123492,79,8
10,123492,27,13
22,123492,35,4
9,123493,72,7
16,123493,35,11
28,123493,30,13
5,123494,86,13
12,123494,79,8
24,123494,28,9
13,123495,14,9
20,123495,83,11
32,123495,76,10
8,123496,80,6
47,123496,65,6
54,123496,20,13
27,123497,74,14
34,123497,12,5
46,123497,22,4
4,123498,10,5
11,123498,64,3
23,123498,30,7
3,123499,75,8
15,123499,75,8
54,123499,38,7
22,123500,89,10
29,123500,17,5
41,123500,76,7
39,123501,49,7
46,123501,82,13
58,123501,71,13
3,123502,18,7
42,123502,94,4
49,123502,62,5
4,123503,19,5
11,123503,42,10
23,123503,71,12
36,123504,77,10
43,123504,36,14
55,123504,34,11
1,123505,54,3
13,123505,19,12
52,123505,64,11
19,123506,67,10
26,123506,22,9
38,123506,93,10
5,123507,59,11
44,123507,92,14
51,123507,88,9
12,123508,72,9
19,123508,35,14
31,123508,21,3
