stock_in_id,line_no,product_id,quantity,unit_cost,line_amount
30228,8,2967,29,50.56,1466.24
30228,9,2968,34,47.4,1611.6
30228,10,2969,14,48.98,685.72
30229,1,2970,20,48.98,979.6
30229,2,2971,25,50.56,1264.0
30229,3,2972,30,47.4,1422.0
30229,4,2973,35,48.98,1714.3
30229,5,2974,15,50.56,758.4
30229,6,2975,20,47.4,948.0
30229,7,2976,25,48.98,1224.5
30229,8,2977,30,50.56,1516.8
30229,9,2978,35,47.4,1659.0
30229,10,2979,15,48.98,734.7
30230,1,2980,21,48.98,1028.58
30230,2,2981,26,50.56,1314.56
30230,3,2982,31,47.4,1469.4
30230,4,2983,36,48.98,1763.28
30230,5,2984,16,50.56,808.96
30230,6,2985,21,47.4,995.4
30230,7,2986,26,48.98,1273.48
30230,8,2987,31,50.56,1567.36
30230,9,2988,36,47.4,1706.4
30230,10,2989,16,48.98,783.68
30231,1,3000,19,48.98,930.62
30231,2,3001,24,50.56,1213.44
30231,3,3002,29,47.4,1374.6
30231,4,3003,34,48.98,1665.32
30231,5,3004,14,50.56,707.84
30231,6,3005,19,47.4,900.6
30231,7,3006,24,48.98,1175.52
30231,8,3007,29,50.56,1466.24
30231,9,3008,34,47.4,1611.6
30231,10,3009,14,48.98,685.72
30232,1,3010,20,48.98,979.6
30232,2,3011,25,50.56,1264.0
30232,3,3012,30,47.4,1422.0
30232,4,3013,35,48.98,1714.3
30232,5,3014,15,50.56,758.4
30232,6,3015,20,47.4,948.0
30232,7,3016,25,48.98,1224.5
30232,8,3017,30,50.56,1516.8
30232,9,3018,35,47.4,1659.0
30232,10,3019,15,48.98,734.7
30233,1,3020,21,48.98,1028.58
30233,2,3021,26,50.56,1314.56
30233,3,3022,31,47.4,1469.4
30233,4,3023,36,48.98,1763.28
30233,5,3024,16,50.56,808.96
30233,6,3025,21,47.4,995.4
30233,7,3026,26,48.98,1273.48
30233,8,3027,31,50.56,1567.36
30233,9,3028,36,47.4,1706.4
30233,10,3029,16,48.98,783.68
30234,1,3030,22,48.98,1077.56
30234,2,3031,27,50.56,1365.12
30234,3,3032,32,47.4,1516.8
30234,4,3033,37,48.98,1812.26
30234,5,3034,17,50.56,859.52
30234,6,3035,22,47.4,1042.8
30234,7,3036,27,48.98,1322.46
30234,8,3037,32,50.56,1617.92
30234,9,3038,37,47.4,1753.8
30234,10,3039,17,48.98,832.66
30235,1,3050,20,48.98,979.6
30235,2,3051,25,50.56,1264.0
30235,3,3052,30,47.4,1422.0
30235,4,3053,35,48.98,1714.3
30235,5,3054,15,50.56,758.4
30235,6,3055,20,47.4,948.0
30235,7,3056,25,48.98,1224.5
30235,8,3057,30,50.56,1516.8
30235,9,3058,35,47.4,1659.0
30235,10,3059,15,48.98,734.7
30236,1,3060,21,48.98,1028.58
30236,2,3061,26,50.56,1314.56
30236,3,3062,31,47.4,1469.4
30236,4,3063,36,48.98,1763.28
30236,5,3064,16,50.56,808.96
30236,6,3065,21,47.4,995.4
30236,7,3066,26,48.98,1273.48
30236,8,3067,31,50.56,1567.36
30236,9,3068,36,47.4,1706.4
30236,10,3069,16,48.98,783.68
30237,1,3070,22,48.98,1077.56
30237,2,3071,27,50.56,1365.12
30237,3,3072,32,47.4,1516.8
30237,4,3073,37,48.98,1812.26
30237,5,3074,17,50.56,859.52
30237,6,3075,22,47.4,1042.8
30237,7,3076,27,48.98,1322.46
30237,8,3077,32,50.56,1617.92
30237,9,3078,37,47.4,1753.8
30237,10,3079,17,48.98,832.66
30238,1,3080,19,48.98,930.62
30238,2,3081,24,50.56,1213.44
30238,3,3082,29,47.4,1374.6
30238,4,3083,34,48.98,1665.32
30238,5,3084,14,50.56,707.84
30238,6,3085,19,47.4,900.6
30238,7,3086,24,48.98,1175.52
30238,8,3087,29,50.56,1466.24
30238,9,3088,34,47.4,1611.6
30238,10,3089,14,48.98,685.72
30239,1,3100,21,48.98,1028.58
30239,2,3101,26,50.56,1314.56
30239,3,3102,31,47.4,1469.4
30239,4,3103,36,48.98,1763.28
30239,5,3104,16,50.56,808.96
30239,6,3105,21,47.4,995.4
30239,7,3106,26,48.98,1273.48
30239,8,3107,31,50.56,1567.36
30239,9,3108,36,47.4,1706.4
30239,10,3109,16,48.98,783.68
30240,1,3110,22,48.98,1077.56
30240,2,3111,27,50.56,1365.12
30240,3,3112,32,47.4,1516.8
30240,4,3113,37,48.98,1812.26
30240,5,3114,17,50.56,859.52
30240,6,3115,22,47.4,1042.8
30240,7,3116,27,48.98,1322.46
30240,8,3117,32,50.56,1617.92
30240,9,3118,37,47.4,1753.8
30240,10,3119,17,48.98,832.66
30241,1,3120,19,48.98,930.62
30241,2,3121,24,50.56,1213.44
30241,3,3122,29,47.4,1374.6
30241,4,3123,34,48.98,1665.32
30241,5,3124,14,50.56,707.84
30241,6,3125,19,47.4,900.6
30241,7,3126,24,48.98,1175.52
30241,8,3127,29,50.56,1466.24
30241,9,3128,34,47.4,1611.6
30241,10,3129,14,48.98,685.72
30242,1,3130,20,48.98,979.6
30242,2,3131,25,50.56,1264.0
30242,3,3132,30,47.4,1422.0
30242,4,3133,35,48.98,1714.3
30242,5,3134,15,50.56,758.4
30242,6,3135,20,47.4,948.0
30242,7,3136,25,48.98,1224.5
30242,8,3137,30,50.56,1516.8
30242,9,3138,35,47.4,1659.0
30242,10,3139,15,48.98,734.7
30243,1,3150,22,48.98,1077.56
30243,2,3151,27,50.56,1365.12
30243,3,3152,32,47.4,1516.8
30243,4,3153,37,48.98,1812.26
30243,5,3154,17,50.56,859.52
30243,6,3155,22,47.4,1042.8
30243,7,3156,27,48.98,1322.46
30243,8,3157,32,50.56,1617.92
30243,9,3158,37,47.4,1753.8
30243,10,3159,17,48.98,832.66
30244,1,3160,19,48.98,930.62
30244,2,3161,24,50.56,1213.44
30244,3,3162,29,47.4,1374.6
30244,4,3163,34,48.98,1665.32
30244,5,3164,14,50.56,707.84
30244,6,3165,19,47.4,900.6
30244,7,3166,24,48.98,1175.52
30244,8,3167,29,50.56,1466.24
30244,9,3168,34,47.4,1611.6
30244,10,3169,14,48.98,685.72
30245,1,3170,20,48.98,979.6
30245,2,3171,25,50.56,1264.0
30245,3,3172,30,47.4,1422.0
30245,4,3173,35,48.98,1714.3
30245,5,3174,15,50.56,758.4
30245,6,3175,20,47.4,948.0
30245,7,3176,25,48.98,1224.5
30245,8,3177,30,50.56,1516.8
30245,9,3178,35,47.4,1659.0
30245,10,3179,15,48.98,734.7
30246,1,3180,21,48.98,1028.58
30246,2,3181,26,50.56,1314.56
30246,3,3182,31,47.4,1469.4
30246,4,3183,36,48.98,1763.28
30246,5,3184,16,50.56,808.96
30246,6,3185,21,47.4,995.4
30246,7,3186,26,48.98,1273.48
30246,8,3187,31,50.56,1567.36
30246,9,3188,36,47.4,1706.4
30246,10,3189,16,48.98,783.68
30247,1,3200,19,48.98,930.62
30247,2,3201,24,50.56,1213.44
30247,3,3202,29,47.4,1374.6
30247,4,3203,34,48.98,1665.32
30247,5,3204,14,50.56,707.84
30247,6,3205,19,47.4,900.6
30247,7,3206,24,48.98,1175.52
30247,8,3207,29,50.56,1466.24
30247,9,3208,34,47.4,1611.6
30247,10,3209,14,48.98,685.72
30248,1,3210,20,48.98,979.6
30248,2,3211,25,50.56,1264.0
30248,3,3212,30,47.4,1422.0
30248,4,3213,35,48.98,1714.3
30248,5,3214,15,50.56,758.4
30248,6,3215,20,47.4,948.0
30248,7,3216,25,48.98,1224.5
30248,8,3217,30,50.56,1516.8
30248,9,3218,35,47.4,1659.0
30248,10,3219,15,48.98,734.7
30249,1,3220,21,48.98,1028.58
30249,2,3221,26,50.56,1314.56
30249,3,3222,31,47.4,1469.4
30249,4,3223,36,48.98,1763.28
30249,5,3224,16,50.56,808.96
30249,6,3225,21,47.4,995.4
30249,7,3226,26,48.98,1273.48
30249,8,3227,31,50.56,1567.36
30249,9,3228,36,47.4,1706.4
30249,10,3229,16,48.98,783.68
30250,1,3230,22,48.98,1077.56
30250,2,3231,27,50.56,1365.12
30250,3,3232,32,47.4,1516.8
30250,4,3233,37,48.98,1812.26
30250,5,3234,17,50.56,859.52
30250,6,3235,22,47.4,1042.8
30250,7,3236,27,48.98,1322.46
30250,8,3237,32,50.56,1617.92
30250,9,3238,37,47.4,1753.8
30250,10,3239,17,48.98,832.66
30251,1,3250,20,48.98,979.6
30251,2,3251,25,50.56,1264.0
30251,3,3252,30,47.4,1422.0
30251,4,3253,35,48.98,1714.3
30251,5,3254,15,50.56,758.4
30251,6,3255,20,47.4,948.0
30251,7,3256,25,48.98,1224.5
30251,8,3257,30,50.56,1516.8
30251,9,3258,35,47.4,1659.0
30251,10,3259,15,48.98,734.7
30252,1,3260,21,48.98,1028.58
30252,2,3261,26,50.56,1314.56
30252,3,3262,31,47.4,1469.4
30252,4,3263,36,48.98,1763.28
30252,5,3264,16,50.56,808.96
30252,6,3265,21,47.4,995.4
30252,7,3266,26,48.98,1273.48
30252,8,3267,31,50.56,1567.36
30252,9,3268,36,47.4,1706.4
30252,10,3269,16,48.98,783.68
30253,1,3270,22,48.98,1077.56
30253,2,3271,27,50.56,1365.12
30253,3,3272,32,47.4,1516.8
30253,4,3273,37,48.98,1812.26
30253,5,3274,17,50.56,859.52
30253,6,3275,22,47.4,1042.8
30253,7,3276,27,48.98,1322.46
30253,8,3277,32,50.56,1617.92
30253,9,3278,37,47.4,1753.8
30253,10,3279,17,48.98,832.66
30254,1,3280,19,48.98,930.62
30254,2,3281,24,50.56,1213.44
30254,3,3282,29,47.4,1374.6
30254,4,3283,34,48.98,1665.32
30254,5,3284,14,50.56,707.84
30254,6,3285,19,47.4,900.6
30254,7,3286,24,48.98,1175.52
30254,8,3287,29,50.56,1466.24
30254,9,3288,34,47.4,1611.6
30254,10,3289,14,48.98,685.72
30255,1,3300,21,48.98,1028.58
30255,2,3301,26,50.56,1314.56
30255,3,3302,31,47.4,1469.4
30255,4,3303,36,48.98,1763.28
30255,5,3304,16,50.56,808.96
30255,6,3305,21,47.4,995.4
30255,7,3306,26,48.98,1273.48
30255,8,3307,31,50.56,1567.36
30255,9,3308,36,47.4,1706.4
30255,10,3309,16,48.98,783.68
30256,1,3310,22,48.98,1077.56
30256,2,3311,27,50.56,1365.12
30256,3,3312,32,47.4,1516.8
30256,4,3313,37,48.98,1812.26
30256,5,3314,17,50.56,859.52
30256,6,3315,22,47.4,1042.8
30256,7,3316,27,48.98,1322.46
30256,8,3317,32,50.56,1617.92
30256,9,3318,37,47.4,1753.8
30256,10,3319,17,48.98,832.66
30257,1,3320,19,48.98,930.62
30257,2,3321,24,50.56,1213.44
30257,3,3322,29,47.4,1374.6
30257,4,3323,34,48.98,1665.32
30257,5,3324,14,50.56,707.84
30257,6,3325,19,47.4,900.6
30257,7,3326,24,48.98,1175.52
30257,8,3327,29,50.56,1466.24
30257,9,3328,34,47.4,1611.6
30257,10,3329,14,48.98,685.72
30258,1,3330,20,48.98,979.6
30258,2,3331,25,50.56,1264.0
30258,3,3332,30,47.4,1422.0
30258,4,3333,35,48.98,1714.3
30258,5,3334,15,50.56,758.4
30258,6,3335,20,47.4,948.0
30258,7,3336,25,48.98,1224.5
30258,8,3337,30,50.56,1516.8
30258,9,3338,35,47.4,1659.0
30258,10,3339,15,48.98,734.7
30259,1,3350,22,48.98,1077.56
30259,2,3351,27,50.56,1365.12
30259,3,3352,32,47.4,1516.8
30259,4,3353,37,48.98,1812.26
30259,5,3354,17,50.56,859.52
30259,6,3355,22,47.4,1042.8
30259,7,3356,27,48.98,1322.46
30259,8,3357,32,50.56,1617.92
30259,9,3358,37,47.4,1753.8
30259,10,3359,17,48.98,832.66
30260,1,3360,19,48.98,930.62
30260,2,3361,24,50.56,1213.44
30260,3,3362,29,47.4,1374.6
30260,4,3363,34,48.98,1665.32
30260,5,3364,14,50.56,707.84
30260,6,3365,19,47.4,900.6
30260,7,3366,24,48.98,1175.52
30260,8,3367,29,50.56,1466.24
30260,9,3368,34,47.4,1611.6
30260,10,3369,14,48.98,685.72
30261,1,3370,20,48.98,979.6
30261,2,3371,25,50.56,1264.0
30261,3,3372,30,47.4,1422.0
30261,4,3373,35,48.98,1714.3
30261,5,3374,15,50.56,758.4
30261,6,3375,20,47.4,948.0
30261,7,3376,25,48.98,1224.5
30261,8,3377,30,50.56,1516.8
30261,9,3378,35,47.4,1659.0
30261,10,3379,15,48.98,734.7
30262,1,3380,21,48.98,1028.58
30262,2,3381,26,50.56,1314.56
30262,3,3382,31,47.4,1469.4
30262,4,3383,36,48.98,1763.28
30262,5,3384,16,50.56,808.96
30262,6,3385,21,47.4,995.4
30262,7,3386,26,48.98,1273.48
30262,8,3387,31,50.56,1567.36
30262,9,3388,36,47.4,1706.4
30262,10,3389,16,48.98,783.68
30263,1,3400,19,48.98,930.62
30263,2,3401,24,50.56,1213.44
30263,3,3402,29,47.4,1374.6
30263,4,3403,34,48.98,1665.32
30263,5,3404,14,50.56,707.84
30263,6,3405,19,47.4,900.6
30263,7,3406,24,48.98,1175.52
30263,8,3407,29,50.56,1466.24
30263,9,3408,34,47.4,1611.6
30263,10,3409,14,48.98,685.72
30264,1,3410,20,48.98,979.6
30264,2,3411,25,50.56,1264.0
30264,3,3412,30,47.4,1422.0
30264,4,3413,35,48.98,1714.3
30264,5,3414,15,50.56,758.4
30264,6,3415,20,47.4,948.0
30264,7,3416,25,48.98,1224.5
30264,8,3417,30,50.56,1516.8
30264,9,3418,35,47.4,1659.0
30264,10,3419,15,48.98,734.7
30265,1,3420,21,48.98,1028.58
30265,2,3421,26,50.56,1314.56
30265,3,3422,31,47.4,1469.4
30265,4,3423,36,48.98,1763.28
30265,5,3424,16,50.56,808.96
30265,6,3425,21,47.4,995.4
30265,7,3426,26,48.98,1273.48
30265,8,3427,31,50.56,1567.36
30265,9,3428,36,47.4,1706.4
30265,10,3429,16,48.98,783.68
30266,1,3430,22,48.98,1077.56
30266,2,3431,27,50.56,1365.12
30266,3,3432,32,47.4,1516.8
30266,4,3433,37,48.98,1812.26
30266,5,3434,17,50.56,859.52
30266,6,3435,22,47.4,1042.8
30266,7,3436,27,48.98,1322.46
30266,8,3437,32,50.56,1617.92
30266,9,3438,37,47.4,1753.8
30266,10,3439,17,48.98,832.66
30267,1,3450,20,48.98,979.6
30267,2,3451,25,50.56,1264.0
30267,3,3452,30,47.4,1422.0
30267,4,3453,35,48.98,1714.3
30267,5,3454,15,50.56,758.4
30267,6,3455,20,47.4,948.0
30267,7,3456,25,48.98,1224.5
30267,8,3457,30,50.56,1516.8
30267,9,3458,35,47.4,1659.0
30267,10,3459,15,48.98,734.7
30268,1,3460,21,48.98,1028.58
30268,2,3461,26,50.56,1314.56
30268,3,3462,31,47.4,1469.4
30268,4,3463,36,48.98,1763.28
30268,5,3464,16,50.56,808.96
30268,6,3465,21,47.4,995.4
30268,7,3466,26,48.98,1273.48
30268,8,3467,31,50.56,1567.36
30268,9,3468,36,47.4,1706.4
30268,10,3469,16,48.98,783.68
30269,1,3470,22,48.98,1077.56
30269,2,3471,27,50.56,1365.12
30269,3,3472,32,47.4,1516.8
30269,4,3473,37,48.98,1812.26
30269,5,3474,17,50.56,859.52
30269,6,3475,22,47.4,1042.8
30269,7,3476,27,48.98,1322.46
30269,8,3477,32,50.56,1617.92
30269,9,3478,37,47.4,1753.8
30269,10,3479,17,48.98,832.66
30270,1,3480,19,48.98,930.62
30270,2,3481,24,50.56,1213.44
30270,3,3482,29,47.4,1374.6
30270,4,3483,34,48.98,1665.32
30270,5,3484,14,50.56,707.84
30270,6,3485,19,47.4,900.6
30270,7,3486,24,48.98,1175.52
30270,8,3487,29,50.56,1466.24
30270,9,3488,34,47.4,1611.6
30270,10,3489,14,48.98,685.72
30271,1,3500,21,48.98,1028.58
30271,2,3501,26,50.56,1314.56
30271,3,3502,31,47.4,1469.4
30271,4,3503,36,48.98,1763.28
30271,5,3504,16,50.56,808.96
30271,6,3505,21,47.4,995.4
30271,7,3506,26,48.98,1273.48
30271,8,3507,31,50.56,1567.36
30271,9,3508,36,47.4,1706.4
30271,10,3509,16,48.98,783.68
30272,1,3510,22,48.98,1077.56
30272,2,3511,27,50.56,1365.12
30272,3,3512,32,47.4,1516.8
30272,4,3513,37,48.98,1812.26
30272,5,3514,17,50.56,859.52
30272,6,3515,22,47.4,1042.8
30272,7,3516,27,48.98,1322.46
30272,8,3517,32,50.56,1617.92
30272,9,3518,37,47.4,1753.8
30272,10,3519,17,48.98,832.66
30273,1,3520,19,48.98,930.62
30273,2,3521,24,50.56,1213.44
30273,3,3522,29,47.4,1374.6
30273,4,3523,34,48.98,1665.32
30273,5,3524,14,50.56,707.84
30273,6,3525,19,47.4,900.6
30273,7,3526,24,48.98,1175.52
30273,8,3527,29,50.56,1466.24
30273,9,3528,34,47.4,1611.6
30273,10,3529,14,48.98,685.72
30274,1,3530,20,48.98,979.6
30274,2,3531,25,50.56,1264.0
30274,3,3532,30,47.4,1422.0
30274,4,3533,35,48.98,1714.3
30274,5,3534,15,50.56,758.4
30274,6,3535,20,47.4,948.0
30274,7,3536,25,48.98,1224.5
30274,8,3537,30,50.56,1516.8
30274,9,3538,35,47.4,1659.0
30274,10,3539,15,48.98,734.7
30275,1,3550,22,48.98,1077.56
30275,2,3551,27,50.56,1365.12
30275,3,3552,32,47.4,1516.8
30275,4,3553,37,48.98,1812.26
30275,5,3554,17,50.56,859.52
30275,6,3555,22,47.4,1042.8
30275,7,3556,27,48.98,1322.46
30275,8,3557,32,50.56,1617.92
30275,9,3558,37,47.4,1753.8
30275,10,3559,17,48.98,832.66
30276,1,3560,19,48.98,930.62
30276,2,3561,24,50.56,1213.44
30276,3,3562,29,47.4,1374.6
30276,4,3563,34,48.98,1665.32
30276,5,3564,14,50.56,707.84
30276,6,3565,19,47.4,900.6
30276,7,3566,24,48.98,1175.52
30276,8,3567,29,50.56,1466.24
30276,9,3568,34,47.4,1611.6
30276,10,3569,14,48.98,685.72
30277,1,3570,20,48.98,979.6
30277,2,3571,25,50.56,1264.0
30277,3,3572,30,47.4,1422.0
30277,4,3573,35,48.98,1714.3
30277,5,3574,15,50.56,758.4
30277,6,3575,20,47.4,948.0
30277,7,3576,25,48.98,1224.5
30277,8,3577,30,50.56,1516.8
30277,9,3578,35,47.4,1659.0
30277,10,3579,15,48.98,734.7
30278,1,3580,21,48.98,1028.58
30278,2,3581,26,50.56,1314.56
30278,3,3582,31,47.4,1469.4
30278,4,3583,36,48.98,1763.28
30278,5,3584,16,50.56,808.96
30278,6,3585,21,47.4,995.4
30278,7,3586,26,48.98,1273.48
30278,8,3587,31,50.56,1567.36
30278,9,3588,36,47.4,1706.4
30278,10,3589,16,48.98,783.68
30279,1,3600,19,48.98,930.62
30279,2,3601,24,50.56,1213.44
30279,3,3602,29,47.4,1374.6
30279,4,3603,34,48.98,1665.32
30279,5,3604,14,50.56,707.84
30279,6,3605,19,47.4,900.6
30279,7,3606,24,48.98,1175.52
30279,8,3607,29,50.56,1466.24
30279,9,3608,34,47.4,1611.6
30279,10,3609,14,48.98,685.72
30280,1,3610,20,48.98,979.6
30280,2,3611,25,50.56,1264.0
30280,3,3612,30,47.4,1422.0
30280,4,3613,35,48.98,1714.3
30280,5,3614,15,50.56,758.4
30280,6,3615,20,47.4,948.0
30280,7,3616,25,48.98,1224.5
30280,8,3617,30,50.56,1516.8
30280,9,3618,35,47.4,1659.0
30280,10,3619,15,48.98,734.7
30281,1,3620,21,48.98,1028.58
30281,2,3621,26,50.56,1314.56
30281,3,3622,31,47.4,1469.4
30281,4,3623,36,48.98,1763.28
30281,5,3624,16,50.56,808.96
30281,6,3625,21,47.4,995.4
30281,7,3626,26,48.98,1273.48
30281,8,3627,31,50.56,1567.36
30281,9,3628,36,47.4,1706.4
30281,10,3629,16,48.98,783.68
30282,1,3630,22,48.98,1077.56
30282,2,3631,27,50.56,1365.12
30282,3,3632,32,47.4,1516.8
30282,4,3633,37,48.98,1812.26
30282,5,3634,17,50.56,859.52
30282,6,3635,22,47.4,1042.8
30282,7,3636,27,48.98,1322.46
30282,8,3637,32,50.56,1617.92
30282,9,3638,37,47.4,1753.8
30282,10,3639,17,48.98,832.66
30283,1,3650,20,48.98,979.6
30283,2,3651,25,50.56,1264.0
30283,3,3652,30,47.4,1422.0
30283,4,3653,35,48.98,1714.3
30283,5,3654,15,50.56,758.4
30283,6,3655,20,47.4,948.0
30283,7,3656,25,48.98,1224.5
30283,8,3657,30,50.56,1516.8
30283,9,3658,35,47.4,1659.0
30283,10,3659,15,48.98,734.7
30284,1,3660,21,48.98,1028.58
30284,2,3661,26,50.56,1314.56
30284,3,3662,31,47.4,1469.4
30284,4,3663,36,48.98,1763.28
30284,5,3664,16,50.56,808.96
30284,6,3665,21,47.4,995.4
30284,7,3666,26,48.98,1273.48
30284,8,3667,31,50.56,1567.36
30284,9,3668,36,47.4,1706.4
30284,10,3669,16,48.98,783.68
30285,1,3670,22,48.98,1077.56
30285,2,3671,27,50.56,1365.12
30285,3,3672,32,47.4,1516.8
30285,4,3673,37,48.98,1812.26
30285,5,3674,17,50.56,859.52
30285,6,3675,22,47.4,1042.8
30285,7,3676,27,48.98,1322.46
30285,8,3677,32,50.56,1617.92
30285,9,3678,37,47.4,1753.8
30285,10,3679,17,48.98,832.66
30286,1,3680,19,48.98,930.62
30286,2,3681,24,50.56,1213.44
30286,3,3682,29,47.4,1374.6
30286,4,3683,34,48.98,1665.32
30286,5,3684,14,50.56,707.84
30286,6,3685,19,47.4,900.6
30286,7,3686,24,48.98,1175.52
30286,8,3687,29,50.56,1466.24
30286,9,3688,34,47.4,1611.6
30286,10,3689,14,48.98,685.72
30287,1,3700,21,48.98,1028.58
30287,2,3701,26,50.56,1314.56
30287,3,3702,31,47.4,1469.4
30287,4,3703,36,48.98,1763.28
30287,5,3704,16,50.56,808.96
30287,6,3705,21,47.4,995.4
30287,7,3706,26,48.98,1273.48
30287,8,3707,31,50.56,1567.36
30287,9,3708,36,47.4,1706.4
30287,10,3709,16,48.98,783.68
30288,1,3710,22,48.98,1077.56
30288,2,3711,27,50.56,1365.12
30288,3,3712,32,47.4,1516.8
30288,4,3713,37,48.98,1812.26
30288,5,3714,17,50.56,859.52
30288,6,3715,22,47.4,1042.8
30288,7,3716,27,48.98,1322.46
30288,8,3717,32,50.56,1617.92
30288,9,3718,37,47.4,1753.8
30288,10,3719,17,48.98,832.66
30289,1,3720,19,48.98,930.62
30289,2,3721,24,50.56,1213.44
30289,3,3722,29,47.4,1374.6
30289,4,3723,34,48.98,1665.32
30289,5,3724,14,50.56,707.84
30289,6,3725,19,47.4,900.6
30289,7,3726,24,48.98,1175.52
30289,8,3727,29,50.56,1466.24
30289,9,3728,34,47.4,1611.6
30289,10,3729,14,48.98,685.72
30290,1,3730,20,48.98,979.6
30290,2,3731,25,50.56,1264.0
30290,3,3732,30,47.4,1422.0
30290,4,3733,35,48.98,1714.3
30290,5,3734,15,50.56,758.4
30290,6,3735,20,47.4,948.0
30290,7,3736,25,48.98,1224.5
30290,8,3737,30,50.56,1516.8
30290,9,3738,35,47.4,1659.0
30290,10,3739,15,48.98,734.7
30291,1,3750,22,48.98,1077.56
30291,2,3751,27,50.56,1365.12
30291,3,3752,32,47.4,1516.8
30291,4,3753,37,48.98,1812.26
30291,5,3754,17,50.56,859.52
30291,6,3755,22,47.4,1042.8
30291,7,3756,27,48.98,1322.46
30291,8,3757,32,50.56,1617.92
30291,9,3758,37,47.4,1753.8
30291,10,3759,17,48.98,832.66
30292,1,3760,19,48.98,930.62
30292,2,3761,24,50.56,1213.44
30292,3,3762,29,47.4,1374.6
30292,4,3763,34,48.98,1665.32
30292,5,3764,14,50.56,707.84
30292,6,3765,19,47.4,900.6
30292,7,3766,24,48.98,1175.52
30292,8,3767,29,50.56,1466.24
30292,9,3768,34,47.4,1611.6
30292,10,3769,14,48.98,685.72
30293,1,3770,20,48.98,979.6
30293,2,3771,25,50.56,1264.0
30293,3,3772,30,47.4,1422.0
30293,4,3773,35,48.98,1714.3
30293,5,3774,15,50.56,758.4
30293,6,3775,20,47.4,948.0
30293,7,3776,25,48.98,1224.5
30293,8,3777,30,50.56,1516.8
30293,9,3778,35,47.4,1659.0
30293,10,3779,15,48.98,734.7
30294,1,3780,21,48.98,1028.58
30294,2,3781,26,50.56,1314.56
30294,3,3782,31,47.4,1469.4
30294,4,3783,36,48.98,1763.28
30294,5,3784,16,50.56,808.96
30294,6,3785,21,47.4,995.4
30294,7,3786,26,48.98,1273.48
30294,8,3787,31,50.56,1567.36
30294,9,3788,36,47.4,1706.4
30294,10,3789,16,48.98,783.68
30295,1,3800,19,48.98,930.62
30295,2,3801,24,50.56,1213.44
30295,3,3802,29,47.4,1374.6
30295,4,3803,34,48.98,1665.32
30295,5,3804,14,50.56,707.84
30295,6,3805,19,47.4,900.6
30295,7,3806,24,48.98,1175.52
30295,8,3807,29,50.56,1466.24
30295,9,3808,34,47.4,1611.6
30295,10,3809,14,48.98,685.72
30296,1,3810,20,48.98,979.6
30296,2,3811,25,50.56,1264.0
30296,3,3812,30,47.4,1422.0
30296,4,3813,35,48.98,1714.3
30296,5,3814,15,50.56,758.4
30296,6,3815,20,47.4,948.0
30296,7,3816,25,48.98,1224.5
30296,8,3817,30,50.56,1516.8
30296,9,3818,35,47.4,1659.0
30296,10,3819,15,48.98,734.7
30297,1,3820,21,48.98,1028.58
30297,2,3821,26,50.56,1314.56
30297,3,3822,31,47.4,1469.4
30297,4,3823,36,48.98,1763.28
30297,5,3824,16,50.56,808.96
30297,6,3825,21,47.4,995.4
30297,7,3826,26,48.98,1273.48
30297,8,3827,31,50.56,1567.36
30297,9,3828,36,47.4,1706.4
30297,10,3829,16,48.98,783.68
30298,1,3830,22,48.98,1077.56
30298,2,3831,27,50.56,1365.12
30298,3,3832,32,47.4,1516.8
30298,4,3833,37,48.98,1812.26
30298,5,3834,17,50.56,859.52
30298,6,3835,22,47.4,1042.8
30298,7,3836,27,48.98,1322.46
30298,8,3837,32,50.56,1617.92
30298,9,3838,37,47.4,1753.8
30298,10,3839,17,48.98,832.66
30299,1,3850,20,48.98,979.6
30299,2,3851,25,50.56,1264.0
30299,3,3852,30,47.4,1422.0
30299,4,3853,35,48.98,1714.3
30299,5,3854,15,50.56,758.4
30299,6,3855,20,47.4,948.0
30299,7,3856,25,48.98,1224.5
30299,8,3857,30,50.56,1516.8
30299,9,3858,35,47.4,1659.0
30299,10,3859,15,48.98,734.7
30300,1,3860,21,48.98,1028.58
30300,2,3861,26,50.56,1314.56
30300,3,3862,31,47.4,1469.4
30300,4,3863,36,48.98,1763.28
30300,5,3864,16,50.56,808.96
30300,6,3865,21,47.4,995.4
30300,7,3866,26,48.98,1273.48
30300,8,3867,31,50.56,1567.36
30300,9,3868,36,47.4,1706.4
30300,10,3869,16,48.98,783.68
30301,1,3870,22,48.98,1077.56
30301,2,3871,27,50.56,1365.12
30301,3,3872,32,47.4,1516.8
30301,4,3873,37,48.98,1812.26
30301,5,3874,17,50.56,859.52
30301,6,3875,22,47.4,1042.8
30301,7,3876,27,48.98,1322.46
30301,8,3877,32,50.56,1617.92
30301,9,3878,37,47.4,1753.8
30301,10,3879,17,48.98,832.66
30302,1,3880,19,48.98,930.62
30302,2,3881,24,50.56,1213.44
30302,3,3882,29,47.4,1374.6
30302,4,3883,34,48.98,1665.32
30302,5,3884,14,50.56,707.84
30302,6,3885,19,47.4,900.6
30302,7,3886,24,48.98,1175.52
30302,8,3887,29,50.56,1466.24
30302,9,3888,34,47.4,1611.6
30302,10,3889,14,48.98,685.72
30303,1,3900,21,48.98,1028.58
30303,2,3901,26,50.56,1314.56
30303,3,3902,31,47.4,1469.4
30303,4,3903,36,48.98,1763.28
30303,5,3904,16,50.56,808.96
