source_site,source_item_id,source_query_category,source_category_path,title,isbn,authors,publisher,publish_year,publish_date_raw,page_count,language,category_name,unit,suggested_unit_price,status,source_url
当当网,29923065,公共关系,经济金融>管理>公共关系,公共关系 ：理论、实务与技巧（第9版）,DD29923065,林升栋,中国人民大学出版社,2025,2025-07-23,335,中文,公共关系,本,45.90,onsale,https://product.dangdang.com/29923065.html
当当网,29216372,公共关系,经济金融>管理>公共关系,公共关系 与礼仪,DD29216372,李亚子,西安电子科技大学出版社,2021,2021-03-01,331,中文,公共关系,本,30.70,offsale,https://product.dangdang.com/29216372.html
当当网,20375391,公共关系,经济金融>管理>公共关系,公共关系 学简明教程,DD20375391,廖为建,中山大学出版社,1989,1989-01-01,329,中文,公共关系,本,12.00,onsale,https://product.dangdang.com/20375391.html
当当网,20701830,公共关系,经济金融>管理>公共关系,公共关系 写作-- 公共关系 系列教材,DD20701830,向国敏,首都经济贸易大学出版社,,,320,中文,公共关系,本,28.00,onsale,https://product.dangdang.com/20701830.html
当当网,29801915,公共关系,经济金融>管理>公共关系,公共关系 学,DD29801915,钱珺,中国传媒大学出版社,2024,2024-10-01,334,中文,公共关系,本,36.80,onsale,https://product.dangdang.com/29801915.html
当当网,29853971,公共关系,经济金融>管理>公共关系,公共关系 理论与实务（第四版）,DD29853971,徐汉文; 唐小凌,高等教育出版社,2025,2025-01-01,343,中文,公共关系,本,29.40,onsale,https://product.dangdang.com/29853971.html
当当网,12407095029,公共关系,经济金融>管理>公共关系,公共关系 学 成都西南财大出版社有限责任公司 【新华书店自营】,DD12407095029,付晓蓉,成都西南财大出版社有限责任公司,2010,2010-08-01,482,中文,公共关系,本,9.80,onsale,https://product.dangdang.com/12407095029.html
当当网,12360602989,公共关系,经济金融>管理>公共关系,公共关系 学：公关思想史及范式 胡百精 著 中国人民大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12360602989,胡百精,中国人民大学出版社,2008,2008-06-01,489,中文,公共关系,本,2.88,onsale,https://product.dangdang.com/12360602989.html
当当网,12338532006,公共关系,经济金融>管理>公共关系,公共关系 ：理论、实务与技巧 周安华、苗晋平 著 9787300054421 中国人民大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12338532006,周安华; 苗晋平,中国人民大学出版社,2007,2007-05-01,476,中文,公共关系,本,3.73,onsale,https://product.dangdang.com/12338532006.html
当当网,12359589229,公共关系,经济金融>管理>公共关系,公共关系 学 杜岩 著 高等教育出版社 【速开发票，优质售后，支持7天无理由退换】,DD12359589229,杜岩,高等教育出版社,2016,2016-07-01,498,中文,公共关系,本,4.17,onsale,https://product.dangdang.com/12359589229.html
当当网,12313737204,公共关系,经济金融>管理>公共关系,公共关系 学 居延安 著 9787309096385 复旦大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12313737204,居延安,复旦大学出版社,2013,2013-06-01,476,中文,公共关系,本,4.51,onsale,https://product.dangdang.com/12313737204.html
当当网,12313738454,公共关系,经济金融>管理>公共关系,公共关系 学：公关思想史及范式 胡百精 著 9787300093581 中国人民大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12313738454,胡百精,中国人民大学出版社,2008,2008-06-01,484,中文,公共关系,本,4.46,onsale,https://product.dangdang.com/12313738454.html
当当网,12361077729,公共关系,经济金融>管理>公共关系,公共关系 ：职业与实践 [美]巴斯金 著；孔祥军 译；郭惠民 校 中国人民大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12361077729,巴斯金; 孔祥军; 郭惠民,中国人民大学出版社,2008,2008-09-01,488,中文,公共关系,本,4.70,onsale,https://product.dangdang.com/12361077729.html
当当网,12402122875,公共关系,经济金融>管理>公共关系,公共关系 原理与实务 陶应虎、张志斌、吴静、陶雅 著 9787302588535 清华大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12402122875,陶应虎; 张志斌; 吴静; 陶雅,清华大学出版社,2021,2021-08-01,477,中文,公共关系,本,4.61,onsale,https://product.dangdang.com/12402122875.html
当当网,12398153485,公共关系,经济金融>管理>公共关系,公共关系 学 居延安 著 9787309096385 复旦大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12398153485,居延安,复旦大学出版社,2013,2013-06-01,492,中文,公共关系,本,4.51,onsale,https://product.dangdang.com/12398153485.html
当当网,12337927746,公共关系,经济金融>管理>公共关系,公共关系 实用教程 李兴国 著 9787040409475 高等教育出版社 【速开发票，优质售后，支持7天无理由退换】,DD12337927746,李兴国,高等教育出版社,2015,2015-01-01,494,中文,公共关系,本,4.70,onsale,https://product.dangdang.com/12337927746.html
当当网,12400959115,公共关系,经济金融>管理>公共关系,公共关系 调研与评估 李贞芳 著 9787567546158 华东师范大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12400959115,李贞芳,华东师范大学出版社,2016,2016-03-01,480,中文,公共关系,本,4.70,onsale,https://product.dangdang.com/12400959115.html
当当网,12313627024,公共关系,经济金融>管理>公共关系,公共关系 实用教程 李兴国 著 9787040409475 高等教育出版社 【速开发票，优质售后，支持7天无理由退换】,DD12313627024,李兴国,高等教育出版社,2015,2015-01-01,474,中文,公共关系,本,4.70,offsale,https://product.dangdang.com/12313627024.html
当当网,12337868876,公共关系,经济金融>管理>公共关系,公共关系 学 居延安 著 9787309096385 复旦大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12337868876,居延安,复旦大学出版社,2013,2013-06-01,502,中文,公共关系,本,4.75,onsale,https://product.dangdang.com/12337868876.html
当当网,12337922646,公共关系,经济金融>管理>公共关系,公共关系 实务 [美]西泰尔 著；潘艳丽 译 9787302168942 清华大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12337922646,西泰尔; 潘艳丽,清华大学出版社,2008,2008-03-01,488,中文,公共关系,本,4.75,onsale,https://product.dangdang.com/12337922646.html
当当网,12383037549,公共关系,经济金融>管理>公共关系,公共关系 实务 [美]西泰尔 著；潘艳丽 译 9787302168942 清华大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12383037549,西泰尔; 潘艳丽,清华大学出版社,2008,2008-03-01,488,中文,公共关系,本,4.80,onsale,https://product.dangdang.com/12383037549.html
当当网,12360240749,公共关系,经济金融>管理>公共关系,公共关系 学 张耀珍 著 人民邮电出版社 【速开发票，优质售后，支持7天无理由退换】,DD12360240749,张耀珍,人民邮电出版社,2018,2018-04-01,481,中文,公共关系,本,4.80,onsale,https://product.dangdang.com/12360240749.html
当当网,11995375444,公共关系,经济金融>管理>公共关系,公共关系 学/21世纪高等院校经济管理类规划教材 张耀珍 著 9787115234414 人民邮电出版社 【速开发票，优质售后，支持7天无理由退换】,DD11995375444,张耀珍,人民邮电出版社,2010,2010-09-01,495,中文,公共关系,本,5.74,onsale,https://product.dangdang.com/11995375444.html
当当网,29893128,公共关系,经济金融>管理>公共关系,公共关系 策划,DD29893128,倪志平; 张其春,厦门大学出版社,2025,2025-04-01,341,中文,公共关系,本,36.50,onsale,https://product.dangdang.com/29893128.html
当当网,12349446240,公共关系,经济金融>管理>公共关系,公共关系 实务( 公共关系 学新形态系列教材),DD12349446240,蒋楠; 谭昆智,科学,2018,2018-06-01,482,中文,公共关系,本,25.55,onsale,https://product.dangdang.com/12349446240.html
当当网,12400911895,公共关系,经济金融>管理>公共关系,公共关系 ：理论、实务与技巧 周安华 9787300300290 中国人民大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12400911895,周安华,中国人民大学出版社,2022,2022-01-01,483,中文,公共关系,本,6.78,onsale,https://product.dangdang.com/12400911895.html
当当网,12339447036,公共关系,经济金融>管理>公共关系,公共关系 学 李兴国 著 9787300216201 中国人民大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12339447036,李兴国,中国人民大学出版社,2015,2015-10-01,485,中文,公共关系,本,7.13,onsale,https://product.dangdang.com/12339447036.html
当当网,12398934725,公共关系,经济金融>管理>公共关系,公共关系 战略与策划/高校 公共关系 学专业系列教材 刘绍庭 著；张云 编 9787567521582 华东师范大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12398934725,刘绍庭; 张云,华东师范大学出版社,2014,2014-10-01,496,中文,公共关系,本,7.61,onsale,https://product.dangdang.com/12398934725.html
当当网,12341740316,公共关系,经济金融>管理>公共关系,公共关系 案例与分析教程/普通高等教育经管类专业“十二五”规划教材 吴建勋、丁华 编 清华大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12341740316,吴建勋; 丁华,清华大学出版社,2013,2013-10-01,475,中文,公共关系,本,7.64,onsale,https://product.dangdang.com/12341740316.html
当当网,12348926824,公共关系,经济金融>管理>公共关系,公共关系 学-(版) 李兴国 公共关系 学远程教育教材中国人民大学出版社 正版图书保证质量 七天无理由退货让您购物无忧,DD12348926824,李兴国,中国人民大学出版社,2015,2015-10-01,492,中文,公共关系,本,9.90,onsale,https://product.dangdang.com/12348926824.html
当当网,12443564257,公共关系,经济金融>管理>公共关系,公共关系 学 经管教材 中国人民大学出版社 全新正版 七天无理由退货 团购优惠 正规发票,DD12443564257,李兴国,中国人民大学出版社,2015,2015-10-01,486,中文,公共关系,本,9.90,onsale,https://product.dangdang.com/12443564257.html
当当网,24017076,公共关系,经济金融>管理>公共关系,公共关系 实训,DD24017076,郑洁,东北财经大学出版社有限责任公司,2016,2016-08-01,326,中文,公共关系,本,15.90,onsale,https://product.dangdang.com/24017076.html
当当网,12347497340,公共关系,经济金融>管理>公共关系,公共关系 学,DD12347497340,作者待详情补采,东北财经大学出版社有限责任公司,2018,2018-09-01,487,中文,公共关系,本,6.38,offsale,https://product.dangdang.com/12347497340.html
当当网,12388737746,公共关系,经济金融>管理>公共关系,公共关系 学 付晓蓉 成都西南财大出版社有限责任公司 【新华书店正版书籍】,DD12388737746,付晓蓉,成都西南财大出版社有限责任公司,2010,2010-08-01,499,中文,公共关系,本,10.30,onsale,https://product.dangdang.com/12388737746.html
当当网,12304154534,公共关系,经济金融>管理>公共关系,公共关系 教程 Scott M.Cutlip 9787508015019 华夏出版社 【速开发票，优质售后，支持7天无理由退换】,DD12304154534,Scott; M.Cutlip,华夏出版社,2001,2001-01-01,475,中文,公共关系,本,8.61,onsale,https://product.dangdang.com/12304154534.html
当当网,12356615844,公共关系,经济金融>管理>公共关系,公共关系 理论与实务 朱仁显 著 9787040458985 高等教育出版社 【速开发票，优质售后，支持7天无理由退换】,DD12356615844,朱仁显,高等教育出版社,2016,2016-08-01,488,中文,公共关系,本,8.73,onsale,https://product.dangdang.com/12356615844.html
当当网,12413926591,公共关系,经济金融>管理>公共关系,公共关系 学 张践 著 9787300149806 中国人民大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12413926591,张践,中国人民大学出版社,2011,2011-12-01,486,中文,公共关系,本,8.71,onsale,https://product.dangdang.com/12413926591.html
当当网,12402528965,公共关系,经济金融>管理>公共关系,公共关系 学概论 李占才 编 9787313038906 上海交通大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12402528965,李占才,上海交通大学出版社,2009,2009-08-01,487,中文,公共关系,本,8.53,offsale,https://product.dangdang.com/12402528965.html
当当网,12337832676,公共关系,经济金融>管理>公共关系,公共关系 学：公关思想史及范式 胡百精 著 9787300093581 中国人民大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12337832676,胡百精,中国人民大学出版社,2008,2008-06-01,491,中文,公共关系,本,9.11,onsale,https://product.dangdang.com/12337832676.html
当当网,12412877401,公共关系,经济金融>管理>公共关系,公共关系 教程 Scott M.Cutlip 9787508015019 华夏出版社 【速开发票，优质售后，支持7天无理由退换】,DD12412877401,Scott; M.Cutlip,华夏出版社,2001,2001-01-01,480,中文,公共关系,本,9.59,onsale,https://product.dangdang.com/12412877401.html
当当网,12498909187,公共关系,经济金融>管理>公共关系,公共关系 实训 东北财经大学出版社 郑洁编著 【新华书店】 新华正版 多仓就近发货 电子发票,DD12498909187,郑洁,东北财经大学出版社,2016,2016-08-01,501,中文,公共关系,本,11.60,onsale,https://product.dangdang.com/12498909187.html
当当网,12382277269,公共关系,经济金融>管理>公共关系,公共关系 实训 东北财经大学出版社 【新华书店自营】 正规电子发票 多仓就近发货,DD12382277269,郑洁,东北财经大学出版社,2016,2016-08-01,492,中文,公共关系,本,17.60,onsale,https://product.dangdang.com/12382277269.html
当当网,12399955925,公共关系,经济金融>管理>公共关系,公共关系 经典译丛—公关创造力 [英]安迪?格林 著；叶红 译；王树国；张春铭 9787301140093 北京大学出版 【速开发票，优质售后，支持7天无理由退换】,DD12399955925,安迪; 格林; 叶红; 王树国,北京大学出版社,2008,2008-07-01,502,中文,公共关系,本,10.00,onsale,https://product.dangdang.com/12399955925.html
当当网,12303223720,公共关系,经济金融>管理>公共关系,公共关系 理论与实务 于燕 北京师范大学出版社，【正版保证】 全国三仓发货，物流便捷，下单秒杀，欢迎选购！,DD12303223720,于燕,北京师范大学出版社,2018,2018-08-01,468,中文,公共关系,本,8.00,onsale,https://product.dangdang.com/12303223720.html
当当网,12438467237,公共关系,经济金融>管理>公共关系,公共关系 实训/市场营销专业教学改革成果创新教材 郑洁 著 东北财经大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12438467237,作者待详情补采,东北财经大学出版社,2016,2016-08-01,490,中文,公共关系,本,8.43,onsale,https://product.dangdang.com/12438467237.html
当当网,12357770239,公共关系,经济金融>管理>公共关系,公共关系 学 荣晓华 东北财经大学出版社有限责任公司 【速开发票，优质售后，支持7天无理由退换】,DD12357770239,荣晓华,东北财经大学出版社有限责任公司,2015,2015-03-01,489,中文,公共关系,本,11.06,onsale,https://product.dangdang.com/12357770239.html
当当网,12339198276,公共关系,经济金融>管理>公共关系,公共关系 理论与实务 朱仁显 著 9787040458985 高等教育出版社 【速开发票，优质售后，支持7天无理由退换】,DD12339198276,朱仁显,高等教育出版社,2016,2016-08-01,494,中文,公共关系,本,10.72,onsale,https://product.dangdang.com/12339198276.html
当当网,12383021269,公共关系,经济金融>管理>公共关系,公共关系 ：原理·实务·案例 龚荒 编 9787512122703 清华大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12383021269,龚荒,清华大学出版社,2015,2015-06-01,480,中文,公共关系,本,11.35,onsale,https://product.dangdang.com/12383021269.html
当当网,12401037195,公共关系,经济金融>管理>公共关系,公共关系 实务 [美]弗雷泽·西泰尔（Fraser P. Seitel） 著；张晓云 译 9787302553038 清华 【速开发票，优质售后，支持7天无理由退换】,DD12401037195,弗雷泽·西泰尔; Fraser; Seitel,清华大学出版社,2020,2020-06-01,476,中文,公共关系,本,11.64,onsale,https://product.dangdang.com/12401037195.html
当当网,23670224,公共关系,经济金融>管理>公共关系,公共关系 理论与实务,DD23670224,王敏,中国科学技术大学出版社,2015,2015-01-01,325,中文,公共关系,本,19.60,onsale,https://product.dangdang.com/23670224.html
当当网,1084483929,公共关系,经济金融>管理>公共关系,公共关系 教程(第6版) 西南财经大学出版社 新华书店正版，多仓就近发货，85%城市次日达，团购优惠咨询在线客服！,DD1084483929,无,西南财经大学出版社,2013,2013-08-01,443,中文,公共关系,本,14.10,onsale,https://product.dangdang.com/1084483929.html
当当网,12398111865,公共关系,经济金融>管理>公共关系,公共关系 学 杜岩 著 9787040454796 高等教育出版社 【速开发票，优质售后，支持7天无理由退换】,DD12398111865,杜岩,高等教育出版社,2016,2016-07-01,488,中文,公共关系,本,12.53,onsale,https://product.dangdang.com/12398111865.html
当当网,20365909,公共关系,经济金融>管理>公共关系,公共关系 理论与技能(代),DD20365909,王金岗,天津大学出版社,2008,2008-08-01,333,中文,公共关系,本,20.90,onsale,https://product.dangdang.com/20365909.html
当当网,12304520524,公共关系,经济金融>管理>公共关系,公共关系 学 汪秀英 著 9787504427618 中国商业出版社 【速开发票，优质售后，支持7天无理由退换】,DD12304520524,汪秀英,中国商业出版社,2008,2008-01-01,471,中文,公共关系,本,13.29,onsale,https://product.dangdang.com/12304520524.html
当当网,1405204077,公共关系,经济金融>管理>公共关系,公共关系 学 社会结构和社会关系 北京师范大学出版社 全新正版 团购优惠 正规发票,DD1405204077,孔庆新,暂无信息,2014,2014-10-01,425,中文,公共关系,本,15.20,onsale,https://product.dangdang.com/1405204077.html
当当网,1298743906,公共关系,经济金融>管理>公共关系,公共关系 教程(第6版) 西南财经大学出版社 新华书店正版，多仓就近发货，85%城市次日达，团购优惠咨询在线客服！,DD1298743906,无,西南财经大学出版社,2013,2013-08-01,444,中文,公共关系,本,15.00,onsale,https://product.dangdang.com/1298743906.html
当当网,25171449,公共关系,经济金融>管理>公共关系,公共关系 与商务礼仪（第二版）,DD25171449,杨灿荣; 朱崇娴,中国财政经济出版社一,2017,2017-09-01,332,中文,公共关系,本,21.70,onsale,https://product.dangdang.com/25171449.html
当当网,23804022,公共关系,经济金融>管理>公共关系,公共关系 教程（第2版） 赠送PPT，试卷，视频,DD23804022,万国邦,机械工业出版社,2015,2015-10-01,320,中文,公共关系,本,22.10,onsale,https://product.dangdang.com/23804022.html
当当网,12337878996,公共关系,经济金融>管理>公共关系,公共关系 学 张践 著 9787300149806 中国人民大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12337878996,张践,中国人民大学出版社,2011,2011-12-01,506,中文,公共关系,本,14.13,onsale,https://product.dangdang.com/12337878996.html
当当网,12438491897,公共关系,经济金融>管理>公共关系,公共关系 学 张怀宇、陈兴伟、姜艳 编 高等教育出版社 【速开发票，优质售后，支持7天无理由退换】,DD12438491897,作者待详情补采,高等教育出版社,2012,2012-08-01,499,中文,公共关系,本,12.26,onsale,https://product.dangdang.com/12438491897.html
当当网,1012320829,公共关系,经济金融>管理>公共关系,公共关系 学(邓健，李荣德) 西南财经大学出版社 新华书店正版，多仓就近发货，85%城市次日达，团购优惠咨询在线客服！,DD1012320829,邓健,西南财经大学出版社,2009,2009-09-01,423,中文,公共关系,本,16.00,onsale,https://product.dangdang.com/1012320829.html
当当网,12439226097,公共关系,经济金融>管理>公共关系,公共关系 实务 [美]弗雷泽·西泰尔（Fraser P. Seitel） 著；张晓云 译 清华大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12439226097,作者待详情补采,清华大学出版社,2020,2020-06-01,488,中文,公共关系,本,12.29,onsale,https://product.dangdang.com/12439226097.html
当当网,12358272469,公共关系,经济金融>管理>公共关系,公共关系 教程 李志军、王晓乐 著 浙江大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12358272469,李志军; 王晓乐,浙江大学出版社,2009,2009-11-01,492,中文,公共关系,本,14.44,onsale,https://product.dangdang.com/12358272469.html
当当网,22533085,公共关系,经济金融>管理>公共关系,公共关系 （通用管理系列教材·市场营销）,DD22533085,牛海鹏,中国人民大学出版社,2011,2011-10-01,327,中文,公共关系,本,22.20,onsale,https://product.dangdang.com/22533085.html
当当网,29730228,旅游管理,经济金融>管理>旅游管理,旅游管理 十五讲,DD29730228,董观志,广东旅游出版社,2024,2024-05-20,293,中文,旅游管理,本,53.70,onsale,https://product.dangdang.com/29730228.html
当当网,11941598103,旅游管理,经济金融>管理>旅游管理,旅游管理 专业·新视野教材：旅游规划学王艳平、郭舒 著中国旅游出版社9787503231476 正版旧书，保证质量，此书为单本而非一套，电子发票！,DD11941598103,王艳平; 郭舒,中国旅游出版社,2007,2007-07-01,446,中文,旅游管理,本,3.00,onsale,https://product.dangdang.com/11941598103.html
当当网,12355443549,旅游管理,经济金融>管理>旅游管理,旅游管理 知识题解 袁国宏、张月芳 著 中国旅游出版社 【速开发票，优质售后，支持7天无理由退换】,DD12355443549,袁国宏; 张月芳,中国旅游出版社,2003,2003-04-01,449,中文,旅游管理,本,4.51,onsale,https://product.dangdang.com/12355443549.html
当当网,12440762571,旅游管理,经济金融>管理>旅游管理,旅游管理 实用教程9787520800211中国商业出版社【可开发票，正版图书直接下单即可】 此书为单本而非一套，如有疑问可咨询在线客服！,DD12440762571,李友亮,中国商业出版社,2018,2018-05-01,443,中文,旅游管理,本,4.54,onsale,https://product.dangdang.com/12440762571.html
当当网,11957725772,旅游管理,经济金融>管理>旅游管理,旅游管理 专业·新视野教材：旅游规划学 王艳平、郭舒 著【正版】 【速开发票，优质售后，支持7天无理由退换】,DD11957725772,王艳平; 郭舒,中国旅游出版社,2007,2007-07-01,457,中文,旅游管理,本,4.89,onsale,https://product.dangdang.com/11957725772.html
当当网,12447767801,旅游管理,经济金融>管理>旅游管理,旅游管理 译丛：生态旅游 [加拿大]芬内尔 著；张凌云 译 旅游教育出版社【正版书籍】 正版旧书，保证质量，此书为单本而非一套，电子发票！,DD12447767801,芬内尔; 张凌云,旅游教育出版社,2004,2004-11-01,451,中文,旅游管理,本,5.00,onsale,https://product.dangdang.com/12447767801.html
当当网,11715487691,旅游管理,经济金融>管理>旅游管理,旅游管理 9787564200404 上海财经大学出版社【正版图书可开发票】 正版图书下单即可,DD11715487691,利珀; 谢昌; 翁瑾; 陈林生,上海财经大学出版社,2007,2007-12-01,454,中文,旅游管理,本,5.52,onsale,https://product.dangdang.com/11715487691.html
当当网,11715447601,旅游管理,经济金融>管理>旅游管理,旅游管理 基础 9787030183958 科学出版社【如是套装，价格是一本的价格，需联系在线客服】 正版图书下单即可,DD11715447601,章平,科学出版社,2008,2008-07-01,441,中文,旅游管理,本,6.43,onsale,https://product.dangdang.com/11715447601.html
当当网,12476746457,旅游管理,经济金融>管理>旅游管理,旅游管理 学 张俊英主编 中国旅游出版社 旅游管理 与经营 全新正版 七天无理由退货 团购优惠 正规发票,DD12476746457,张俊英,中国旅游出版社,2019,2019-10-01,457,中文,旅游管理,本,9.40,onsale,https://product.dangdang.com/12476746457.html
当当网,12364547794,旅游管理,经济金融>管理>旅游管理,旅游管理 学 张俊英 中国旅游出版社 9787503263552 人天书店 正版图书保证质量 七天无理由退货让您购物无忧,DD12364547794,张俊英,中国旅游出版社,2019,2019-10-01,456,中文,旅游管理,本,9.40,onsale,https://product.dangdang.com/12364547794.html
当当网,12497559617,旅游管理,经济金融>管理>旅游管理,旅游管理 与旅游文化传播 延边大学出版社 张莉杰著 【新华书店】 新华正版 多仓就近发货 电子发票,DD12497559617,张莉杰,延边大学出版社,2022,2022-03-01,460,中文,旅游管理,本,10.50,onsale,https://product.dangdang.com/12497559617.html
当当网,12496492797,旅游管理,经济金融>管理>旅游管理,旅游管理 与旅游文化传播 张莉杰著,DD12496492797,张莉杰,延边大学出版社,2022,2022-03-01,464,中文,旅游管理,本,16.50,onsale,https://product.dangdang.com/12496492797.html
当当网,12486527441,旅游管理,经济金融>管理>旅游管理,旅游管理 译丛：旅游景区开发与管理[英]斯沃布鲁克 著；龙江智、李淼 译旅游教育出版社9787563714001 正版旧书，保证质量，此书为单本而非一套，电子发票！,DD12486527441,斯沃布鲁克; 龙江智; 李淼,旅游教育出版社,2006,2006-10-01,448,中文,旅游管理,本,8.88,offsale,https://product.dangdang.com/12486527441.html
当当网,11927369752,旅游管理,经济金融>管理>旅游管理,旅游管理 译丛：旅游景区开发与管理（第2版）[英]斯沃布鲁克 著；龙江智、李淼 译旅游教育出版社978756371 正版旧书，保证质量，此书为单本而非一套，电子发票！,DD11927369752,斯沃布鲁克; 龙江智; 李淼,旅游教育出版社,2006,2006-10-01,456,中文,旅游管理,本,8.80,onsale,https://product.dangdang.com/11927369752.html
当当网,12412032571,旅游管理,经济金融>管理>旅游管理,旅游管理 译丛：旅游景区开发与管理 [英]斯沃布鲁克 著；龙江智、李淼 译 9787563714001 旅游教育出版社 【速开发票，优质售后，支持7天无理由退换】,DD12412032571,斯沃布鲁克; 龙江智; 李淼,旅游教育出版社,2006,2006-10-01,432,中文,旅游管理,本,8.71,onsale,https://product.dangdang.com/12412032571.html
当当网,12358773409,旅游管理,经济金融>管理>旅游管理,旅游管理 译丛：旅游景区开发与管理 [英]斯沃布鲁克 著；龙江智、李淼 译 旅游教育出版社 【速开发票，优质售后，支持7天无理由退换】,DD12358773409,斯沃布鲁克; 龙江智; 李淼,旅游教育出版社,2006,2006-10-01,453,中文,旅游管理,本,8.60,onsale,https://product.dangdang.com/12358773409.html
当当网,12355882433,旅游管理,经济金融>管理>旅游管理,旅游管理 专业学生实践指导书 陶玉山、金花、李茜燕 编著 中国旅游出版社 正版图书，速开发票，下单前请先咨询客服，欢迎选购！,DD12355882433,作者待详情补采,中国旅游出版社,2009,2009-07-01,448,中文,旅游管理,本,9.34,offsale,https://product.dangdang.com/12355882433.html
当当网,11983590900,旅游管理,经济金融>管理>旅游管理,旅游管理 学 正版书籍，满额减，电子发票,DD11983590900,罗明义,南开大学出版社,2007,2007-11-01,449,中文,旅游管理,本,7.20,onsale,https://product.dangdang.com/11983590900.html
当当网,12351419208,旅游管理,经济金融>管理>旅游管理,旅游管理 专业学生实践指导书 陶玉山、金花、李茜燕 编著 中国旅游出版社【放心购买】 正版旧书，保证质量，此书为单本而非一套，电子发票！,DD12351419208,陶玉山; 金花; 李茜燕,中国旅游出版社,2009,2009-07-01,440,中文,旅游管理,本,9.34,onsale,https://product.dangdang.com/12351419208.html
当当网,12312395994,旅游管理,经济金融>管理>旅游管理,旅游管理 译丛：旅游景区开发与管理 [英]斯沃布鲁克 著；龙江智、李淼 译 9787563714001 旅游教育出版社 【速开发票，优质售后，支持7天无理由退换】,DD12312395994,斯沃布鲁克; 龙江智; 李淼,旅游教育出版社,2006,2006-10-01,452,中文,旅游管理,本,10.00,onsale,https://product.dangdang.com/12312395994.html
当当网,11926776202,旅游管理,经济金融>管理>旅游管理,旅游管理 英文原版精品系列萨里经济管理英文教材：世界财经与管理教材大系：旅游学精要（英文版）[英]克里斯 正版旧书，保证质量，此书为单本而非一套，电子发票！,DD11926776202,克里斯·库珀; 石芳芳,东北财经大学出版社,2013,2013-07-01,447,中文,旅游管理,本,10.18,onsale,https://product.dangdang.com/11926776202.html
当当网,12312585044,旅游管理,经济金融>管理>旅游管理,旅游管理 英文原版精品系列萨里经济管理英文教材：世界财经与管理教材大系：旅游学精要 [英]克里斯·库珀 【速开发票，优质售后，支持7天无理由退换】,DD12312585044,克里斯·库珀; 石芳芳,东北财经大学出版社,2013,2013-07-01,439,中文,旅游管理,本,9.88,onsale,https://product.dangdang.com/12312585044.html
当当网,12412331031,旅游管理,经济金融>管理>旅游管理,旅游管理 英文原版精品系列萨里经济管理英文教材：世界财经与管理教材大系：旅游学精要 [英]克里斯·库珀 【速开发票，优质售后，支持7天无理由退换】,DD12412331031,克里斯·库珀; 石芳芳,东北财经大学出版社,2013,2013-07-01,425,中文,旅游管理,本,9.98,onsale,https://product.dangdang.com/12412331031.html
当当网,12350274778,旅游管理,经济金融>管理>旅游管理,旅游管理 英文原版精品系列萨里经济管理英文教材：世界财经与管理教材大系：旅游学精要 [英]克里斯·库珀【达额立减】 正版图书，速开发票，下单前请先咨询客服，欢迎选购！,DD12350274778,克里斯·库珀; 石芳芳,东北财经大学出版社,2013,2013-07-01,450,中文,旅游管理,本,10.27,onsale,https://product.dangdang.com/12350274778.html
当当网,12357471583,旅游管理,经济金融>管理>旅游管理,旅游管理 英文原版精品系列萨里经济管理英文教材：世界财经与管理教材大系：旅游学精要 [英]克里斯·库珀 正版图书，速开发票，下单前请先咨询客服，欢迎选购！,DD12357471583,克里斯·库珀; 石芳芳,东北财经大学出版社,2013,2013-07-01,450,中文,旅游管理,本,10.27,onsale,https://product.dangdang.com/12357471583.html
当当网,11957468600,旅游管理,经济金融>管理>旅游管理,旅游管理 学 【正版书籍，可开发票，满额减】,DD11957468600,罗明义,南开大学出版社,2007,2007-11-01,451,中文,旅游管理,本,9.00,onsale,https://product.dangdang.com/11957468600.html
当当网,11993552646,旅游管理,经济金融>管理>旅游管理,旅游管理 学 【正版图书，满额减，电子发票】,DD11993552646,罗明义,南开大学出版社,2007,2007-11-01,455,中文,旅游管理,本,9.00,onsale,https://product.dangdang.com/11993552646.html
